orf	norm	dens	count	len	total
YLL019C	5.011	15.794	35	2216	3151832
YLL019C_3_utr	5.875	18.519	2	108	3151832
YLL019C_5_utr	2.878	9.070	4	441	3151832
YLL021W	37.759	119.010	524	4403	3151832
YLL021W_3_utr	0.000	0.000	0	99	3151832
YLL021W_5_utr	7.999	25.210	3	119	3151832
YLL022C	32.822	103.448	120	1160	3151832
YLL022C_3_utr	0.000	0.000	0	20	3151832
YLL023C	27.884	87.886	74	842	3151832
YLL023C_3_utr	0.000	0.000	0	86	3151832
YLL023C_5_utr	0.000	0.000	0	20	3151832
YLL024C_3_utr	28.843	90.909	9	99	3151832
YLL024C_5_utr	39.659	125.000	1	8	3151832
YLL025W_3_utr	3.331	10.499	4	381	3151832
YLL026W	179.855	566.874	1547	2729	3151832
YLL026W_3_utr	4.068	12.821	1	78	3151832
YLL026W_5_utr	52.879	166.667	4	24	3151832
YLL027W	42.023	132.450	100	755	3151832
YLL027W_3_utr	0.000	0.000	0	101	3151832
YLL027W_5_utr	39.659	125.000	8	64	3151832
YLL028W	21.416	67.499	119	1763	3151832
YLL028W_3_utr	3.525	11.111	2	180	3151832
YLL028W_5_utr	27.892	87.912	8	91	3151832
YLL029W	33.813	106.572	240	2252	3151832
YLL029W_3_utr	0.000	0.000	0	83	3151832
YLL029W_5_utr	2.833	8.929	1	112	3151832
YLL031C	20.141	63.482	194	3056	3151832
YLL031C_3_utr	0.000	0.000	0	57	3151832
YLL031C_5_utr	0.000	0.000	0	118	3151832
YLL032C	7.548	23.790	59	2480	3151832
YLL032C_3_utr	0.000	0.000	0	282	3151832
YLL033W	5.022	15.827	11	695	3151832
YLL033W_3_utr	0.000	0.000	0	74	3151832
YLL034C	42.245	133.148	335	2516	3151832
YLL034C_3_utr	0.000	0.000	0	89	3151832
YLL034C_5_utr	0.000	0.000	0	24	3151832
YLL035W	10.181	32.088	61	1901	3151832
YLL035W_3_utr	0.000	0.000	0	113	3151832
YLL035W_5_utr	0.000	0.000	0	147	3151832
YLL036C	23.471	73.976	112	1514	3151832
YLL036C_3_utr	0.000	0.000	0	23	3151832
YLL036C_5_utr	0.000	0.000	0	29	3151832
YLL038C	19.989	63.003	47	746	3151832
YLL038C_3_utr	0.000	0.000	0	258	3151832
YLL039C_3_utr	0.000	0.000	0	94	3151832
YLL039C_5_utr	0.000	0.000	0	83	3151832
YLL040C	22.727	71.633	676	9437	3151832
YLL040C_3_utr	0.000	0.000	0	39	3151832
YLL040C_5_utr	45.325	142.857	12	84	3151832
YLL041C	33.585	105.853	85	803	3151832
YLL041C_3_utr	0.000	0.000	0	245	3151832
YLL041C_5_utr	0.000	0.000	0	37	3151832
YLL042C	3.762	11.858	6	506	3151832
YLL043W	26.177	82.505	166	2012	3151832
YLL043W_5_utr	5.117	16.129	1	62	3151832
YLL045C_3_utr	0.000	0.000	0	39	3151832
YLL045C_5_utr	0.000	0.000	0	9	3151832
YLL046C	1.688	5.319	4	752	3151832
YLL048C	38.292	120.690	602	4988	3151832
YLL048C_5_utr	35.037	110.429	18	163	3151832
YLL049W	7.025	22.140	12	542	3151832
YLL049W_5_utr	0.000	0.000	0	14	3151832
YLL050C	1909.771	6019.277	2498	415	3151832
YLL050C_3_utr	18.027	56.818	5	88	3151832
YLL050C_intron	11.132	35.088	6	171	3151832
YLL051C	6.224	19.617	42	2141	3151832
YLL051C_3_utr	0.000	0.000	0	148	3151832
YLL051C_5_utr	0.000	0.000	0	56	3151832
YLL052C	2.808	8.850	4	452	3151832
YLL053C	0.000	0.000	0	461	3151832
YLL054C	3.294	10.381	24	2312	3151832
YLL054C_3_utr	0.000	0.000	0	33	3151832
YLL054C_5_utr	6.542	20.619	2	97	3151832
YLL055W	2.184	6.884	11	1598	3151832
YLL055W_3_utr	0.000	0.000	0	36	3151832
YLL055W_5_utr	0.000	0.000	0	218	3151832
YLL056C	0.000	0.000	0	899	3151832
YLL056C_3_utr	0.000	0.000	0	77	3151832
YLL056C_5_utr	2.911	9.174	1	109	3151832
YLL057C	0.511	1.612	2	1241	3151832
YLL058W	11.371	35.838	62	1730	3151832
YLL058W_3_utr	4.807	15.152	1	66	3151832
YLL060C	0.901	2.841	2	704	3151832
YLL060C_3_utr	0.000	0.000	0	223	3151832
YLL060C_5_utr	0.000	0.000	0	116	3151832
YLL061W	12.843	40.479	71	1754	3151832
YLL061W_3_utr	0.000	0.000	0	36	3151832
YLL062C	16.237	51.177	50	977	3151832
YLL062C_3_utr	0.000	0.000	0	41	3151832
YLL062C_5_utr	0.000	0.000	0	65	3151832
YLL063C	2.890	9.110	13	1427	3151832
YLL063C_3_utr	0.000	0.000	0	73	3151832
YLR001C	9.306	29.332	76	2591	3151832
YLR001C_3_utr	0.000	0.000	0	39	3151832
YLR002C	70.488	222.166	443	1994	3151832
YLR002C_3_utr	0.000	0.000	0	34	3151832
YLR002C_5_utr	0.000	0.000	0	36	3151832
YLR003C	93.954	296.128	260	878	3151832
YLR003C_3_utr	0.000	0.000	0	50	3151832
YLR003C_5_utr	0.000	0.000	0	22	3151832
YLR004C	1.209	3.812	6	1574	3151832
YLR005W	28.345	89.337	124	1388	3151832
YLR005W_3_utr	1.404	4.425	1	226	3151832
YLR005W_5_utr	0.000	0.000	0	16	3151832
YLR006C	6.817	21.485	46	2141	3151832
YLR006C_3_utr	0.000	0.000	0	277	3151832
YLR006C_5_utr	16.330	51.471	7	136	3151832
YLR007W	11.275	35.538	36	1013	3151832
YLR007W_3_utr	0.000	0.000	0	51	3151832
YLR008C	94.746	298.625	152	509	3151832
YLR008C_3_utr	3.846	12.121	2	165	3151832
YLR008C_5_utr	0.000	0.000	0	68	3151832
YLR009W	391.061	1232.558	742	602	3151832
YLR009W_3_utr	2.666	8.403	1	119	3151832
YLR009W_5_utr	72.020	226.994	37	163	3151832
YLR010C	11.121	35.052	17	485	3151832
YLR010C_3_utr	0.000	0.000	0	92	3151832
YLR011W	14.272	44.983	26	578	3151832
YLR011W_3_utr	0.000	0.000	0	111	3151832
YLR011W_5_utr	14.757	46.512	4	86	3151832
YLR012C	0.000	0.000	0	302	3151832
YLR014C	3.386	10.674	29	2717	3151832
YLR014C_5_utr	1269.103	4000.000	28	7	3151832
YLR015W	13.359	42.105	64	1520	3151832
YLR015W_5_utr	0.000	0.000	0	39	3151832
YLR016C	24.168	76.175	47	617	3151832
YLR016C_3_utr	28.843	90.909	1	11	3151832
YLR016C_5_utr	2.368	7.463	1	134	3151832
YLR017W	80.568	253.937	258	1016	3151832
YLR017W_3_utr	4.807	15.152	1	66	3151832
YLR017W_5_utr	0.000	0.000	0	20	3151832
YLR018C	29.547	93.126	84	902	3151832
YLR018C_3_utr	0.000	0.000	0	63	3151832
YLR018C_5_utr	14.643	46.154	3	65	3151832
YLR019W	29.446	92.809	111	1196	3151832
YLR019W_3_utr	0.000	0.000	0	8	3151832
YLR019W_5_utr	41.747	131.579	25	190	3151832
YLR020C	12.738	40.148	65	1619	3151832
YLR020C_3_utr	0.000	0.000	0	133	3151832
YLR020C_5_utr	0.000	0.000	0	34	3151832
YLR021W	33.367	105.166	57	542	3151832
YLR021W_3_utr	0.000	0.000	0	20	3151832
YLR021W_5_utr	25.382	80.000	2	25	3151832
YLR022C	98.755	311.258	235	755	3151832
YLR022C_3_utr	0.000	0.000	0	24	3151832
YLR023C	9.126	28.764	47	1634	3151832
YLR023C_3_utr	0.000	0.000	0	128	3151832
YLR023C_5_utr	3.305	10.417	1	96	3151832
YLR024C	2.992	9.429	53	5621	3151832
YLR024C_3_utr	0.000	0.000	0	43	3151832
YLR025W	120.346	379.310	275	725	3151832
YLR025W_3_utr	6.043	19.048	2	105	3151832
YLR025W_5_utr	63.455	200.000	10	50	3151832
YLR026C	70.884	223.415	229	1025	3151832
YLR026C_3_utr	0.000	0.000	0	68	3151832
YLR026C_5_utr	10.235	32.258	5	155	3151832
YLR027C	263.094	829.230	1044	1259	3151832
YLR027C_3_utr	0.000	0.000	0	7	3151832
YLR027C_5_utr	0.000	0.000	0	10	3151832
YLR028C	87.974	277.278	493	1778	3151832
YLR028C_3_utr	0.000	0.000	0	55	3151832
YLR028C_5_utr	27.195	85.714	15	175	3151832
YLR029C_3_utr	111.634	351.852	19	54	3151832
YLR029C_5_utr	158.638	500.000	5	10	3151832
YLR030W	2.398	7.557	6	794	3151832
YLR031W	0.000	0.000	0	563	3151832
YLR031W_5_utr	0.000	0.000	0	164	3151832
YLR032W	10.660	33.599	118	3512	3151832
YLR032W_3_utr	0.000	0.000	0	43	3151832
YLR032W_5_utr	0.000	0.000	0	22	3151832
YLR033W	29.187	91.992	139	1511	3151832
YLR033W_3_utr	0.000	0.000	0	181	3151832
YLR033W_5_utr	0.000	0.000	0	38	3151832
YLR034C	54.587	172.051	245	1424	3151832
YLR034C_3_utr	2.538	8.000	1	125	3151832
YLR034C_5_utr	29.287	92.308	12	130	3151832
YLR035C	3.188	10.048	21	2090	3151832
YLR036C	18.086	57.003	35	614	3151832
YLR036C_3_utr	0.000	0.000	0	199	3151832
YLR036C_5_utr	0.000	0.000	0	16	3151832
YLR037C_3_utr	0.000	0.000	0	120	3151832
YLR038C	179.873	566.929	144	254	3151832
YLR038C_3_utr	11.454	36.101	10	277	3151832
YLR038C_5_utr	0.000	0.000	0	63	3151832
YLR039C	7.999	25.213	80	3173	3151832
YLR039C_3_utr	0.000	0.000	0	40	3151832
YLR040C	16.871	53.176	36	677	3151832
YLR040C_3_utr	0.000	0.000	0	109	3151832
YLR042C	35.108	110.656	54	488	3151832
YLR042C_3_utr	7.932	25.000	2	80	3151832
YLR042C_5_utr	0.000	0.000	0	72	3151832
YLR043C	1293.354	4076.433	1280	314	3151832
YLR043C_3_utr	0.000	0.000	0	56	3151832
YLR043C_5_utr	17.626	55.556	1	18	3151832
YLR044C	13539.473	42674.144	72290	1694	3151832
YLR044C_3_utr	7.932	25.000	1	40	3151832
YLR044C_5_utr	138.808	437.500	7	16	3151832
YLR045C	24.607	77.557	207	2669	3151832
YLR045C_3_utr	1.619	5.102	1	196	3151832
YLR045C_5_utr	0.000	0.000	0	23	3151832
YLR046C	0.389	1.227	1	815	3151832
YLR046C_5_utr	1.567	4.938	2	405	3151832
YLR047C	4.768	15.027	31	2063	3151832
YLR048W_3_utr	10.941	34.483	7	203	3151832
YLR048W_5_utr	3.449	10.870	2	184	3151832
YLR048W_intron	0.000	0.000	0	351	3151832
YLR049C	30.521	96.199	124	1289	3151832
YLR049C_5_utr	0.000	0.000	0	16	3151832
YLR050C	40.310	127.049	62	488	3151832
YLR050C_3_utr	0.000	0.000	0	48	3151832
YLR051C	95.279	300.305	197	656	3151832
YLR051C_3_utr	0.000	0.000	0	52	3151832
YLR052W	43.704	137.748	104	755	3151832
YLR052W_3_utr	0.000	0.000	0	107	3151832
YLR052W_5_utr	0.000	0.000	0	16	3151832
YLR053C	0.964	3.040	1	329	3151832
YLR054C	0.147	0.463	1	2158	3151832
YLR055C	16.118	50.801	92	1811	3151832
YLR055C_3_utr	0.000	0.000	0	1	3151832
YLR055C_5_utr	42.303	133.333	2	15	3151832
YLR056W	271.127	854.545	940	1100	3151832
YLR056W_3_utr	5.875	18.519	2	108	3151832
YLR056W_5_utr	13.795	43.478	2	46	3151832
YLR057W	7.832	24.687	63	2552	3151832
YLR057W_5_utr	0.000	0.000	0	40	3151832
YLR058C	915.875	2886.686	4076	1412	3151832
YLR058C_3_utr	2.783	8.772	1	114	3151832
YLR058C_5_utr	0.000	0.000	0	12	3151832
YLR059C	28.524	89.901	73	812	3151832
YLR059C_3_utr	4.346	13.699	2	146	3151832
YLR060W	246.553	777.095	1391	1790	3151832
YLR060W_3_utr	0.000	0.000	0	93	3151832
YLR060W_5_utr	3.711	11.696	2	171	3151832
YLR061W	6199.151	19538.682	6819	349	3151832
YLR061W_3_utr	34.770	109.589	8	73	3151832
YLR061W_5_utr	0.000	0.000	0	4	3151832
YLR061W_intron	10.826	34.121	13	381	3151832
YLR063W	20.190	63.636	70	1100	3151832
YLR063W_3_utr	15.864	50.000	1	20	3151832
YLR064W	40.430	127.427	105	824	3151832
YLR064W_3_utr	0.000	0.000	0	72	3151832
YLR064W_5_utr	0.000	0.000	0	26	3151832
YLR065C	68.319	215.328	118	548	3151832
YLR065C_3_utr	0.000	0.000	0	73	3151832
YLR065C_5_utr	0.000	0.000	0	5	3151832
YLR066W	88.290	278.276	155	557	3151832
YLR066W_3_utr	0.000	0.000	0	81	3151832
YLR066W_5_utr	0.000	0.000	0	36	3151832
YLR067C	2.516	7.931	23	2900	3151832
YLR067C_3_utr	0.000	0.000	0	74	3151832
YLR068W	94.213	296.943	136	458	3151832
YLR068W_3_utr	0.000	0.000	0	97	3151832
YLR068W_5_utr	0.000	0.000	0	36	3151832
YLR069C	20.523	64.685	148	2288	3151832
YLR069C_3_utr	0.000	0.000	0	131	3151832
YLR070C	1.774	5.592	6	1073	3151832
YLR071C	15.810	49.831	162	3251	3151832
YLR071C_5_utr	0.000	0.000	0	16	3151832
YLR072W	8.221	25.912	54	2084	3151832
YLR072W_3_utr	0.000	0.000	0	41	3151832
YLR072W_5_utr	0.000	0.000	0	6	3151832
YLR073C	41.429	130.579	79	605	3151832
YLR073C_3_utr	0.000	0.000	0	39	3151832
YLR073C_5_utr	15.477	48.780	2	41	3151832
YLR074C	133.723	421.471	212	503	3151832
YLR074C_3_utr	0.000	0.000	0	28	3151832
YLR074C_5_utr	0.000	0.000	0	9	3151832
YLR075W	7868.250	24799.401	16566	668	3151832
YLR075W_3_utr	68.843	216.981	23	106	3151832
YLR075W_5_utr	26.440	83.333	1	12	3151832
YLR077W	12.662	39.909	70	1754	3151832
YLR077W_3_utr	0.000	0.000	0	159	3151832
YLR078C	43.747	137.883	99	718	3151832
YLR078C_3_utr	0.000	0.000	0	58	3151832
YLR078C_5_utr	0.000	0.000	0	38	3151832
YLR078C_intron	0.000	0.000	0	81	3151832
YLR079W	35.541	112.019	96	857	3151832
YLR079W_3_utr	0.000	0.000	0	136	3151832
YLR079W_5_utr	0.000	0.000	0	25	3151832
YLR080W	6.645	20.942	28	1337	3151832
YLR080W_3_utr	4.735	14.925	1	67	3151832
YLR081W	2.388	7.528	13	1727	3151832
YLR082C	17.462	55.038	65	1181	3151832
YLR082C_3_utr	0.000	0.000	0	68	3151832
YLR082C_5_utr	0.000	0.000	0	29	3151832
YLR083C	91.893	289.631	581	2006	3151832
YLR083C_3_utr	4.346	13.699	1	73	3151832
YLR083C_5_utr	5.201	16.393	1	61	3151832
YLR084C	18.006	56.753	208	3665	3151832
YLR084C_3_utr	0.000	0.000	0	45	3151832
YLR084C_5_utr	0.000	0.000	0	15	3151832
YLR085C	10.103	31.842	42	1319	3151832
YLR085C_3_utr	0.000	0.000	0	70	3151832
YLR086W	9.535	30.054	128	4259	3151832
YLR086W_3_utr	1.004	3.165	1	316	3151832
YLR087C	1.787	5.631	50	8879	3151832
YLR087C_3_utr	0.000	0.000	0	44	3151832
YLR087C_5_utr	0.000	0.000	0	27	3151832
YLR088W	30.748	96.914	179	1847	3151832
YLR088W_3_utr	0.000	0.000	0	158	3151832
YLR088W_5_utr	0.000	0.000	0	25	3151832
YLR089C	84.084	265.020	472	1781	3151832
YLR089C_3_utr	0.000	0.000	0	34	3151832
YLR089C_5_utr	25.298	79.734	24	301	3151832
YLR090W	18.137	57.164	79	1382	3151832
YLR090W_3_utr	0.000	0.000	0	103	3151832
YLR090W_5_utr	0.000	0.000	0	48	3151832
YLR091W	3.948	12.443	11	884	3151832
YLR091W_3_utr	0.000	0.000	0	256	3151832
YLR091W_5_utr	0.000	0.000	0	56	3151832
YLR092W	2.364	7.452	20	2684	3151832
YLR092W_3_utr	0.000	0.000	0	273	3151832
YLR092W_5_utr	0.000	0.000	0	43	3151832
YLR093C	77.083	242.953	181	745	3151832
YLR093C_5_utr	5.666	17.857	1	56	3151832
YLR093C_intron	2.386	7.519	1	133	3151832
YLR094C	15.538	48.974	74	1511	3151832
YLR094C_3_utr	0.000	0.000	0	98	3151832
YLR094C_5_utr	5.666	17.857	1	56	3151832
YLR095C	11.568	36.460	89	2441	3151832
YLR095C_3_utr	0.000	0.000	0	29	3151832
YLR096W	13.350	42.078	145	3446	3151832
YLR096W_3_utr	0.000	0.000	0	144	3151832
YLR096W_5_utr	3.733	11.765	6	510	3151832
YLR097C	12.238	38.573	40	1037	3151832
YLR098C	4.884	15.393	30	1949	3151832
YLR098C_3_utr	5.986	18.868	1	53	3151832
YLR099C	12.295	38.753	46	1187	3151832
YLR099C_5_utr	0.000	0.000	0	68	3151832
YLR099W-A	47.711	150.376	40	266	3151832
YLR099W-A_3_utr	0.000	0.000	0	48	3151832
YLR099W-A_5_utr	0.000	0.000	0	3	3151832
YLR100W	120.116	378.585	396	1046	3151832
YLR100W_3_utr	4.735	14.925	1	67	3151832
YLR100W_5_utr	0.000	0.000	0	16	3151832
YLR102C	26.175	82.500	66	800	3151832
YLR102C_3_utr	0.000	0.000	0	101	3151832
YLR103C	6.816	21.483	42	1955	3151832
YLR103C_3_utr	2.368	7.463	1	134	3151832
YLR103C_5_utr	0.000	0.000	0	96	3151832
YLR104W	33.481	105.528	42	398	3151832
YLR104W_3_utr	0.000	0.000	0	48	3151832
YLR104W_5_utr	0.000	0.000	0	26	3151832
YLR105C	9.217	29.049	33	1136	3151832
YLR106C	15.116	47.642	702	14735	3151832
YLR106C_3_utr	6.948	21.898	3	137	3151832
YLR106C_5_utr	5.616	17.699	2	113	3151832
YLR107W	15.903	50.123	61	1217	3151832
YLR107W_3_utr	0.000	0.000	0	95	3151832
YLR107W_5_utr	0.000	0.000	0	88	3151832
YLR108C	20.210	63.699	93	1460	3151832
YLR108C_3_utr	0.000	0.000	0	110	3151832
YLR108C_5_utr	2.644	8.333	2	240	3151832
YLR109W	3722.187	11731.707	6253	533	3151832
YLR109W_3_utr	33.994	107.143	6	56	3151832
YLR109W_5_utr	48.812	153.846	2	13	3151832
YLR110C	9110.684	28715.347	11601	404	3151832
YLR110C_3_utr	68.973	217.391	10	46	3151832
YLR110C_5_utr	65.643	206.897	6	29	3151832
YLR113W	51.345	161.832	212	1310	3151832
YLR113W_3_utr	0.000	0.000	0	116	3151832
YLR113W_5_utr	13.435	42.345	13	307	3151832
YLR114C	21.686	68.350	157	2297	3151832
YLR114C_3_utr	0.000	0.000	0	51	3151832
YLR114C_5_utr	0.000	0.000	0	50	3151832
YLR115W	11.674	36.793	95	2582	3151832
YLR115W_3_utr	0.000	0.000	0	134	3151832
YLR116W	13.506	42.568	61	1433	3151832
YLR116W_3_utr	0.000	0.000	0	122	3151832
YLR117C	12.132	38.238	79	2066	3151832
YLR117C_3_utr	0.000	0.000	0	92	3151832
YLR118C	61.050	192.420	132	686	3151832
YLR118C_3_utr	0.000	0.000	0	67	3151832
YLR118C_5_utr	0.000	0.000	0	19	3151832
YLR119W	25.619	80.745	52	644	3151832
YLR119W_3_utr	0.000	0.000	0	70	3151832
YLR120C	29.837	94.042	161	1712	3151832
YLR120C_3_utr	0.000	0.000	0	307	3151832
YLR120C_5_utr	18.942	59.701	8	134	3151832
YLR121C	8.508	26.815	41	1529	3151832
YLR121C_3_utr	0.000	0.000	0	105	3151832
YLR121C_5_utr	1.900	5.988	1	167	3151832
YLR125W	0.768	2.421	1	413	3151832
YLR126C	29.300	92.348	70	758	3151832
YLR126C_3_utr	0.000	0.000	0	30	3151832
YLR126C_5_utr	0.000	0.000	0	64	3151832
YLR127C	4.578	14.431	37	2564	3151832
YLR127C_3_utr	0.000	0.000	0	57	3151832
YLR127C_5_utr	0.000	0.000	0	37	3151832
YLR128W	9.602	30.265	24	793	3151832
YLR128W_3_utr	0.000	0.000	0	57	3151832
YLR128W_intron	3.689	11.628	1	86	3151832
YLR129W	40.303	127.029	360	2834	3151832
YLR129W_3_utr	0.000	0.000	0	94	3151832
YLR129W_5_utr	0.000	0.000	0	86	3151832
YLR130C	11.982	37.766	48	1271	3151832
YLR130C_3_utr	10.576	33.333	1	30	3151832
YLR130C_5_utr	39.659	125.000	16	128	3151832
YLR131C	10.690	33.693	78	2315	3151832
YLR131C_3_utr	0.000	0.000	0	51	3151832
YLR132C	6.164	19.429	17	875	3151832
YLR133W	21.925	69.103	121	1751	3151832
YLR133W_3_utr	0.000	0.000	0	51	3151832
YLR133W_5_utr	0.000	0.000	0	55	3151832
YLR134W_3_utr	0.000	0.000	0	85	3151832
YLR134W_5_utr	0.000	0.000	0	122	3151832
YLR135W	4.655	14.673	33	2249	3151832
YLR136C	22.504	70.930	61	860	3151832
YLR136C_3_utr	0.000	0.000	0	127	3151832
YLR137W	2.869	9.042	10	1106	3151832
YLR137W_3_utr	0.000	0.000	0	23	3151832
YLR138W	15.649	49.324	146	2960	3151832
YLR138W_3_utr	0.000	0.000	0	38	3151832
YLR138W_5_utr	12.863	40.541	6	148	3151832
YLR139C	7.054	22.234	43	1934	3151832
YLR141W	6.090	19.196	21	1094	3151832
YLR142W	1.771	5.583	8	1433	3151832
YLR142W_3_utr	0.000	0.000	0	46	3151832
YLR143W	13.554	42.718	88	2060	3151832
YLR143W_3_utr	0.000	0.000	0	182	3151832
YLR143W_5_utr	0.000	0.000	0	22	3151832
YLR144C	11.786	37.148	87	2342	3151832
YLR144C_3_utr	0.000	0.000	0	39	3151832
YLR145W	17.221	54.276	33	608	3151832
YLR146C	32.604	102.762	93	905	3151832
YLR146C_3_utr	0.000	0.000	0	46	3151832
YLR146C_5_utr	37.327	117.647	2	17	3151832
YLR146W-A	79.734	251.309	48	191	3151832
YLR146W-A_3_utr	0.000	0.000	0	73	3151832
YLR147C	92.710	292.208	90	308	3151832
YLR147C_3_utr	0.000	0.000	0	83	3151832
YLR148W	17.249	54.368	150	2759	3151832
YLR148W_3_utr	0.000	0.000	0	122	3151832
YLR148W_5_utr	0.000	0.000	0	49	3151832
YLR149C	0.867	2.733	6	2195	3151832
YLR150W	3806.154	11996.359	9885	824	3151832
YLR150W_3_utr	10.282	32.407	7	216	3151832
YLR151C	7.119	22.439	23	1025	3151832
YLR151C_3_utr	0.000	0.000	0	168	3151832
YLR152C	0.915	2.885	5	1733	3151832
YLR152C_3_utr	0.000	0.000	0	73	3151832
YLR152C_5_utr	10.755	33.898	6	177	3151832
YLR153C	266.147	838.851	1723	2054	3151832
YLR153C_3_utr	2.858	9.009	2	222	3151832
YLR153C_5_utr	0.000	0.000	0	40	3151832
YLR154C	50.196	158.209	53	335	3151832
YLR154C_3_utr	0.000	0.000	0	42	3151832
YLR154C_5_utr	0.000	0.000	0	45	3151832
YLR162W-A	0.000	0.000	0	191	3151832
YLR163C	32.617	102.804	143	1391	3151832
YLR163C_3_utr	0.000	0.000	0	118	3151832
YLR163C_5_utr	0.000	0.000	0	32	3151832
YLR164W	1.870	5.894	3	509	3151832
YLR164W_3_utr	18.027	56.818	5	88	3151832
YLR164W_5_utr	2.559	8.065	1	124	3151832
YLR165C	4.137	13.038	10	767	3151832
YLR165C_3_utr	0.000	0.000	0	39	3151832
YLR166C	18.057	56.914	149	2618	3151832
YLR166C_3_utr	0.000	0.000	0	48	3151832
YLR166C_5_utr	0.000	0.000	0	22	3151832
YLR167W_3_utr	132.198	416.667	15	36	3151832
YLR167W_5_utr	140.192	441.860	19	43	3151832
YLR168C	18.260	57.554	40	695	3151832
YLR168C_3_utr	1.030	3.247	2	616	3151832
YLR170C	93.237	293.869	139	473	3151832
YLR170C_3_utr	1.423	4.484	1	223	3151832
YLR172C	154.957	488.398	442	905	3151832
YLR172C_3_utr	0.000	0.000	0	32	3151832
YLR172C_5_utr	0.000	0.000	0	10	3151832
YLR173W	4.510	14.215	26	1829	3151832
YLR174W	0.000	0.000	0	1241	3151832
YLR175W	412.197	1299.175	1889	1454	3151832
YLR175W_3_utr	34.612	109.091	12	110	3151832
YLR175W_5_utr	0.000	0.000	0	2	3151832
YLR176C	8.329	26.251	64	2438	3151832
YLR176C_3_utr	2.808	8.850	1	113	3151832
YLR177W	2.351	7.411	14	1889	3151832
YLR177W_3_utr	0.000	0.000	0	56	3151832
YLR178C	14.378	45.317	30	662	3151832
YLR178C_3_utr	0.000	0.000	0	66	3151832
YLR178C_5_utr	0.000	0.000	0	36	3151832
YLR179C	243.175	766.447	466	608	3151832
YLR179C_3_utr	0.000	0.000	0	50	3151832
YLR179C_5_utr	33.397	105.263	2	19	3151832
YLR180W	449.865	1417.897	1632	1151	3151832
YLR180W_3_utr	4.085	12.876	3	233	3151832
YLR180W_5_utr	61.907	195.122	8	41	3151832
YLR181C	22.640	71.357	71	995	3151832
YLR181C_3_utr	3.605	11.364	1	88	3151832
YLR181C_5_utr	16.133	50.847	3	59	3151832
YLR182W	17.086	53.853	130	2414	3151832
YLR182W_3_utr	0.000	0.000	0	108	3151832
YLR182W_5_utr	0.000	0.000	0	25	3151832
YLR183C	36.426	114.810	169	1472	3151832
YLR183C_3_utr	0.000	0.000	0	154	3151832
YLR183C_5_utr	21.152	66.667	2	30	3151832
YLR185W	4169.004	13140.000	3285	250	3151832
YLR185W_3_utr	0.000	0.000	0	85	3151832
YLR185W_5_utr	0.000	0.000	0	3	3151832
YLR185W_intron	5.424	17.094	6	351	3151832
YLR186W	109.650	345.598	263	761	3151832
YLR186W_3_utr	0.000	0.000	0	64	3151832
YLR186W_5_utr	0.000	0.000	0	30	3151832
YLR187W	15.437	48.654	150	3083	3151832
YLR187W_3_utr	0.000	0.000	0	33	3151832
YLR187W_5_utr	10.729	33.816	7	207	3151832
YLR188W	13.814	43.541	91	2090	3151832
YLR188W_3_utr	0.000	0.000	0	121	3151832
YLR188W_5_utr	54.703	172.414	10	58	3151832
YLR189C	6.612	20.839	75	3599	3151832
YLR189C_3_utr	0.000	0.000	0	99	3151832
YLR189C_5_utr	31.728	100.000	6	60	3151832
YLR190W	40.142	126.522	187	1478	3151832
YLR190W_3_utr	0.000	0.000	0	366	3151832
YLR190W_5_utr	9.332	29.412	1	34	3151832
YLR191W	17.460	55.030	64	1163	3151832
YLR191W_3_utr	3.449	10.870	1	92	3151832
YLR191W_5_utr	0.000	0.000	0	5	3151832
YLR192C	331.157	1043.750	835	800	3151832
YLR192C_3_utr	1.586	5.000	1	200	3151832
YLR192C_5_utr	6.897	21.739	1	46	3151832
YLR193C	45.496	143.396	76	530	3151832
YLR193C_3_utr	0.000	0.000	0	152	3151832
YLR193C_5_utr	0.000	0.000	0	37	3151832
YLR194C	46.330	146.023	112	767	3151832
YLR194C_3_utr	0.000	0.000	0	47	3151832
YLR194C_5_utr	5.930	18.692	2	107	3151832
YLR195C	73.182	230.657	316	1370	3151832
YLR195C_3_utr	1.193	3.759	1	266	3151832
YLR196W	124.860	393.537	682	1733	3151832
YLR196W_3_utr	0.000	0.000	0	117	3151832
YLR196W_5_utr	0.000	0.000	0	58	3151832
YLR197W	578.919	1824.654	2768	1517	3151832
YLR197W_3_utr	29.175	91.954	16	174	3151832
YLR197W_5_utr	0.000	0.000	0	22	3151832
YLR199C	46.383	146.192	119	814	3151832
YLR199C_3_utr	0.000	0.000	0	149	3151832
YLR199C_5_utr	0.000	0.000	0	22	3151832
YLR199C_intron	0.000	0.000	0	78	3151832
YLR200W	193.840	610.951	212	347	3151832
YLR200W_3_utr	2.759	8.696	1	115	3151832
YLR200W_5_utr	0.000	0.000	0	17	3151832
YLR201C	21.421	67.516	53	785	3151832
YLR201C_3_utr	0.000	0.000	0	64	3151832
YLR201C_5_utr	0.000	0.000	0	33	3151832
YLR203C	31.172	98.248	129	1313	3151832
YLR203C_3_utr	0.000	0.000	0	83	3151832
YLR203C_5_utr	6.475	20.408	1	49	3151832
YLR204W	67.585	213.018	72	338	3151832
YLR204W_3_utr	2.833	8.929	1	112	3151832
YLR204W_5_utr	0.000	0.000	0	15	3151832
