orf	norm	dens	count	len	total
YJR025C_5_utr	0.000	0.000	0	51	1698134
YJR030C	5.784	9.821	22	2240	1698134
YJR030C_5_utr	0.000	0.000	0	44	1698134
YJR031C	11.558	19.626	83	4229	1698134
YJR031C_3_utr	0.000	0.000	0	94	1698134
YJR031C_5_utr	0.000	0.000	0	61	1698134
YJR032W	53.218	90.372	107	1184	1698134
YJR032W_3_utr	0.000	0.000	0	94	1698134
YJR033C	6.935	11.776	48	4076	1698134
YJR034W	57.277	97.264	32	329	1698134
YJR034W_3_utr	0.000	0.000	0	51	1698134
YJR034W_5_utr	9.498	16.129	1	62	1698134
YJR035W	5.600	9.509	31	3260	1698134
YJR036C	0.220	0.373	1	2681	1698134
YJR039W	0.699	1.188	4	3368	1698134
YJR039W_3_utr	0.000	0.000	0	92	1698134
YJR040W	13.829	23.484	55	2342	1698134
YJR040W_3_utr	0.000	0.000	0	46	1698134
YJR040W_5_utr	0.000	0.000	0	27	1698134
YJR041C	17.698	30.054	106	3527	1698134
YJR041C_3_utr	0.000	0.000	0	178	1698134
YJR041C_5_utr	0.000	0.000	0	53	1698134
YJR042W	37.118	63.031	141	2237	1698134
YJR042W_3_utr	0.000	0.000	0	68	1698134
YJR042W_5_utr	0.000	0.000	0	58	1698134
YJR043C	22.327	37.915	40	1055	1698134
YJR043C_3_utr	0.000	0.000	0	98	1698134
YJR043C_5_utr	0.000	0.000	0	39	1698134
YJR044C	110.848	188.235	80	425	1698134
YJR044C_3_utr	0.000	0.000	0	143	1698134
YJR044C_5_utr	0.000	0.000	0	48	1698134
YJR045C	955.024	1621.759	3190	1967	1698134
YJR045C_3_utr	6.436	10.929	2	183	1698134
YJR045C_5_utr	208.958	354.839	44	124	1698134
YJR046W	16.529	28.068	51	1817	1698134
YJR047C_3_utr	0.000	0.000	0	86	1698134
YJR047C_5_utr	42.063	71.429	1	14	1698134
YJR048W	157.863	268.072	89	332	1698134
YJR048W_3_utr	0.000	0.000	0	878	1698134
YJR048W_5_utr	0.000	0.000	0	34	1698134
YJR049C	25.475	43.260	69	1595	1698134
YJR049C_3_utr	0.000	0.000	0	137	1698134
YJR049C_5_utr	0.000	0.000	0	14	1698134
YJR050W	40.641	69.014	49	710	1698134
YJR050W_3_utr	0.000	0.000	0	245	1698134
YJR051W	35.926	61.008	92	1508	1698134
YJR051W_3_utr	0.000	0.000	0	58	1698134
YJR052W	7.274	12.353	21	1700	1698134
YJR052W_3_utr	0.000	0.000	0	39	1698134
YJR052W_5_utr	0.000	0.000	0	25	1698134
YJR053W	9.889	16.792	29	1727	1698134
YJR054W	11.415	19.385	29	1496	1698134
YJR054W_3_utr	0.000	0.000	0	114	1698134
YJR054W_5_utr	14.105	23.952	4	167	1698134
YJR055W	27.252	46.278	23	497	1698134
YJR055W_3_utr	0.000	0.000	0	55	1698134
YJR056C	27.255	46.283	33	713	1698134
YJR056C_3_utr	0.000	0.000	0	108	1698134
YJR056C_5_utr	3.547	6.024	1	166	1698134
YJR057W	48.698	82.695	54	653	1698134
YJR057W_3_utr	0.000	0.000	0	57	1698134
YJR057W_5_utr	0.000	0.000	0	3	1698134
YJR058C	33.009	56.054	25	446	1698134
YJR058C_5_utr	0.000	0.000	0	56	1698134
YJR059W	29.696	50.427	124	2459	1698134
YJR059W_3_utr	0.000	0.000	0	112	1698134
YJR059W_5_utr	0.000	0.000	0	44	1698134
YJR060W	128.574	218.336	231	1058	1698134
YJR060W_3_utr	0.000	0.000	0	576	1698134
YJR060W_5_utr	5.504	9.346	1	107	1698134
YJR061W	1.048	1.779	5	2810	1698134
YJR062C	14.551	24.709	34	1376	1698134
YJR062C_3_utr	0.000	0.000	0	57	1698134
YJR063W	170.466	289.474	110	380	1698134
YJR063W_3_utr	4.788	8.130	1	123	1698134
YJR063W_5_utr	0.000	0.000	0	20	1698134
YJR064W	191.535	325.251	550	1691	1698134
YJR064W_3_utr	0.000	0.000	0	31	1698134
YJR064W_5_utr	0.000	0.000	0	32	1698134
YJR065C	127.620	216.716	293	1352	1698134
YJR065C_3_utr	0.000	0.000	0	110	1698134
YJR066W	5.797	9.845	73	7415	1698134
YJR066W_3_utr	0.000	0.000	0	93	1698134
YJR066W_5_utr	0.000	0.000	0	22	1698134
YJR067C	44.029	74.766	32	428	1698134
YJR067C_3_utr	0.000	0.000	0	84	1698134
YJR068W	58.113	98.684	105	1064	1698134
YJR068W_3_utr	0.000	0.000	0	220	1698134
YJR068W_5_utr	0.000	0.000	0	14	1698134
YJR069C	175.874	298.658	178	596	1698134
YJR069C_3_utr	0.000	0.000	0	110	1698134
YJR069C_5_utr	0.000	0.000	0	21	1698134
YJR070C	427.841	726.531	712	980	1698134
YJR070C_3_utr	6.265	10.638	1	94	1698134
YJR072C	103.054	175.000	203	1160	1698134
YJR072C_3_utr	0.000	0.000	0	15	1698134
YJR072C_5_utr	0.000	0.000	0	18	1698134
YJR073C	35.919	60.995	38	623	1698134
YJR073C_3_utr	0.000	0.000	0	45	1698134
YJR073C_5_utr	0.000	0.000	0	15	1698134
YJR074W	48.254	81.942	54	659	1698134
YJR074W_3_utr	0.000	0.000	0	81	1698134
YJR075W	81.446	138.307	165	1193	1698134
YJR075W_3_utr	0.000	0.000	0	185	1698134
YJR075W_5_utr	0.000	0.000	0	32	1698134
YJR076C	73.021	124.000	155	1250	1698134
YJR076C_3_utr	0.000	0.000	0	99	1698134
YJR076C_5_utr	0.000	0.000	0	33	1698134
YJR077C	183.947	312.367	293	938	1698134
YJR077C_3_utr	0.000	0.000	0	213	1698134
YJR077C_5_utr	0.000	0.000	0	32	1698134
YJR078W	0.432	0.733	1	1364	1698134
YJR079W	0.000	0.000	0	313	1698134
YJR079W_intron	0.000	0.000	0	697	1698134
YJR080C	15.875	26.959	32	1187	1698134
YJR080C_3_utr	0.000	0.000	0	93	1698134
YJR080C_5_utr	0.000	0.000	0	20	1698134
YJR082C	61.627	104.651	36	344	1698134
YJR082C_3_utr	0.000	0.000	0	151	1698134
YJR082C_5_utr	6.471	10.989	1	91	1698134
YJR083C	39.806	67.597	63	932	1698134
YJR083C_3_utr	0.000	0.000	0	68	1698134
YJR083C_5_utr	0.000	0.000	0	154	1698134
YJR084W	17.103	29.042	37	1274	1698134
YJR084W_3_utr	0.000	0.000	0	29	1698134
YJR084W_5_utr	0.000	0.000	0	24	1698134
YJR085C	259.476	440.625	141	320	1698134
YJR085C_3_utr	0.000	0.000	0	30	1698134
YJR085C_5_utr	0.000	0.000	0	8	1698134
YJR086W	258.405	438.806	147	335	1698134
YJR086W_3_utr	0.000	0.000	0	31	1698134
YJR086W_5_utr	0.000	0.000	0	7	1698134
YJR088C	104.274	177.072	156	881	1698134
YJR088C_3_utr	0.000	0.000	0	92	1698134
YJR088C_5_utr	0.000	0.000	0	14	1698134
YJR089W	6.367	10.813	31	2867	1698134
YJR089W_3_utr	0.000	0.000	0	48	1698134
YJR089W_5_utr	0.000	0.000	0	106	1698134
YJR090C	15.667	26.605	92	3458	1698134
YJR090C_3_utr	0.000	0.000	0	106	1698134
YJR090C_5_utr	0.000	0.000	0	3	1698134
YJR091C	21.378	36.303	119	3278	1698134
YJR091C_3_utr	0.000	0.000	0	151	1698134
YJR092W	42.382	71.971	313	4349	1698134
YJR092W_3_utr	0.000	0.000	0	98	1698134
YJR092W_5_utr	0.000	0.000	0	17	1698134
YJR093C	47.779	81.136	80	986	1698134
YJR093C_3_utr	0.000	0.000	0	88	1698134
YJR093C_5_utr	0.000	0.000	0	70	1698134
YJR094C	8.141	13.825	15	1085	1698134
YJR094C_3_utr	0.000	0.000	0	130	1698134
YJR094C_5_utr	0.000	0.000	0	49	1698134
YJR094W-A	3139.953	5332.061	1397	262	1698134
YJR094W-A_3_utr	4.991	8.475	1	118	1698134
YJR094W-A_5_utr	25.604	43.478	1	23	1698134
YJR094W-A_intron	0.000	0.000	0	267	1698134
YJR095W	0.000	0.000	0	971	1698134
YJR096W	14.532	24.677	21	851	1698134
YJR096W_3_utr	0.000	0.000	0	67	1698134
YJR096W_5_utr	0.000	0.000	0	106	1698134
YJR097W	22.606	38.388	20	521	1698134
YJR097W_3_utr	0.000	0.000	0	149	1698134
YJR097W_5_utr	0.000	0.000	0	34	1698134
YJR098C	5.082	8.629	17	1970	1698134
YJR099W	41.296	70.126	50	713	1698134
YJR099W_3_utr	0.000	0.000	0	62	1698134
YJR099W_5_utr	17.579	29.851	2	67	1698134
YJR100C	15.528	26.369	26	986	1698134
YJR100C_3_utr	0.000	0.000	0	33	1698134
YJR100C_5_utr	0.000	0.000	0	46	1698134
YJR101W	49.868	84.682	68	803	1698134
YJR101W_3_utr	0.000	0.000	0	131	1698134
YJR101W_5_utr	0.000	0.000	0	65	1698134
YJR102C	20.240	34.370	21	611	1698134
YJR102C_3_utr	6.617	11.236	1	89	1698134
YJR102C_5_utr	0.000	0.000	0	71	1698134
YJR103W	22.903	38.892	66	1697	1698134
YJR103W_3_utr	0.000	0.000	0	84	1698134
YJR103W_5_utr	6.769	11.494	1	87	1698134
YJR104C	1738.903	2952.891	1379	467	1698134
YJR104C_3_utr	0.000	0.000	0	34	1698134
YJR104C_5_utr	0.000	0.000	0	13	1698134
YJR105W	541.197	919.024	942	1025	1698134
YJR105W_3_utr	0.000	0.000	0	31	1698134
YJR105W_5_utr	0.000	0.000	0	19	1698134
YJR106W	3.242	5.505	12	2180	1698134
YJR107W	0.000	0.000	0	989	1698134
YJR107W_3_utr	0.000	0.000	0	347	1698134
YJR108W	7.873	13.369	5	374	1698134
YJR108W_3_utr	0.000	0.000	0	235	1698134
YJR109C	66.094	112.236	377	3359	1698134
YJR109C_3_utr	17.845	30.303	2	66	1698134
YJR109C_5_utr	8.067	13.699	1	73	1698134
YJR110W	5.977	10.150	21	2069	1698134
YJR111C	33.788	57.377	49	854	1698134
YJR111C_3_utr	0.000	0.000	0	124	1698134
YJR111C_5_utr	9.981	16.949	1	59	1698134
YJR112W	35.837	60.855	37	608	1698134
YJR112W-A	26.340	44.728	14	313	1698134
YJR112W-A_3_utr	0.000	0.000	0	96	1698134
YJR112W-A_5_utr	0.000	0.000	0	6	1698134
YJR112W-A_intron	43.089	73.171	3	41	1698134
YJR112W_3_utr	0.000	0.000	0	24	1698134
YJR112W_5_utr	5.773	9.804	1	102	1698134
YJR113C	34.733	58.981	44	746	1698134
YJR113C_3_utr	0.000	0.000	0	100	1698134
YJR116W	11.890	20.190	17	842	1698134
YJR116W_3_utr	0.000	0.000	0	95	1698134
YJR117W	90.232	153.226	209	1364	1698134
YJR117W_3_utr	0.000	0.000	0	87	1698134
YJR117W_5_utr	0.000	0.000	0	15	1698134
YJR118C	78.645	133.550	82	614	1698134
YJR118C_3_utr	0.000	0.000	0	71	1698134
YJR118C_5_utr	0.000	0.000	0	47	1698134
YJR119C	2.959	5.025	11	2189	1698134
YJR120W	6.673	11.331	4	353	1698134
YJR120W_3_utr	34.640	58.824	6	102	1698134
YJR121W	406.627	690.507	1062	1538	1698134
YJR121W_3_utr	10.331	17.544	1	57	1698134
YJR122W	4.330	7.353	11	1496	1698134
YJR122W_3_utr	0.000	0.000	0	47	1698134
YJR122W_5_utr	8.789	14.925	1	67	1698134
YJR123W	6710.653	11395.588	7749	680	1698134
YJR123W_3_utr	30.724	52.174	6	115	1698134
YJR123W_5_utr	56.084	95.238	2	21	1698134
YJR124C	15.715	26.686	36	1349	1698134
YJR124C_3_utr	0.000	0.000	0	224	1698134
YJR124C_5_utr	43.621	74.074	2	27	1698134
YJR125C	108.289	183.889	226	1229	1698134
YJR125C_3_utr	11.778	20.000	1	50	1698134
YJR125C_5_utr	0.000	0.000	0	45	1698134
YJR126C	13.043	22.149	54	2438	1698134
YJR126C_3_utr	0.000	0.000	0	37	1698134
YJR127C	4.262	7.238	30	4145	1698134
YJR129C	9.795	16.634	17	1022	1698134
YJR130C	6.741	11.446	22	1922	1698134
YJR130C_3_utr	0.000	0.000	0	105	1698134
YJR130C_5_utr	12.268	20.833	1	48	1698134
YJR131W	16.397	27.845	46	1652	1698134
YJR131W_3_utr	0.000	0.000	0	42	1698134
YJR132W	23.189	39.378	124	3149	1698134
YJR132W_3_utr	0.000	0.000	0	133	1698134
YJR132W_5_utr	7.550	12.821	1	78	1698134
YJR133W	82.928	140.823	89	632	1698134
YJR133W_3_utr	0.000	0.000	0	93	1698134
YJR133W_5_utr	15.916	27.027	2	74	1698134
YJR134C_3_utr	0.000	0.000	0	65	1698134
YJR135C	8.156	13.850	10	722	1698134
YJR135C_5_utr	0.000	0.000	0	28	1698134
YJR135W-A	161.610	274.436	73	266	1698134
YJR135W-A_3_utr	0.000	0.000	0	86	1698134
YJR135W-A_5_utr	0.000	0.000	0	6	1698134
YJR136C	8.360	14.196	18	1268	1698134
YJR136C_3_utr	0.000	0.000	0	167	1698134
YJR137C	32.769	55.645	241	4331	1698134
YJR137C_3_utr	0.000	0.000	0	12	1698134
YJR137C_5_utr	0.000	0.000	0	65	1698134
YJR138W	5.571	9.460	45	4757	1698134
YJR138W_3_utr	0.000	0.000	0	305	1698134
YJR138W_5_utr	0.000	0.000	0	13	1698134
YJR139C	464.248	788.355	853	1082	1698134
YJR139C_3_utr	0.000	0.000	0	27	1698134
YJR140C	6.306	10.709	53	4949	1698134
YJR140C_5_utr	0.000	0.000	0	47	1698134
YJR141W	7.319	12.428	13	1046	1698134
YJR141W_3_utr	0.000	0.000	0	97	1698134
YJR141W_5_utr	65.431	111.111	2	18	1698134
YJR142W	40.553	68.865	71	1031	1698134
YJR142W_3_utr	0.000	0.000	0	96	1698134
YJR143C	95.362	161.938	371	2291	1698134
YJR143C_3_utr	0.000	0.000	0	93	1698134
YJR143C_5_utr	23.093	39.216	2	51	1698134
YJR144W	94.279	160.099	130	812	1698134
YJR144W_3_utr	0.000	0.000	0	55	1698134
YJR144W_5_utr	0.000	0.000	0	6	1698134
YJR145C_3_utr	32.121	54.545	3	55	1698134
YJR145C_5_utr	0.000	0.000	0	5	1698134
YJR145C_intron	26.120	44.355	11	248	1698134
YJR147W	8.186	13.902	15	1079	1698134
YJR147W_3_utr	0.000	0.000	0	334	1698134
YJR148W	407.487	691.968	784	1133	1698134
YJR148W_3_utr	0.000	0.000	0	37	1698134
YJR148W_5_utr	14.021	23.810	1	42	1698134
YJR149W	0.000	0.000	0	1217	1698134
YJR150C	5.895	10.011	9	899	1698134
YJR152W	0.000	0.000	0	1634	1698134
YJR152W_3_utr	0.000	0.000	0	57	1698134
YJR152W_5_utr	0.000	0.000	0	177	1698134
YJR153W	0.000	0.000	0	1088	1698134
YJR154W	0.565	0.959	1	1043	1698134
YJR155W	0.000	0.000	0	869	1698134
YJR155W_3_utr	0.000	0.000	0	76	1698134
YJR155W_5_utr	0.000	0.000	0	352	1698134
YKL001C	112.765	191.489	117	611	1698134
YKL001C_3_utr	0.000	0.000	0	37	1698134
YKL001C_5_utr	42.063	71.429	1	14	1698134
YKL002W	67.350	114.370	78	682	1698134
YKL002W_3_utr	9.201	15.625	1	64	1698134
YKL002W_5_utr	0.000	0.000	0	62	1698134
YKL002W_intron	0.000	0.000	0	60	1698134
YKL003C	71.021	120.603	48	398	1698134
YKL003C_3_utr	0.000	0.000	0	60	1698134
YKL004W	43.874	74.503	90	1208	1698134
YKL004W_3_utr	0.000	0.000	0	125	1698134
YKL004W_5_utr	26.211	44.510	15	337	1698134
YKL005C	15.818	26.861	48	1787	1698134
YKL005C_3_utr	0.000	0.000	0	146	1698134
YKL005C_5_utr	0.000	0.000	0	106	1698134
YKL006C-A	87.163	148.014	41	277	1698134
YKL006C-A_3_utr	0.000	0.000	0	27	1698134
YKL006C-A_5_utr	0.000	0.000	0	15	1698134
YKL006C-A_intron	0.000	0.000	0	133	1698134
YKL006W_3_utr	0.000	0.000	0	97	1698134
YKL006W_5_utr	0.000	0.000	0	12	1698134
YKL006W_intron	0.000	0.000	0	390	1698134
YKL007W	112.099	190.358	154	809	1698134
YKL007W_3_utr	0.000	0.000	0	126	1698134
YKL008C	81.854	138.999	175	1259	1698134
YKL008C_3_utr	0.000	0.000	0	121	1698134
YKL008C_5_utr	10.516	17.857	1	56	1698134
YKL009W	314.676	534.362	381	713	1698134
YKL009W_3_utr	0.000	0.000	0	81	1698134
YKL009W_5_utr	0.000	0.000	0	25	1698134
YKL010C	14.544	24.697	110	4454	1698134
YKL010C_3_utr	0.000	0.000	0	41	1698134
YKL010C_5_utr	11.778	20.000	2	100	1698134
YKL011C	7.195	12.218	13	1064	1698134
YKL011C_3_utr	0.000	0.000	0	76	1698134
YKL012W	13.429	22.805	40	1754	1698134
YKL012W_3_utr	0.000	0.000	0	82	1698134
YKL012W_5_utr	0.000	0.000	0	10	1698134
YKL013C	158.020	268.340	139	518	1698134
YKL013C_3_utr	0.000	0.000	0	134	1698134
YKL013C_5_utr	0.000	0.000	0	17	1698134
YKL014C	28.127	47.763	253	5297	1698134
YKL014C_3_utr	0.000	0.000	0	17	1698134
YKL014C_5_utr	0.000	0.000	0	175	1698134
YKL015W	6.005	10.197	30	2942	1698134
YKL015W_3_utr	0.000	0.000	0	91	1698134
YKL015W_5_utr	0.000	0.000	0	84	1698134
YKL016C	244.716	415.560	219	527	1698134
YKL016C_3_utr	0.000	0.000	0	57	1698134
YKL016C_5_utr	11.547	19.608	1	51	1698134
YKL017C	12.041	20.448	42	2054	1698134
YKL017C_3_utr	0.000	0.000	0	73	1698134
YKL018C-A	42.899	72.848	22	302	1698134
YKL018C-A_3_utr	0.000	0.000	0	34	1698134
YKL018C-A_5_utr	0.000	0.000	0	37	1698134
YKL018W	29.682	50.403	50	992	1698134
YKL018W_3_utr	0.000	0.000	0	109	1698134
YKL018W_5_utr	0.000	0.000	0	33	1698134
YKL019W	33.368	56.663	54	953	1698134
YKL019W_3_utr	0.000	0.000	0	69	1698134
YKL019W_5_utr	66.666	113.208	6	53	1698134
YKL020C	9.781	16.610	54	3251	1698134
YKL020C_3_utr	0.000	0.000	0	52	1698134
YKL020C_5_utr	0.000	0.000	0	61	1698134
YKL021C	54.751	92.974	131	1409	1698134
YKL021C_3_utr	0.000	0.000	0	52	1698134
YKL022C	10.728	18.218	46	2525	1698134
YKL022C_3_utr	0.000	0.000	0	46	1698134
YKL023W	26.767	45.455	38	836	1698134
YKL023W_3_utr	0.000	0.000	0	75	1698134
YKL023W_5_utr	0.000	0.000	0	34	1698134
YKL024C	227.154	385.737	238	617	1698134
YKL024C_3_utr	8.660	14.706	1	68	1698134
YKL025C	33.453	56.807	116	2042	1698134
YKL025C_3_utr	0.000	0.000	0	19	1698134
YKL026C	3.491	5.929	3	506	1698134
YKL026C_3_utr	0.000	0.000	0	167	1698134
YKL026C_5_utr	13.486	22.901	3	131	1698134
YKL027W	30.188	51.263	69	1346	1698134
YKL027W_3_utr	0.000	0.000	0	95	1698134
YKL028W	29.221	49.621	72	1451	1698134
YKL028W_3_utr	0.000	0.000	0	292	1698134
YKL028W_5_utr	0.000	0.000	0	18	1698134
YKL029C	96.879	164.513	331	2012	1698134
YKL029C_5_utr	0.000	0.000	0	20	1698134
YKL032C	79.348	134.744	242	1796	1698134
YKL032C_3_utr	0.000	0.000	0	120	1698134
YKL032C_5_utr	3.526	5.988	1	167	1698134
YKL033W	6.608	11.222	35	3119	1698134
YKL033W-A	170.966	290.323	207	713	1698134
YKL033W-A_3_utr	0.000	0.000	0	57	1698134
YKL033W-A_5_utr	8.179	13.889	1	72	1698134
YKL033W_3_utr	0.000	0.000	0	117	1698134
YKL034W	11.628	19.746	45	2279	1698134
YKL034W_3_utr	0.000	0.000	0	100	1698134
YKL035W	236.415	401.465	603	1502	1698134
YKL035W_3_utr	0.000	0.000	0	156	1698134
YKL035W_5_utr	31.547	53.571	3	56	1698134
YKL037W	0.000	0.000	0	359	1698134
YKL038W	7.036	11.949	42	3515	1698134
YKL038W_3_utr	0.000	0.000	0	141	1698134
YKL039W	62.480	106.099	167	1574	1698134
YKL039W_3_utr	0.000	0.000	0	240	1698134
YKL039W_5_utr	14.247	24.194	3	124	1698134
YKL040C	111.225	188.875	146	773	1698134
YKL040C_3_utr	0.000	0.000	0	210	1698134
YKL040C_5_utr	9.885	16.787	7	417	1698134
YKL041W	53.060	90.103	61	677	1698134
YKL041W_3_utr	0.000	0.000	0	64	1698134
YKL041W_5_utr	17.579	29.851	4	134	1698134
YKL042W	36.065	61.243	67	1094	1698134
YKL042W_3_utr	0.000	0.000	0	181	1698134
YKL042W_5_utr	0.000	0.000	0	94	1698134
YKL043W	20.822	35.358	39	1103	1698134
YKL043W_3_utr	0.000	0.000	0	144	1698134
YKL045W	27.054	45.941	73	1589	1698134
YKL045W_3_utr	0.000	0.000	0	121	1698134
YKL045W_5_utr	0.000	0.000	0	45	1698134
YKL046C	73.175	124.260	168	1352	1698134
YKL046C_3_utr	0.000	0.000	0	10	1698134
YKL046C_5_utr	37.645	63.927	14	219	1698134
YKL047W	17.064	28.976	45	1553	1698134
YKL047W_3_utr	0.000	0.000	0	127	1698134
YKL047W_5_utr	0.000	0.000	0	40	1698134
YKL048C	6.730	11.429	22	1925	1698134
YKL048C_3_utr	0.000	0.000	0	166	1698134
YKL048C_5_utr	0.000	0.000	0	70	1698134
YKL049C	57.867	98.266	68	692	1698134
YKL049C_3_utr	0.000	0.000	0	92	1698134
YKL049C_5_utr	0.000	0.000	0	11	1698134
YKL050C	0.213	0.361	1	2771	1698134
YKL051W	11.623	19.737	21	1064	1698134
YKL051W_3_utr	11.514	19.553	7	358	1698134
YKL051W_5_utr	0.000	0.000	0	166	1698134
YKL052C	29.411	49.943	44	881	1698134
YKL052C_5_utr	0.000	0.000	0	17	1698134
YKL053C-A	132.107	224.335	59	263	1698134
YKL053C-A_3_utr	0.000	0.000	0	75	1698134
YKL053C-A_5_utr	10.153	17.241	1	58	1698134
YKL054C	368.615	625.958	1389	2219	1698134
YKL054C_3_utr	0.000	0.000	0	174	1698134
YKL054C_5_utr	51.207	86.957	6	69	1698134
YKL055C	9.125	15.495	13	839	1698134
YKL056C	4680.795	7948.617	4022	506	1698134
YKL056C_3_utr	8.535	14.493	2	138	1698134
YKL056C_5_utr	12.664	21.505	2	93	1698134
YKL057C	26.080	44.288	138	3116	1698134
YKL057C_3_utr	0.000	0.000	0	24	1698134
YKL057C_5_utr	0.000	0.000	0	18	1698134
YKL058W	84.126	142.857	53	371	1698134
YKL058W_3_utr	1.717	2.915	1	343	1698134
YKL059C	23.059	39.157	52	1328	1698134
YKL059C_3_utr	0.000	0.000	0	51	1698134
YKL059C_5_utr	0.000	0.000	0	36	1698134
YKL060C	14614.280	24817.006	26852	1082	1698134
YKL060C_3_utr	378.567	642.857	9	14	1698134
YKL061W	30.814	52.326	18	344	1698134
YKL061W_3_utr	0.000	0.000	0	253	1698134
YKL061W_5_utr	0.000	0.000	0	7	1698134
YKL062W	24.860	42.216	80	1895	1698134
YKL062W_3_utr	3.035	5.155	2	388	1698134
YKL063C	95.431	162.055	82	506	1698134
YKL063C_3_utr	8.660	14.706	2	136	1698134
YKL063C_5_utr	24.537	41.667	6	144	1698134
YKL064W	15.167	25.755	75	2912	1698134
YKL064W_3_utr	0.000	0.000	0	143	1698134
YKL064W_5_utr	10.153	17.241	4	232	1698134
YKL065C	117.209	199.037	124	623	1698134
YKL065C_3_utr	0.000	0.000	0	15	1698134
YKL065C_5_utr	0.000	0.000	0	15	1698134
YKL065W-A	5.258	8.929	2	224	1698134
YKL067W	290.633	493.534	229	464	1698134
YKL067W_3_utr	0.000	0.000	0	181	1698134
YKL067W_5_utr	14.363	24.390	1	41	1698134
YKL068W	52.104	88.480	255	2882	1698134
YKL068W-A	162.620	276.151	66	239	1698134
YKL068W-A_3_utr	0.000	0.000	0	321	1698134
YKL068W-A_5_utr	0.000	0.000	0	27	1698134
YKL068W_3_utr	0.000	0.000	0	102	1698134
YKL068W_5_utr	0.000	0.000	0	105	1698134
YKL069W	47.543	80.734	44	545	1698134
YKL069W_3_utr	0.000	0.000	0	21	1698134
YKL070W	0.000	0.000	0	512	1698134
YKL070W_3_utr	0.000	0.000	0	281	1698134
YKL070W_5_utr	0.000	0.000	0	151	1698134
YKL071W	0.000	0.000	0	773	1698134
YKL072W	10.484	17.803	41	2303	1698134
YKL072W_3_utr	0.000	0.000	0	142	1698134
YKL072W_5_utr	15.497	26.316	5	190	1698134
YKL073W	43.366	73.640	195	2648	1698134
YKL073W_3_utr	0.000	0.000	0	81	1698134
YKL073W_5_utr	0.000	0.000	0	76	1698134
YKL074C	19.679	33.417	53	1586	1698134
YKL074C_3_utr	0.000	0.000	0	47	1698134
YKL074C_5_utr	0.000	0.000	0	64	1698134
YKL075C	21.730	36.900	50	1355	1698134
YKL077W	153.079	259.949	307	1181	1698134
YKL077W_3_utr	2.413	4.098	1	244	1698134
YKL077W_5_utr	0.000	0.000	0	37	1698134
YKL078W	15.455	26.244	58	2210	1698134
YKL078W_3_utr	0.000	0.000	0	81	1698134
YKL079W	11.640	19.767	39	1973	1698134
YKL079W_3_utr	0.000	0.000	0	56	1698134
YKL079W_5_utr	3.824	6.494	1	154	1698134
YKL080W	228.871	388.654	459	1181	1698134
YKL080W_3_utr	0.000	0.000	0	16	1698134
YKL080W_5_utr	30.994	52.632	4	76	1698134
YKL081W	1879.892	3192.308	3901	1222	1698134
YKL081W_3_utr	3.051	5.181	1	193	1698134
YKL081W_5_utr	0.000	0.000	0	12	1698134
YKL082C	87.409	148.432	194	1307	1698134
YKL082C_3_utr	15.296	25.974	2	77	1698134
YKL082C_5_utr	10.153	17.241	1	58	1698134
YKL084W	55.051	93.484	33	353	1698134
YKL084W_3_utr	0.000	0.000	0	151	1698134
YKL085W	135.086	229.394	231	1007	1698134
YKL085W_3_utr	0.000	0.000	0	376	1698134
YKL085W_5_utr	17.666	30.000	3	100	1698134
YKL086W	16.782	28.497	11	386	1698134
YKL087C	33.054	56.130	38	677	1698134
YKL087C_3_utr	0.000	0.000	0	171	1698134
YKL087C_5_utr	16.134	27.397	2	73	1698134
YKL088W	33.592	57.043	98	1718	1698134
YKL089W	18.893	32.082	53	1652	1698134
YKL089W_3_utr	0.000	0.000	0	62	1698134
YKL091C	19.524	33.155	31	935	1698134
YKL091C_3_utr	0.000	0.000	0	56	1698134
YKL091C_5_utr	0.000	0.000	0	18	1698134
YKL092C	9.409	15.978	53	3317	1698134
YKL092C_3_utr	0.000	0.000	0	114	1698134
YKL093W	1.729	2.935	3	1022	1698134
YKL094W	59.262	100.636	95	944	1698134
YKL094W_3_utr	0.000	0.000	0	77	1698134
YKL094W_5_utr	0.000	0.000	0	8	1698134
YKL095W	16.845	28.605	24	839	1698134
YKL096C-B	0.000	0.000	0	152	1698134
YKL096W	291.994	495.845	358	722	1698134
YKL096W-A	5304.126	9007.117	2531	281	1698134
YKL096W-A_3_utr	3.727	6.329	1	158	1698134
YKL096W-A_5_utr	35.690	60.606	2	33	1698134
YKL096W_3_utr	7.010	11.905	1	84	1698134
YKL096W_5_utr	0.000	0.000	0	32	1698134
YKL098W	3.831	6.506	7	1076	1698134
YKL098W_3_utr	0.000	0.000	0	72	1698134
YKL098W_5_utr	0.000	0.000	0	19	1698134
YKL099C	123.236	209.272	158	755	1698134
YKL099C_3_utr	0.000	0.000	0	78	1698134
YKL099C_5_utr	0.000	0.000	0	45	1698134
YKL100C	33.346	56.625	100	1766	1698134
YKL100C_3_utr	0.000	0.000	0	72	1698134
YKL101W	19.892	33.779	154	4559	1698134
YKL101W_3_utr	0.000	0.000	0	43	1698134
YKL101W_5_utr	6.265	10.638	3	282	1698134
YKL103C	28.169	47.835	74	1547	1698134
YKL103C_3_utr	0.000	0.000	0	140	1698134
YKL104C	90.135	153.061	330	2156	1698134
YKL104C_3_utr	3.020	5.128	1	195	1698134
