# Downloaded from http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM346117, 2/14/2009
orf	norm	dens	count	len	total
YIL127C_5primeutr	70.582	250.000	3	12	3541965
YIL128W	25.948	91.906	285	3101	3541965
YIL129C	12.310	43.600	311	7133	3541965
YIL129C_3primeutr	31.370	111.111	11	99	3541965
YIL129C_5primeutr	3.995	14.151	3	212	3541965
YIL130W_3primeutr	44.411	157.303	14	89	3541965
YIL130W_5primeutr	9.333	33.058	4	121	3541965
YIL131C	24.997	88.538	129	1457	3541965
YIL131C_3primeutr	36.196	128.205	15	117	3541965
YIL131C_5primeutr	24.339	86.207	5	58	3541965
YIL132C	26.304	93.168	60	644	3541965
YIL132C_3primeutr	20.166	71.429	2	28	3541965
YIL133C	1080.890	3828.473	2232	583	3541965
YIL133C_3primeutr	1124.973	3984.615	259	65	3541965
YIL133C_5primeutr	179.664	636.364	14	22	3541965
YIL133C_intron	96.112	340.426	96	282	3541965
YIL134C-A	6.853	24.272	5	206	3541965
YIL134W	118.891	421.109	395	938	3541965
YIL134W_3primeutr	54.755	193.939	32	165	3541965
YIL134W_5primeutr	40.333	142.857	3	21	3541965
YIL135C	36.554	129.474	170	1313	3541965
YIL135C_3primeutr	29.862	105.769	11	104	3541965
YIL135C_5primeutr	27.449	97.222	7	72	3541965
YIL136W	40.060	141.892	168	1184	3541965
YIL136W_3primeutr	71.576	253.521	18	71	3541965
YIL136W_5primeutr	8.732	30.928	3	97	3541965
YIL137C	26.515	93.915	267	2843	3541965
YIL137C_3primeutr	26.468	93.750	3	32	3541965
YIL137C_5primeutr	8.304	29.412	1	34	3541965
YIL138C	421.758	1493.852	729	488	3541965
YIL138C_5primeutr	282.329	1000.000	5	5	3541965
YIL139C	100.341	355.405	263	740	3541965
YIL139C_3primeutr	82.817	293.333	22	75	3541965
YIL140W	14.379	50.930	126	2474	3541965
YIL142W	228.391	808.953	1283	1586	3541965
YIL142W_3primeutr	176.456	625.000	25	40	3541965
YIL143C	48.912	173.244	439	2534	3541965
YIL143C_3primeutr	63.242	224.000	28	125	3541965
YIL143C_5primeutr	16.608	58.824	1	17	3541965
YIL144W	25.543	90.472	188	2078	3541965
YIL144W_5primeutr	26.351	93.333	7	75	3541965
YIL145C	73.915	261.803	244	932	3541965
YIL145C_3primeutr	66.797	236.593	75	317	3541965
YIL145C_5primeutr	50.416	178.571	5	28	3541965
YIL146C	12.237	43.342	69	1592	3541965
YIL147C	22.109	78.308	287	3665	3541965
YIL147C_3primeutr	16.333	57.851	35	605	3541965
YIL147C_5primeutr	13.444	47.619	10	210	3541965
YIL148W_3primeutr	5456.554	19326.923	1005	52	3541965
YIL148W_intron	373.788	1323.944	564	426	3541965
YIL149C	17.919	63.467	320	5042	3541965
YIL149C_3primeutr	19.813	70.175	4	57	3541965
YIL150C	13.640	48.312	83	1718	3541965
YIL151C	32.108	113.724	382	3359	3541965
YIL151C_3primeutr	23.047	81.633	4	49	3541965
YIL151C_5primeutr	13.286	47.059	4	85	3541965
YIL152W	24.256	85.915	61	710	3541965
YIL152W_3primeutr	22.586	80.000	10	125	3541965
YIL153W	21.699	76.858	91	1184	3541965
YIL153W_3primeutr	24.550	86.957	2	23	3541965
YIL154C	71.462	253.116	264	1043	3541965
YIL154C_3primeutr	89.157	315.789	12	38	3541965
YIL154C_5primeutr	94.110	333.333	1	3	3541965
YIL155C	8.100	28.689	56	1952	3541965
YIL155C_3primeutr	8.584	30.405	9	296	3541965
YIL156W	8.686	30.764	99	3218	3541965
YIL156W-B_intron	31.370	111.111	6	54	3541965
YIL156W_3primeutr	21.137	74.866	14	187	3541965
YIL157C	143.533	508.389	303	596	3541965
YIL157C_3primeutr	153.364	543.210	88	162	3541965
YIL157C_5primeutr	6.138	21.739	1	46	3541965
YIL158W	123.090	435.981	269	617	3541965
YIL158W_3primeutr	137.804	488.095	41	84	3541965
YIL158W_5primeutr	37.644	133.333	2	15	3541965
YIL159W	7.178	25.424	105	4130	3541965
YIL160C	2.248	7.962	10	1256	3541965
YIL161W	66.805	236.620	168	710	3541965
YIL161W_3primeutr	107.554	380.952	8	21	3541965
YIL161W_5primeutr	1.961	6.944	1	144	3541965
YIL162W	19.751	69.956	112	1601	3541965
YIL162W_5primeutr	12.579	44.554	9	202	3541965
YIL164C	97.549	345.515	208	602	3541965
YIL165C	92.030	325.967	118	362	3541965
YIL165C_3primeutr	104.016	368.421	35	95	3541965
YIL166C	7.270	25.751	42	1631	3541965
YIL166C_3primeutr	16.226	57.471	5	87	3541965
YIR001C	25.054	88.742	67	755	3541965
YIR001C_3primeutr	29.719	105.263	22	209	3541965
YIR001C_5primeutr	18.822	66.667	4	60	3541965
YIR002C	24.789	87.802	262	2984	3541965
YIR002C_3primeutr	20.587	72.917	7	96	3541965
YIR002C_5primeutr	46.095	163.265	8	49	3541965
YIR003W	25.855	91.577	187	2042	3541965
YIR003W_3primeutr	43.810	155.172	9	58	3541965
YIR004W	138.886	491.929	640	1301	3541965
YIR004W_3primeutr	102.933	364.583	35	96	3541965
YIR005W	112.554	398.664	179	449	3541965
YIR005W_3primeutr	30.133	106.729	46	431	3541965
YIR005W_5primeutr	20.759	73.529	5	68	3541965
YIR006C	19.118	67.717	301	4445	3541965
YIR006C_3primeutr	32.083	113.636	10	88	3541965
YIR006C_5primeutr	8.823	31.250	1	32	3541965
YIR007W	6.883	24.380	56	2297	3541965
YIR008C	112.061	396.916	489	1232	3541965
YIR008C_3primeutr	131.081	464.286	13	28	3541965
YIR009W	80.188	284.024	96	338	3541965
YIR009W_3primeutr	45.034	159.509	26	163	3541965
YIR009W_5primeutr	24.911	88.235	3	34	3541965
YIR010W	21.830	77.323	134	1733	3541965
YIR010W_3primeutr	29.719	105.263	12	114	3541965
YIR010W_5primeutr	26.635	94.340	5	53	3541965
YIR011C	185.774	658.004	633	962	3541965
YIR011C_3primeutr	278.800	987.500	79	80	3541965
YIR012W	306.255	1084.746	1408	1298	3541965
YIR012W_3primeutr	14.129	50.043	58	1159	3541965
YIR013C	1.534	5.435	2	368	3541965
YIR013C_3primeutr	1.765	6.250	1	160	3541965
YIR013C_5primeutr	5.546	19.643	11	560	3541965
YIR014W	5.407	19.152	14	731	3541965
YIR015W	56.207	199.085	87	437	3541965
YIR016W	59.289	210.000	168	800	3541965
YIR016W_3primeutr	52.937	187.500	12	64	3541965
YIR016W_5primeutr	59.888	212.121	7	33	3541965
YIR017C	23.943	84.806	48	566	3541965
YIR017C_3primeutr	33.066	117.117	13	111	3541965
YIR018C-A	2.017	7.143	1	140	3541965
YIR018W	107.209	379.730	281	740	3541965
YIR018W_3primeutr	86.871	307.692	40	130	3541965
YIR018W_5primeutr	94.110	333.333	2	6	3541965
YIR021W	75.873	268.739	294	1094	3541965
YIR021W-A	17.071	60.465	13	215	3541965
YIR021W_3primeutr	56.466	200.000	6	30	3541965
YIR022W	188.591	667.984	338	506	3541965
YIR022W_3primeutr	230.997	818.182	72	88	3541965
YIR023W	12.300	43.568	127	2915	3541965
YIR023W_3primeutr	12.833	45.455	1	22	3541965
YIR024C	55.774	197.550	129	653	3541965
YIR024C_3primeutr	70.582	250.000	10	40	3541965
YIR024C_5primeutr	31.370	111.111	1	9	3541965
YIR025W	16.548	58.611	65	1109	3541965
YIR026C	93.423	330.902	363	1097	3541965
YIR026C_3primeutr	65.541	232.143	13	56	3541965
YIR026C_5primeutr	94.110	333.333	4	12	3541965
YIR027C	2.650	9.386	13	1385	3541965
YIR028W	1.183	4.188	8	1910	3541965
YIR029W	13.106	46.422	48	1034	3541965
YIR029W_3primeutr	23.926	84.746	5	59	3541965
YIR030C	21.452	75.984	56	737	3541965
YIR031C	106.530	377.325	629	1667	3541965
YIR031C_3primeutr	104.016	368.421	7	19	3541965
YIR031C_5primeutr	100.490	355.932	21	59	3541965
YIR032C	24.883	88.136	52	590	3541965
YIR033W	43.565	154.306	516	3344	3541965
YIR033W_3primeutr	9.308	32.967	42	1274	3541965
YIR033W_5primeutr	35.291	125.000	4	32	3541965
YIR034C	27.630	97.865	110	1124	3541965
YIR034C_3primeutr	65.153	230.769	3	13	3541965
YIR035C	94.232	333.768	256	767	3541965
YIR035C_3primeutr	83.653	296.296	8	27	3541965
YIR035C_5primeutr	79.052	280.000	7	25	3541965
YIR036C	36.980	130.982	104	794	3541965
YIR036C_3primeutr	36.430	129.032	4	31	3541965
YIR037W	138.307	489.879	242	494	3541965
YIR037W_3primeutr	209.937	743.590	58	78	3541965
YIR037W_5primeutr	84.699	300.000	9	30	3541965
YIR038C	67.088	237.624	168	707	3541965
YIR038C_3primeutr	81.637	289.157	24	83	3541965
YIR039C	6.988	24.752	40	1616	3541965
YIR039C_3primeutr	11.963	42.373	5	118	3541965
YIR042C	7.128	25.245	18	713	3541965
YIR042C_3primeutr	14.356	50.847	3	59	3541965
YJL001W	396.872	1405.705	887	631	3541965
YJL001W_3primeutr	592.891	2100.000	210	100	3541965
YJL001W_5primeutr	350.088	1240.000	31	25	3541965
YJL001W_intron	65.354	231.481	25	108	3541965
YJL002C	256.914	909.979	1304	1433	3541965
YJL002C_3primeutr	376.439	1333.333	88	66	3541965
YJL002C_5primeutr	237.156	840.000	21	25	3541965
YJL003W	44.827	158.774	57	359	3541965
YJL003W_3primeutr	47.055	166.667	31	186	3541965
YJL003W_5primeutr	56.466	200.000	7	35	3541965
YJL004C	213.356	755.700	464	614	3541965
YJL004C_3primeutr	178.846	633.466	159	251	3541965
YJL005W	10.304	36.495	222	6083	3541965
YJL005W_3primeutr	24.119	85.427	17	199	3541965
YJL005W_5primeutr	6.050	21.429	3	140	3541965
YJL006C	113.917	403.491	393	974	3541965
YJL006C_3primeutr	55.089	195.122	8	41	3541965
YJL006C_5primeutr	100.832	357.143	5	14	3541965
YJL008C	171.479	607.373	1038	1709	3541965
YJL008C_3primeutr	321.954	1140.351	130	114	3541965
YJL008C_5primeutr	169.397	600.000	6	10	3541965
YJL010C	80.202	284.074	569	2003	3541965
YJL010C_3primeutr	96.112	340.426	16	47	3541965
YJL010C_5primeutr	141.165	500.000	3	6	3541965
YJL011C	209.433	741.803	362	488	3541965
YJL011C_3primeutr	214.268	758.929	85	112	3541965
YJL011C_5primeutr	136.297	482.759	14	29	3541965
YJL012C	178.279	631.458	1369	2168	3541965
YJL012C_3primeutr	199.291	705.882	24	34	3541965
YJL012C_5primeutr	70.582	250.000	4	16	3541965
YJL013C	56.648	200.645	311	1550	3541965
YJL013C_3primeutr	36.042	127.660	30	235	3541965
YJL014W	281.626	997.511	1603	1607	3541965
YJL014W_3primeutr	564.658	2000.000	216	108	3541965
YJL014W_5primeutr	229.392	812.500	13	16	3541965
YJL016W	25.925	91.825	155	1688	3541965
YJL016W_3primeutr	41.606	147.368	14	95	3541965
YJL016W_5primeutr	16.652	58.981	22	373	3541965
YJL019W	9.773	34.617	71	2051	3541965
YJL019W_5primeutr	3.283	11.628	1	86	3541965
YJL020C	11.615	41.139	143	3476	3541965
YJL020C_3primeutr	36.598	129.630	14	108	3541965
YJL020C_5primeutr	4.868	17.241	1	58	3541965
YJL023C	65.859	233.270	244	1046	3541965
YJL023C_3primeutr	55.769	197.531	16	81	3541965
YJL024C	103.388	366.197	208	568	3541965
YJL024C_3primeutr	64.729	229.268	47	205	3541965
YJL024C_intron	8.183	28.986	2	69	3541965
YJL025W	16.060	56.884	88	1547	3541965
YJL025W_3primeutr	4.779	16.929	14	827	3541965
YJL026W	169.585	600.666	722	1202	3541965
YJL026W_3primeutr	183.629	650.407	80	123	3541965
YJL026W_5primeutr	206.317	730.769	19	26	3541965
YJL027C	8.086	28.640	12	419	3541965
YJL029C	39.533	140.024	346	2471	3541965
YJL030W	81.890	290.051	172	593	3541965
YJL030W_5primeutr	26.888	95.238	2	21	3541965
YJL031C	109.486	387.797	375	967	3541965
YJL031C_intron	46.459	164.557	13	79	3541965
YJL033W	71.710	253.996	588	2315	3541965
YJL033W_3primeutr	108.898	385.714	27	70	3541965
YJL033W_5primeutr	130.306	461.538	6	13	3541965
YJL034W	205.518	727.938	1493	2051	3541965
YJL034W_3primeutr	268.520	951.087	175	184	3541965
YJL034W_5primeutr	135.027	478.261	11	23	3541965
YJL035C	71.798	254.305	192	755	3541965
YJL036W	51.413	182.104	232	1274	3541965
YJL036W_3primeutr	48.149	170.543	22	129	3541965
YJL036W_5primeutr	66.993	237.288	14	59	3541965
YJL037W	2.502	8.863	6	677	3541965
YJL037W_3primeutr	11.642	41.237	4	97	3541965
YJL038C	3.838	13.595	9	662	3541965
YJL039C	29.775	105.461	533	5054	3541965
YJL039C_3primeutr	66.732	236.364	39	165	3541965
YJL041W_3primeutr	38.942	137.931	16	116	3541965
YJL041W_5primeutr	20.166	71.429	3	42	3541965
YJL041W_intron	2.567	9.091	1	110	3541965
YJL042W	7.598	26.911	113	4199	3541965
YJL042W_3primeutr	18.131	64.220	7	109	3541965
YJL042W_5primeutr	4.554	16.129	1	62	3541965
YJL043W	2.911	10.309	8	776	3541965
YJL044C	92.950	329.224	454	1379	3541965
YJL044C_3primeutr	123.198	436.364	24	55	3541965
YJL044C_5primeutr	126.561	448.276	13	29	3541965
YJL045W	3.405	12.061	23	1907	3541965
YJL046W	60.728	215.097	265	1232	3541965
YJL046W_3primeutr	48.447	171.598	29	169	3541965
YJL046W_5primeutr	94.110	333.333	1	3	3541965
YJL047C	13.832	48.992	124	2531	3541965
YJL047C_3primeutr	27.322	96.774	3	31	3541965
YJL048C	65.790	233.026	278	1193	3541965
YJL048C_3primeutr	170.821	605.042	72	119	3541965
YJL048C_5primeutr	72.128	255.474	35	137	3541965
YJL049W	72.926	258.303	350	1355	3541965
YJL049W_3primeutr	60.809	215.385	14	65	3541965
YJL049W_5primeutr	20.533	72.727	4	55	3541965
YJL050W	106.311	376.551	1214	3224	3541965
YJL050W_3primeutr	258.130	914.286	32	35	3541965
YJL051W	12.568	44.516	110	2471	3541965
YJL052W_3primeutr	55.501	196.581	23	117	3541965
YJL052W_5primeutr	38.282	135.593	8	59	3541965
YJL053W	94.192	333.625	381	1142	3541965
YJL053W_3primeutr	137.665	487.603	59	121	3541965
YJL054W	55.720	197.359	284	1439	3541965
YJL054W_3primeutr	62.208	220.339	39	177	3541965
YJL055W	285.763	1012.162	749	740	3541965
YJL055W_3primeutr	334.186	1183.673	58	49	3541965
YJL055W_5primeutr	282.329	1000.000	5	5	3541965
YJL056C	19.213	68.053	180	2645	3541965
YJL056C_3primeutr	26.468	93.750	6	64	3541965
YJL057C	45.178	160.020	321	2006	3541965
YJL057C_3primeutr	106.658	377.778	17	45	3541965
YJL057C_5primeutr	6.971	24.691	2	81	3541965
YJL058C	30.410	107.711	176	1634	3541965
YJL059W	35.148	124.491	153	1229	3541965
YJL059W_3primeutr	32.576	115.385	9	78	3541965
YJL059W_5primeutr	10.205	36.145	3	83	3541965
YJL060W	27.452	97.233	130	1337	3541965
YJL060W_3primeutr	78.012	276.316	21	76	3541965
YJL060W_5primeutr	6.274	22.222	1	45	3541965
YJL061W	77.957	276.119	592	2144	3541965
YJL061W_3primeutr	62.438	221.154	23	104	3541965
YJL061W_5primeutr	35.291	125.000	6	48	3541965
YJL062W	24.329	86.172	215	2495	3541965
YJL062W-A	108.588	384.615	100	260	3541965
YJL062W-A_3primeutr	128.193	454.054	84	185	3541965
YJL062W_3primeutr	16.133	57.143	4	70	3541965
YJL063C	68.324	242.003	174	719	3541965
YJL063C_3primeutr	75.288	266.667	12	45	3541965
YJL063C_5primeutr	60.499	214.286	3	14	3541965
YJL065C	58.586	207.510	105	506	3541965
YJL065C_3primeutr	80.665	285.714	24	84	3541965
YJL066C	27.454	97.240	74	761	3541965
YJL066C_3primeutr	37.106	131.429	23	175	3541965
YJL068C	100.787	356.984	322	902	3541965
YJL068C_3primeutr	152.928	541.667	39	72	3541965
YJL069C	153.409	543.369	971	1787	3541965
YJL069C_3primeutr	159.809	566.038	30	53	3541965
YJL069C_5primeutr	241.996	857.143	6	7	3541965
YJL070C	17.031	60.322	161	2669	3541965
YJL070C_3primeutr	3.868	13.699	1	73	3541965
YJL071W	60.160	213.086	368	1727	3541965
YJL072C	111.792	395.963	255	644	3541965
YJL073W	13.971	49.485	96	1940	3541965
YJL073W_3primeutr	18.822	66.667	5	75	3541965
YJL073W_5primeutr	13.317	47.170	5	106	3541965
YJL074C	20.325	71.989	266	3695	3541965
YJL074C_3primeutr	23.527	83.333	6	72	3541965
YJL074C_5primeutr	10.083	35.714	1	28	3541965
YJL076W	25.846	91.545	327	3572	3541965
YJL076W_3primeutr	37.644	133.333	4	30	3541965
YJL076W_5primeutr	38.942	137.931	4	29	3541965
YJL077C	6.384	22.613	9	398	3541965
YJL077W-B	25.158	89.109	9	101	3541965
YJL077W-B_3primeutr	6.039	21.390	4	187	3541965
YJL078C	27.081	95.921	254	2648	3541965
YJL078C_3primeutr	26.729	94.675	16	169	3541965
YJL078C_5primeutr	40.333	142.857	7	49	3541965
YJL079C	40.064	141.907	128	902	3541965
YJL079C_3primeutr	78.529	278.146	42	151	3541965
YJL079C_5primeutr	45.374	160.714	27	168	3541965
YJL080C	52.297	185.236	680	3671	3541965
YJL080C_3primeutr	95.494	338.235	23	68	3541965
YJL080C_5primeutr	40.574	143.713	24	167	3541965
YJL081C	99.928	353.940	521	1472	3541965
YJL081C_3primeutr	116.558	412.844	45	109	3541965
YJL081C_5primeutr	20.166	71.429	1	14	3541965
YJL082W	20.038	70.974	156	2198	3541965
YJL082W_3primeutr	30.152	106.796	22	206	3541965
YJL082W_5primeutr	19.567	69.307	7	101	3541965
YJL083W	3.418	12.108	22	1817	3541965
YJL083W_3primeutr	4.344	15.385	2	130	3541965
YJL083W_5primeutr	7.239	25.641	1	39	3541965
YJL084C	8.354	29.590	93	3143	3541965
YJL084C_5primeutr	16.855	59.701	4	67	3541965
YJL085W	55.140	195.304	366	1874	3541965
YJL085W_3primeutr	49.480	175.258	17	97	3541965
YJL087C	23.963	84.875	211	2486	3541965
YJL088W	4.433	15.702	16	1019	3541965
YJL088W_3primeutr	10.205	36.145	3	83	3541965
YJL089W	0.340	1.204	3	2492	3541965
YJL090C	27.778	98.389	226	2297	3541965
YJL090C_3primeutr	35.291	125.000	7	56	3541965
YJL090C_5primeutr	2.019	7.151	6	839	3541965
YJL091C	55.700	197.288	291	1475	3541965
YJL091C_3primeutr	22.057	78.125	10	128	3541965
YJL092W	13.688	48.483	171	3527	3541965
YJL092W_3primeutr	32.576	115.385	9	78	3541965
YJL092W_5primeutr	11.218	39.735	6	151	3541965
YJL093C	43.477	153.994	320	2078	3541965
YJL093C_3primeutr	72.224	255.814	22	86	3541965
YJL094C	34.753	123.095	323	2624	3541965
YJL094C_3primeutr	79.491	281.553	29	103	3541965
YJL094C_5primeutr	17.646	62.500	3	48	3541965
YJL095W	8.141	28.835	128	4439	3541965
YJL095W_3primeutr	14.116	50.000	3	60	3541965
YJL096W	123.230	436.475	213	488	3541965
YJL096W_3primeutr	154.482	547.170	29	53	3541965
YJL096W_5primeutr	75.288	266.667	4	15	3541965
YJL097W	120.506	426.829	280	656	3541965
YJL097W_3primeutr	208.386	738.095	31	42	3541965
YJL097W_5primeutr	151.248	535.714	15	28	3541965
YJL098W	67.407	238.754	759	3179	3541965
YJL098W_3primeutr	61.599	218.182	12	55	3541965
YJL099W	42.670	151.137	339	2243	3541965
YJL099W_3primeutr	39.848	141.141	47	333	3541965
YJL099W_5primeutr	104.193	369.048	31	84	3541965
YJL100W	9.432	33.406	61	1826	3541965
YJL101C	25.893	91.712	187	2039	3541965
YJL101C_3primeutr	49.737	176.166	34	193	3541965
YJL101C_5primeutr	37.094	131.387	18	137	3541965
YJL102W	6.078	21.527	53	2462	3541965
YJL103C	3.949	13.986	26	1859	3541965
YJL103C_3primeutr	12.143	43.011	8	186	3541965
YJL104W	244.227	865.044	391	452	3541965
YJL104W_3primeutr	326.045	1154.839	179	155	3541965
YJL104W_5primeutr	221.830	785.714	11	14	3541965
YJL105W	2.178	7.715	13	1685	3541965
YJL106W	11.642	41.237	80	1940	3541965
YJL106W_3primeutr	8.428	29.851	6	201	3541965
YJL106W_5primeutr	6.803	24.096	2	83	3541965
YJL107C	11.622	41.166	48	1166	3541965
YJL108C	13.211	46.794	54	1154	3541965
YJL109C	56.604	200.489	1065	5312	3541965
YJL109C_3primeutr	15.685	55.556	2	36	3541965
YJL110C	31.843	112.786	187	1658	3541965
YJL110C_3primeutr	29.497	104.478	7	67	3541965
YJL110C_5primeutr	38.232	135.417	13	96	3541965
YJL111W	210.510	745.619	1234	1655	3541965
YJL111W_3primeutr	309.102	1094.828	127	116	3541965
YJL111W_5primeutr	35.762	126.667	19	150	3541965
YJL112W	64.040	226.828	487	2147	3541965
YJL112W_3primeutr	62.246	220.472	28	127	3541965
YJL115W	56.667	200.713	169	842	3541965
YJL115W_3primeutr	28.642	101.449	7	69	3541965
YJL115W_5primeutr	47.055	166.667	8	48	3541965
YJL116C	2.501	8.858	9	1016	3541965
YJL117W	358.179	1268.657	1190	938	3541965
YJL117W_3primeutr	169.397	600.000	3	5	3541965
YJL117W_5primeutr	107.882	382.114	47	123	3541965
YJL118W	13.221	46.828	31	662	3541965
YJL121C	76.570	271.210	195	719	3541965
YJL121C_3primeutr	127.325	450.980	23	51	3541965
YJL121C_5primeutr	20.166	71.429	6	84	3541965
YJL122W	230.658	816.981	433	530	3541965
YJL122W_3primeutr	209.279	741.259	106	143	3541965
YJL122W_5primeutr	130.306	461.538	6	13	3541965
YJL123C	199.730	707.436	1018	1439	3541965
YJL123C_3primeutr	451.727	1600.000	8	5	3541965
YJL123C_5primeutr	56.466	200.000	2	10	3541965
YJL124C	166.905	591.171	308	521	3541965
YJL124C_3primeutr	106.988	378.947	72	190	3541965
YJL124C_5primeutr	184.906	654.930	93	142	3541965
YJL125C	106.424	376.950	435	1154	3541965
YJL125C_3primeutr	125.123	443.182	39	88	3541965
YJL125C_5primeutr	66.430	235.294	4	17	3541965
YJL126W	110.066	389.849	361	926	3541965
YJL127C	22.586	80.000	154	1925	3541965
YJL127C-B	310.387	1099.379	177	161	3541965
YJL127C-B_3primeutr	271.257	960.784	245	255	3541965
YJL127C-B_5primeutr	131.429	465.517	54	116	3541965
YJL127C_3primeutr	48.175	170.635	43	252	3541965
YJL127C_5primeutr	22.000	77.922	6	77	3541965
YJL128C	30.355	107.516	216	2009	3541965
YJL128C_5primeutr	17.546	62.147	11	177	3541965
YJL129C	22.449	79.515	295	3710	3541965
YJL129C_3primeutr	56.466	200.000	10	50	3541965
YJL129C_5primeutr	22.231	78.740	10	127	3541965
YJL130C	43.452	153.904	1023	6647	3541965
YJL130C_3primeutr	76.184	269.841	17	63	3541965
YJL130C_5primeutr	25.075	88.816	54	608	3541965
YJL131C	27.365	96.925	104	1073	3541965
YJL132W	28.421	100.665	227	2255	3541965
YJL132W_3primeutr	32.430	114.865	17	148	3541965
YJL132W_5primeutr	18.098	64.103	5	78	3541965
YJL133C-A	185.317	656.388	149	227	3541965
YJL133C-A_3primeutr	241.066	853.846	111	130	3541965
YJL133C-A_5primeutr	67.221	238.095	10	42	3541965
YJL133W	117.165	414.995	393	947	3541965
YJL133W_3primeutr	205.765	728.814	86	118	3541965
YJL133W_5primeutr	45.537	161.290	25	155	3541965
YJL134W	169.122	599.026	738	1232	3541965
YJL134W_3primeutr	74.054	262.295	16	61	3541965
YJL136C	4558.416	16145.749	3988	247	3541965
YJL136C_3primeutr	2439.750	8641.509	916	106	3541965
YJL136C_5primeutr	564.658	2000.000	10	5	3541965
YJL136C_intron	315.434	1117.257	505	452	3541965
YJL136W-A	3.283	11.628	1	86	3541965
YJL137C	27.616	97.817	112	1145	3541965
YJL137C_3primeutr	13.942	49.383	4	81	3541965
YJL137C_5primeutr	35.291	125.000	5	40	3541965
YJL138C_3primeutr	1335.491	4730.263	719	152	3541965
YJL138C_5primeutr	494.076	1750.000	126	72	3541965
YJL139C	45.996	162.917	210	1289	3541965
YJL139C_3primeutr	28.051	99.355	77	775	3541965
YJL139C_5primeutr	22.289	78.947	3	38	3541965
YJL140W	392.640	1390.719	929	668	3541965
YJL140W_3primeutr	416.064	1473.684	56	38	3541965
YJL140W_5primeutr	294.785	1044.118	71	68	3541965
YJL141C	23.624	83.677	203	2426	3541965
YJL141C_3primeutr	36.826	130.435	15	115	3541965
YJL141C_5primeutr	11.603	41.096	3	73	3541965
YJL143W	320.641	1135.699	544	479	3541965
YJL143W_3primeutr	362.322	1283.333	385	300	3541965
YJL143W_5primeutr	115.023	407.407	11	27	3541965
YJL144W	15.141	53.628	17	317	3541965
YJL144W_3primeutr	17.966	63.636	14	220	3541965
YJL145W	159.785	565.953	502	887	3541965
YJL145W_3primeutr	157.453	557.692	29	52	3541965
YJL145W_5primeutr	70.582	250.000	6	24	3541965
YJL146W	44.189	156.516	221	1412	3541965
YJL146W_3primeutr	46.666	165.289	20	121	3541965
YJL146W_5primeutr	81.170	287.500	23	80	3541965
YJL147C	45.133	159.861	184	1151	3541965
YJL147C_3primeutr	33.215	117.647	2	17	3541965
YJL147C_5primeutr	13.071	46.296	5	108	3541965
YJL148W	546.612	1936.080	1363	704	3541965
YJL148W_3primeutr	494.076	1750.000	84	48	3541965
YJL148W_5primeutr	397.352	1407.407	38	27	3541965
YJL149W	14.584	51.655	103	1994	3541965
YJL149W_3primeutr	0.954	3.378	1	296	3541965
YJL151C	245.291	868.812	351	404	3541965
YJL151C_3primeutr	209.470	741.935	23	31	3541965
YJL151C_5primeutr	105.873	375.000	3	8	3541965
YJL153C	8.977	31.796	51	1604	3541965
YJL154C	45.778	162.143	460	2837	3541965
YJL154C_3primeutr	20.166	71.429	1	14	3541965
YJL154C_5primeutr	14.478	51.282	2	39	3541965
YJL155C	47.089	166.789	227	1361	3541965
YJL155C_3primeutr	117.275	415.385	54	130	3541965
YJL155C_5primeutr	23.047	81.633	8	98	3541965
YJL156C	38.673	136.980	283	2066	3541965
YJL156C_3primeutr	57.766	204.604	80	391	3541965
YJL156C_5primeutr	40.917	144.928	10	69	3541965
YJL157C	77.853	275.752	688	2495	3541965
YJL157C_3primeutr	114.332	404.959	49	121	3541965
YJL158C	316.489	1120.991	769	686	3541965
YJL158C_3primeutr	327.203	1158.940	175	151	3541965
YJL158C_5primeutr	410.661	1454.545	16	11	3541965
YJL159W_3primeutr	595.812	2110.345	612	290	3541965
YJL159W_5primeutr	557.419	1974.359	77	39	3541965
YJL160C	9.780	34.642	30	866	3541965
YJL160C_3primeutr	9.941	35.211	5	142	3541965
YJL160C_5primeutr	35.291	125.000	10	80	3541965
YJL161W	16.577	58.716	32	545	3541965
YJL161W_3primeutr	11.000	38.961	6	154	3541965
YJL161W_5primeutr	18.822	66.667	5	75	3541965
YJL162C	47.967	169.897	298	1754	3541965
YJL162C_3primeutr	50.819	180.000	27	150	3541965
YJL162C_5primeutr	47.055	166.667	8	48	3541965
YJL163C	13.694	48.503	81	1670	3541965
YJL163C_3primeutr	11.072	39.216	2	51	3541965
YJL163C_5primeutr	4.705	16.667	1	60	3541965
YJL164C	25.022	88.629	106	1196	3541965
YJL164C_3primeutr	52.701	186.667	14	75	3541965
YJL164C_5primeutr	17.215	60.976	10	164	3541965
YJL165C	31.089	110.117	283	2570	3541965
YJL165C_5primeutr	30.586	108.333	13	120	3541965
YJL166W	275.443	975.610	280	287	3541965
YJL166W_3primeutr	258.802	916.667	143	156	3541965
YJL166W_5primeutr	182.263	645.570	51	79	3541965
YJL167W	296.166	1049.010	1113	1061	3541965
YJL167W_3primeutr	310.214	1098.765	89	81	3541965
YJL167W_5primeutr	199.696	707.317	29	41	3541965
YJL168C	80.702	285.844	630	2204	3541965
YJL168C_3primeutr	109.795	388.889	63	162	3541965
