# Downloaded from http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM346118, 2/14/2009
orf	norm	dens	count	len	total
YJL148W	636.221	923.295	650	704	1451219
YJL148W_3_utr	846.989	1229.167	59	48	1451219
YJL148W_5_utr	510.427	740.741	20	27	1451219
YJL149W	10.713	15.547	31	1994	1451219
YJL149W_3_utr	9.312	13.514	4	296	1451219
YJL151C	226.849	329.208	133	404	1451219
YJL151C_3_utr	333.424	483.871	15	31	1451219
YJL151C_5_utr	775.210	1125.000	9	8	1451219
YJL153C	10.310	14.963	24	1604	1451219
YJL154C	42.506	61.685	175	2837	1451219
YJL154C_3_utr	0.000	0.000	0	14	1451219
YJL154C_5_utr	88.343	128.205	5	39	1451219
YJL155C	61.769	89.640	122	1361	1451219
YJL155C_3_utr	121.913	176.923	23	130	1451219
YJL155C_5_utr	63.282	91.837	9	98	1451219
YJL156C	41.024	59.535	123	2066	1451219
YJL156C_3_utr	54.633	79.284	31	391	1451219
YJL156C_5_utr	29.960	43.478	3	69	1451219
YJL157C	67.665	98.196	245	2495	1451219
YJL157C_3_utr	91.117	132.231	16	121	1451219
YJL158C	294.314	427.114	293	686	1451219
YJL158C_3_utr	470.032	682.119	103	151	1451219
YJL158C_5_utr	187.930	272.727	3	11	1451219
YJL159W_3_utr	560.765	813.793	236	290	1451219
YJL159W_5_utr	318.035	461.538	18	39	1451219
YJL160C	11.140	16.166	14	866	1451219
YJL160C_3_utr	4.853	7.042	1	142	1451219
YJL160C_5_utr	51.681	75.000	6	80	1451219
YJL161W	15.172	22.018	12	545	1451219
YJL161W_3_utr	8.949	12.987	2	154	1451219
YJL161W_5_utr	0.000	0.000	0	75	1451219
YJL162C	49.107	71.266	125	1754	1451219
YJL162C_3_utr	32.157	46.667	7	150	1451219
YJL162C_5_utr	43.067	62.500	3	48	1451219
YJL163C	18.155	26.347	44	1670	1451219
YJL163C_3_utr	0.000	0.000	0	51	1451219
YJL163C_5_utr	11.485	16.667	1	60	1451219
YJL164C	32.264	46.823	56	1196	1451219
YJL164C_3_utr	45.938	66.667	5	75	1451219
YJL164C_5_utr	33.613	48.780	8	164	1451219
YJL165C	38.073	55.253	142	2570	1451219
YJL165C_5_utr	22.969	33.333	4	120	1451219
YJL166W	340.936	494.774	142	287	1451219
YJL166W_3_utr	410.795	596.154	93	156	1451219
YJL166W_5_utr	314.009	455.696	36	79	1451219
YJL167W	261.082	378.888	402	1061	1451219
YJL167W_3_utr	357.299	518.519	42	81	1451219
YJL167W_5_utr	302.521	439.024	18	41	1451219
YJL168C	91.606	132.940	293	2204	1451219
YJL168C_3_utr	165.889	240.741	39	162	1451219
YJL168C_5_utr	0.000	0.000	0	24	1451219
YJL170C	21.806	31.646	20	632	1451219
YJL171C	58.915	85.499	102	1193	1451219
YJL171C_3_utr	113.445	164.634	27	164	1451219
YJL171C_5_utr	209.719	304.348	7	23	1451219
YJL172W	34.195	49.625	86	1733	1451219
YJL172W_5_utr	0.000	0.000	0	10	1451219
YJL173C	137.444	199.461	74	371	1451219
YJL173C_3_utr	91.877	133.333	6	45	1451219
YJL174W	152.209	220.888	184	833	1451219
YJL174W_3_utr	193.117	280.255	44	157	1451219
YJL174W_5_utr	227.395	330.000	33	100	1451219
YJL176C	41.678	60.484	150	2480	1451219
YJL176C_3_utr	107.190	155.556	7	45	1451219
YJL176C_5_utr	57.423	83.333	4	48	1451219
YJL177W	1424.261	2066.914	1112	538	1451219
YJL177W_3_utr	1899.160	2756.098	226	82	1451219
YJL177W_5_utr	1018.634	1478.261	34	23	1451219
YJL177W_intron	180.632	262.136	81	309	1451219
YJL178C	266.196	386.308	316	818	1451219
YJL178C_3_utr	467.587	678.571	57	84	1451219
YJL178C_5_utr	492.197	714.286	5	7	1451219
YJL179W	491.901	713.855	237	332	1451219
YJL179W_3_utr	466.977	677.686	82	121	1451219
YJL179W_5_utr	229.692	333.333	9	27	1451219
YJL180C	135.706	196.939	193	980	1451219
YJL180C_3_utr	169.772	246.377	17	69	1451219
YJL181W	38.990	56.583	104	1838	1451219
YJL181W_3_utr	48.526	70.423	5	71	1451219
YJL183W	212.524	308.419	392	1271	1451219
YJL183W_3_utr	337.782	490.196	25	51	1451219
YJL183W_5_utr	160.784	233.333	14	60	1451219
YJL184W	112.389	163.102	61	374	1451219
YJL184W_3_utr	259.815	377.049	23	61	1451219
YJL184W_5_utr	0.000	0.000	0	13	1451219
YJL185C	8.574	12.443	11	884	1451219
YJL185C_3_utr	32.050	46.512	6	129	1451219
YJL185C_5_utr	0.000	0.000	0	113	1451219
YJL186W	111.393	161.656	285	1763	1451219
YJL186W_3_utr	221.185	320.988	26	81	1451219
YJL186W_5_utr	0.000	0.000	0	3	1451219
YJL187C	21.271	30.869	76	2462	1451219
YJL189W	9647.062	14000.000	1946	139	1451219
YJL189W_3_utr	8730.147	12669.355	1571	124	1451219
YJL189W_5_utr	19669.984	28545.455	314	11	1451219
YJL189W_intron	404.695	587.302	222	378	1451219
YJL190C	7728.117	11215.190	4430	395	1451219
YJL190C_3_utr	10216.299	14826.087	1705	115	1451219
YJL191W_3_utr	1295.762	1880.435	173	92	1451219
YJL191W_intron	353.151	512.500	205	400	1451219
YJL192C	297.268	431.400	305	707	1451219
YJL192C_3_utr	388.388	563.636	31	55	1451219
YJL192C_5_utr	482.353	700.000	7	10	1451219
YJL193W	89.904	130.471	158	1211	1451219
YJL193W_3_utr	113.847	165.217	19	115	1451219
YJL193W_5_utr	0.000	0.000	0	86	1451219
YJL194W	20.529	29.793	46	1544	1451219
YJL196C	314.690	456.684	427	935	1451219
YJL196C_3_utr	567.052	822.917	79	96	1451219
YJL196C_5_utr	356.419	517.241	15	29	1451219
YJL197W	24.695	35.838	135	3767	1451219
YJL197W_3_utr	86.134	125.000	8	64	1451219
YJL197W_5_utr	19.688	28.571	1	35	1451219
YJL198W	60.372	87.613	232	2648	1451219
YJL198W_3_utr	83.524	121.212	8	66	1451219
YJL198W_5_utr	4.688	6.803	1	147	1451219
YJL200C	106.615	154.722	367	2372	1451219
YJL200C_3_utr	129.570	188.034	22	117	1451219
YJL200C_5_utr	82.689	120.000	3	25	1451219
YJL201W	39.004	56.604	102	1802	1451219
YJL201W_3_utr	68.908	100.000	4	40	1451219
YJL203W	78.286	113.609	96	845	1451219
YJL203W_3_utr	35.157	51.020	5	98	1451219
YJL203W_5_utr	106.012	153.846	2	13	1451219
YJL204C	21.013	30.495	77	2525	1451219
YJL204C_3_utr	101.335	147.059	5	34	1451219
YJL204C_5_utr	15.661	22.727	1	44	1451219
YJL205C	95.045	137.931	20	145	1451219
YJL205C_3_utr	109.244	158.537	13	82	1451219
YJL205C_5_utr	39.376	57.143	2	35	1451219
YJL205C_intron	15.313	22.222	3	135	1451219
YJL206C	19.653	28.521	65	2279	1451219
YJL206C_3_utr	32.300	46.875	3	64	1451219
YJL207C	21.765	31.586	191	6047	1451219
YJL208C	43.067	62.500	62	992	1451219
YJL208C_3_utr	44.253	64.220	7	109	1451219
YJL209W	37.134	53.889	106	1967	1451219
YJL209W_3_utr	42.536	61.728	5	81	1451219
YJL209W_5_utr	61.708	89.552	6	67	1451219
YJL210W	49.701	72.127	59	818	1451219
YJL210W_3_utr	40.534	58.824	3	51	1451219
YJL212C	17.499	25.396	61	2402	1451219
YJL212C_3_utr	16.025	23.256	2	86	1451219
YJL213W	95.283	138.277	138	998	1451219
YJL213W_3_utr	125.287	181.818	16	88	1451219
YJL213W_5_utr	72.760	105.590	17	161	1451219
YJL214W	2.012	2.921	5	1712	1451219
YJL216C	5.519	8.009	14	1748	1451219
YJL217W	184.060	267.112	160	599	1451219
YJL217W_3_utr	225.144	326.733	33	101	1451219
YJL217W_5_utr	64.601	93.750	6	64	1451219
YJL218W	24.402	35.413	21	593	1451219
YJL218W_3_utr	50.298	72.993	10	137	1451219
YJL218W_5_utr	36.267	52.632	1	19	1451219
YJR001W	86.753	125.897	228	1811	1451219
YJR001W_3_utr	77.642	112.676	8	71	1451219
YJR001W_5_utr	67.227	97.561	4	41	1451219
YJR002W	182.698	265.135	473	1784	1451219
YJR002W_3_utr	162.836	236.311	82	347	1451219
YJR003C	149.991	217.670	340	1562	1451219
YJR003C_3_utr	84.809	123.077	8	65	1451219
YJR004C	6.697	9.719	19	1955	1451219
YJR004C_3_utr	22.228	32.258	4	124	1451219
YJR005C-A	2.426	3.521	1	284	1451219
YJR005W	41.574	60.333	127	2105	1451219
YJR005W_3_utr	39.802	57.762	16	277	1451219
YJR005W_5_utr	22.228	32.258	1	31	1451219
YJR006W	52.644	76.398	112	1466	1451219
YJR006W_3_utr	109.626	159.091	7	44	1451219
YJR007W	207.399	300.981	276	917	1451219
YJR007W_3_utr	137.815	200.000	31	155	1451219
YJR007W_5_utr	196.879	285.714	20	70	1451219
YJR008W	21.639	31.403	32	1019	1451219
YJR008W_3_utr	20.267	29.412	2	68	1451219
YJR008W_5_utr	20.417	29.630	4	135	1451219
YJR009C_3_utr	2581.959	3746.988	311	83	1451219
YJR009C_5_utr	1742.957	2529.412	43	17	1451219
YJR010C-A	163.265	236.934	68	287	1451219
YJR010C-A_3_utr	232.000	336.683	67	199	1451219
YJR010W	51.972	75.423	116	1538	1451219
YJR010W_3_utr	75.446	109.489	15	137	1451219
YJR010W_5_utr	102.430	148.649	11	74	1451219
YJR011C	87.446	126.904	100	788	1451219
YJR011C_3_utr	116.613	169.231	11	65	1451219
YJR011C_5_utr	118.806	172.414	5	29	1451219
YJR012C	39.627	57.508	36	626	1451219
YJR012C_3_utr	59.920	86.957	4	46	1451219
YJR013W	100.467	145.799	177	1214	1451219
YJR013W_3_utr	101.064	146.667	11	75	1451219
YJR014W	209.369	303.840	182	599	1451219
YJR014W_3_utr	182.169	264.368	23	87	1451219
YJR014W_5_utr	469.824	681.818	15	22	1451219
YJR015W	123.001	178.502	274	1535	1451219
YJR015W_3_utr	277.947	403.361	48	119	1451219
YJR016C	424.800	616.477	1085	1760	1451219
YJR016C_3_utr	620.738	900.826	109	121	1451219
YJR017C	57.534	83.495	43	515	1451219
YJR017C_3_utr	81.068	117.647	24	204	1451219
YJR017C_5_utr	196.879	285.714	2	7	1451219
YJR019C	17.030	24.715	26	1052	1451219
YJR019C_3_utr	24.178	35.088	2	57	1451219
YJR021C	23.019	33.405	31	928	1451219
YJR021C_3_utr	10.601	15.385	1	65	1451219
YJR021C_5_utr	6.380	9.259	1	108	1451219
YJR021C_intron	47.852	69.444	5	72	1451219
YJR022W	91.323	132.530	44	332	1451219
YJR024C	265.533	385.346	284	737	1451219
YJR025C	124.702	180.970	97	536	1451219
YJR025C_3_utr	126.935	184.211	21	114	1451219
YJR025C_5_utr	54.045	78.431	4	51	1451219
YJR030C	17.842	25.893	58	2240	1451219
YJR030C_5_utr	0.000	0.000	0	44	1451219
YJR031C	21.019	30.504	129	4229	1451219
YJR031C_3_utr	14.661	21.277	2	94	1451219
YJR031C_5_utr	11.296	16.393	1	61	1451219
YJR032W	70.421	102.196	121	1184	1451219
YJR032W_3_utr	131.951	191.489	18	94	1451219
YJR033C	8.284	12.022	49	4076	1451219
YJR034W	52.361	75.988	25	329	1451219
YJR034W_3_utr	27.023	39.216	2	51	1451219
YJR034W_5_utr	66.685	96.774	6	62	1451219
YJR035W	19.446	28.221	92	3260	1451219
YJR036C	10.538	15.293	41	2681	1451219
YJR039W	12.889	18.705	63	3368	1451219
YJR039W_3_utr	7.490	10.870	1	92	1451219
YJR040W	36.778	53.373	125	2342	1451219
YJR040W_3_utr	29.960	43.478	2	46	1451219
YJR040W_5_utr	0.000	0.000	0	27	1451219
YJR041C	32.432	47.065	166	3527	1451219
YJR041C_3_utr	69.682	101.124	18	178	1451219
YJR041C_5_utr	0.000	0.000	0	53	1451219
YJR042W	105.040	152.436	341	2237	1451219
YJR042W_3_utr	70.934	102.941	7	68	1451219
YJR042W_5_utr	11.881	17.241	1	58	1451219
YJR043C	63.356	91.943	97	1055	1451219
YJR043C_3_utr	140.628	204.082	20	98	1451219
YJR043C_5_utr	88.343	128.205	5	39	1451219
YJR044C	113.495	164.706	70	425	1451219
YJR044C_3_utr	96.374	139.860	20	143	1451219
YJR044C_5_utr	86.134	125.000	6	48	1451219
YJR045C	129.267	187.595	369	1967	1451219
YJR045C_3_utr	214.630	311.475	57	183	1451219
YJR045C_5_utr	105.584	153.226	19	124	1451219
YJR046W	32.235	46.780	85	1817	1451219
YJR047C_3_utr	160.250	232.558	20	86	1451219
YJR047C_5_utr	246.099	357.143	5	14	1451219
YJR048W	51.888	75.301	25	332	1451219
YJR048W_3_utr	26.684	38.724	34	878	1451219
YJR048W_5_utr	40.534	58.824	2	34	1451219
YJR049C	58.755	85.266	136	1595	1451219
YJR049C_3_utr	55.327	80.292	11	137	1451219
YJR049C_5_utr	0.000	0.000	0	14	1451219
YJR050W	134.904	195.775	139	710	1451219
YJR050W_3_utr	160.316	232.653	57	245	1451219
YJR051W	97.787	141.910	214	1508	1451219
YJR051W_3_utr	71.284	103.448	6	58	1451219
YJR052W	38.507	55.882	95	1700	1451219
YJR052W_3_utr	53.006	76.923	3	39	1451219
YJR052W_5_utr	0.000	0.000	0	25	1451219
YJR053W	18.354	26.636	46	1727	1451219
YJR054W	99.953	145.053	217	1496	1451219
YJR054W_3_utr	18.134	26.316	3	114	1451219
YJR054W_5_utr	49.514	71.856	12	167	1451219
YJR055W	103.985	150.905	75	497	1451219
YJR055W_3_utr	125.287	181.818	10	55	1451219
YJR056C	89.879	130.435	93	713	1451219
YJR056C_3_utr	102.085	148.148	16	108	1451219
YJR056C_5_utr	103.776	150.602	25	166	1451219
YJR057W	175.171	254.211	166	653	1451219
YJR057W_3_utr	169.247	245.614	14	57	1451219
YJR057W_5_utr	459.384	666.667	2	3	1451219
YJR058C	143.686	208.520	93	446	1451219
YJR058C_5_utr	86.134	125.000	7	56	1451219
YJR059W	19.055	27.654	68	2459	1451219
YJR059W_3_utr	12.305	17.857	2	112	1451219
YJR059W_5_utr	15.661	22.727	1	44	1451219
YJR060W	173.246	251.418	266	1058	1451219
YJR060W_3_utr	165.091	239.583	138	576	1451219
YJR060W_5_utr	115.919	168.224	18	107	1451219
YJR061W	16.185	23.488	66	2810	1451219
YJR062C	39.562	57.413	79	1376	1451219
YJR062C_3_utr	36.267	52.632	3	57	1451219
YJR063W	110.615	160.526	61	380	1451219
YJR063W_3_utr	134.454	195.122	24	123	1451219
YJR063W_5_utr	137.815	200.000	4	20	1451219
YJR064W	393.641	571.260	966	1691	1451219
YJR064W_3_utr	844.674	1225.806	38	31	1451219
YJR064W_5_utr	732.143	1062.500	34	32	1451219
YJR065C	109.070	158.284	214	1352	1451219
YJR065C_3_utr	162.872	236.364	26	110	1451219
YJR066W	17.192	24.949	185	7415	1451219
YJR066W_3_utr	81.504	118.280	11	93	1451219
YJR066W_5_utr	0.000	0.000	0	22	1451219
YJR067C	77.280	112.150	48	428	1451219
YJR067C_3_utr	139.456	202.381	17	84	1451219
YJR068W	166.440	241.541	257	1064	1451219
YJR068W_3_utr	72.040	104.545	23	220	1451219
YJR068W_5_utr	147.659	214.286	3	14	1451219
YJR069C	175.737	255.034	152	596	1451219
YJR069C_3_utr	206.723	300.000	33	110	1451219
YJR069C_5_utr	164.066	238.095	5	21	1451219
YJR070C	220.082	319.388	313	980	1451219
YJR070C_3_utr	388.522	563.830	53	94	1451219
YJR072C	308.302	447.414	519	1160	1451219
YJR072C_3_utr	413.446	600.000	9	15	1451219
YJR072C_5_utr	306.256	444.444	8	18	1451219
YJR073C	94.015	136.437	85	623	1451219
YJR073C_3_utr	107.190	155.556	7	45	1451219
YJR073C_5_utr	229.692	333.333	5	15	1451219
YJR074W	89.925	130.501	86	659	1451219
YJR074W_3_utr	187.156	271.605	22	81	1451219
YJR075W	151.909	220.453	263	1193	1451219
YJR075W_3_utr	271.906	394.595	73	185	1451219
YJR075W_5_utr	107.668	156.250	5	32	1451219
YJR076C	126.790	184.000	230	1250	1451219
YJR076C_3_utr	160.088	232.323	23	99	1451219
YJR076C_5_utr	146.168	212.121	7	33	1451219
YJR077C	66.851	97.015	91	938	1451219
YJR077C_3_utr	84.113	122.066	26	213	1451219
YJR077C_5_utr	86.134	125.000	4	32	1451219
YJR078W	4.547	6.598	9	1364	1451219
YJR079W	0.000	0.000	0	313	1451219
YJR079W_intron	1.977	2.869	2	697	1451219
YJR080C	41.797	60.657	72	1187	1451219
YJR080C_3_utr	22.228	32.258	3	93	1451219
YJR080C_5_utr	0.000	0.000	0	20	1451219
YJR082C	136.213	197.674	68	344	1451219
YJR082C_3_utr	205.354	298.013	45	151	1451219
YJR082C_5_utr	174.162	252.747	23	91	1451219
YJR083C	45.100	65.451	61	932	1451219
YJR083C_3_utr	81.068	117.647	8	68	1451219
YJR083C_5_utr	13.424	19.481	3	154	1451219
YJR084W	61.119	88.697	113	1274	1451219
YJR084W_3_utr	95.045	137.931	4	29	1451219
YJR084W_5_utr	28.711	41.667	1	24	1451219
YJR085C	372.532	540.625	173	320	1451219
YJR085C_3_utr	436.415	633.333	19	30	1451219
YJR085C_5_utr	516.807	750.000	6	8	1451219
YJR086W	154.271	223.881	75	335	1451219
YJR086W_3_utr	133.370	193.548	6	31	1451219
YJR086W_5_utr	0.000	0.000	0	7	1451219
YJR088C	224.478	325.766	287	881	1451219
YJR088C_3_utr	299.598	434.783	40	92	1451219
YJR088C_5_utr	295.318	428.571	6	14	1451219
YJR089W	28.601	41.507	119	2867	1451219
YJR089W_3_utr	28.711	41.667	2	48	1451219
YJR089W_5_utr	13.001	18.868	2	106	1451219
YJR090C	31.485	45.691	158	3458	1451219
YJR090C_3_utr	58.506	84.906	9	106	1451219
YJR090C_5_utr	0.000	0.000	0	3	1451219
YJR091C	10.300	14.948	49	3278	1451219
YJR091C_3_utr	9.127	13.245	2	151	1451219
YJR092W	19.647	28.512	124	4349	1451219
YJR092W_3_utr	77.345	112.245	11	98	1451219
YJR092W_5_utr	40.534	58.824	1	17	1451219
YJR093C	31.449	45.639	45	986	1451219
YJR093C_3_utr	23.491	34.091	3	88	1451219
YJR093C_5_utr	29.532	42.857	3	70	1451219
YJR094C	7.621	11.060	12	1085	1451219
YJR094C_3_utr	5.301	7.692	1	130	1451219
YJR094C_5_utr	0.000	0.000	0	49	1451219
YJR094W-A	6974.921	10122.137	2652	262	1451219
YJR094W-A_3_utr	9460.194	13728.814	1620	118	1451219
YJR094W-A_5_utr	3864.817	5608.696	129	23	1451219
YJR094W-A_intron	260.662	378.277	101	267	1451219
YJR095W	2.129	3.090	3	971	1451219
YJR096W	77.734	112.808	96	851	1451219
YJR096W_3_utr	71.993	104.478	7	67	1451219
YJR096W_5_utr	71.508	103.774	11	106	1451219
YJR097W	179.874	261.036	136	521	1451219
YJR097W_3_utr	134.115	194.631	29	149	1451219
YJR097W_5_utr	182.402	264.706	9	34	1451219
YJR098C	16.440	23.858	47	1970	1451219
YJR099W	98.577	143.058	102	713	1451219
YJR099W_3_utr	166.712	241.935	15	62	1451219
YJR099W_5_utr	102.847	149.254	10	67	1451219
YJR100C	116.710	169.371	167	986	1451219
YJR100C_3_utr	41.762	60.606	2	33	1451219
YJR100C_5_utr	59.920	86.957	4	46	1451219
YJR101W	256.580	372.354	299	803	1451219
YJR101W_3_utr	236.705	343.511	45	131	1451219
YJR101W_5_utr	169.619	246.154	16	65	1451219
YJR102C	93.606	135.843	83	611	1451219
YJR102C_3_utr	92.909	134.831	12	89	1451219
YJR102C_5_utr	87.348	126.761	9	71	1451219
YJR103W	84.866	123.159	209	1697	1451219
YJR103W_3_utr	123.049	178.571	15	84	1451219
YJR103W_5_utr	87.125	126.437	11	87	1451219
YJR104C	873.518	1267.666	592	467	1451219
YJR104C_3_utr	1134.948	1647.059	56	34	1451219
YJR104C_5_utr	1060.117	1538.462	20	13	1451219
YJR105W	511.597	742.439	761	1025	1451219
YJR105W_3_utr	666.848	967.742	30	31	1451219
YJR105W_5_utr	326.404	473.684	9	19	1451219
YJR106W	8.218	11.927	26	2180	1451219
YJR107W	12.541	18.200	18	989	1451219
YJR107W_3_utr	5.957	8.646	3	347	1451219
YJR108W	22.109	32.086	12	374	1451219
YJR108W_3_utr	70.374	102.128	24	235	1451219
YJR109C	41.029	59.542	200	3359	1451219
YJR109C_3_utr	62.643	90.909	6	66	1451219
YJR109C_5_utr	84.955	123.288	9	73	1451219
YJR110W	26.644	38.666	80	2069	1451219
YJR111C	81.495	118.267	101	854	1451219
YJR111C_3_utr	55.571	80.645	10	124	1451219
YJR111C_5_utr	46.717	67.797	4	59	1451219
YJR112W	168.869	245.066	149	608	1451219
YJR112W-A	127.688	185.304	58	313	1451219
YJR112W-A_3_utr	172.269	250.000	24	96	1451219
YJR112W-A_5_utr	344.538	500.000	3	6	1451219
YJR112W-A_intron	67.227	97.561	4	41	1451219
YJR112W_3_utr	114.846	166.667	4	24	1451219
YJR112W_5_utr	0.000	0.000	0	102	1451219
YJR113C	136.707	198.391	148	746	1451219
YJR113C_3_utr	110.252	160.000	16	100	1451219
YJR116W	23.733	34.442	29	842	1451219
YJR116W_3_utr	29.014	42.105	4	95	1451219
YJR117W	43.951	63.783	87	1364	1451219
YJR117W_3_utr	71.284	103.448	9	87	1451219
YJR117W_5_utr	45.938	66.667	1	15	1451219
YJR118C	182.931	265.472	163	614	1451219
YJR118C_3_utr	417.328	605.634	43	71	1451219
YJR118C_5_utr	102.628	148.936	7	47	1451219
YJR119C	20.776	30.151	66	2189	1451219
YJR120W	39.041	56.657	20	353	1451219
YJR120W_3_utr	229.692	333.333	34	102	1451219
YJR121W	148.299	215.215	331	1538	1451219
YJR121W_3_utr	265.959	385.965	22	57	1451219
YJR122W	35.928	52.139	78	1496	1451219
YJR122W_3_utr	43.984	63.830	3	47	1451219
YJR122W_5_utr	20.569	29.851	2	67	1451219
YJR123W	5199.483	7545.588	5131	680	1451219
YJR123W_3_utr	9089.810	13191.304	1517	115	1451219
YJR123W_5_utr	6136.057	8904.762	187	21	1451219
YJR124C	96.031	139.362	188	1349	1451219
YJR124C_3_utr	141.507	205.357	46	224	1451219
YJR124C_5_utr	25.521	37.037	1	27	1451219
YJR125C	117.182	170.057	209	1229	1451219
YJR125C_3_utr	151.597	220.000	11	50	1451219
YJR125C_5_utr	76.564	111.111	5	45	1451219
YJR126C	64.159	93.109	227	2438	1451219
YJR126C_3_utr	18.624	27.027	1	37	1451219
YJR127C	15.128	21.954	91	4145	1451219
YJR129C	28.992	42.074	43	1022	1451219
YJR130C	51.627	74.922	144	1922	1451219
YJR130C_3_utr	72.189	104.762	11	105	1451219
YJR130C_5_utr	0.000	0.000	0	48	1451219
YJR131W	15.016	21.792	36	1652	1451219
YJR131W_3_utr	0.000	0.000	0	42	1451219
YJR132W	36.762	53.350	168	3149	1451219
YJR132W_3_utr	51.810	75.188	10	133	1451219
YJR132W_5_utr	53.006	76.923	6	78	1451219
YJR133W	123.205	178.797	113	632	1451219
YJR133W_3_utr	125.960	182.796	17	93	1451219
YJR133W_5_utr	102.430	148.649	11	74	1451219
YJR134C_3_utr	106.012	153.846	10	65	1451219
YJR135C	69.671	101.108	73	722	1451219
YJR135C_5_utr	123.049	178.571	5	28	1451219
YJR135W-A	173.564	251.880	67	266	1451219
YJR135W-A_3_utr	176.275	255.814	22	86	1451219
YJR135W-A_5_utr	114.846	166.667	1	6	1451219
YJR136C	98.905	143.533	182	1268	1451219
YJR136C_3_utr	28.883	41.916	7	167	1451219
YJR137C	17.342	25.167	109	4331	1451219
YJR137C_3_utr	0.000	0.000	0	12	1451219
YJR137C_5_utr	0.000	0.000	0	65	1451219
YJR138W	13.182	19.130	91	4757	1451219
YJR138W_3_utr	18.074	26.230	8	305	1451219
YJR138W_5_utr	0.000	0.000	0	13	1451219
YJR139C	759.130	1101.664	1192	1082	1451219
YJR139C_3_utr	689.076	1000.000	27	27	1451219
YJR140C	15.455	22.429	111	4949	1451219
YJR140C_5_utr	43.984	63.830	3	47	1451219
YJR141W	125.826	182.600	191	1046	1451219
YJR141W_3_utr	170.493	247.423	24	97	1451219
YJR141W_5_utr	153.128	222.222	4	18	1451219
YJR142W	67.504	97.963	101	1031	1451219
YJR142W_3_utr	64.601	93.750	9	96	1451219
YJR143C	58.952	85.552	196	2291	1451219
YJR143C_3_utr	88.913	129.032	12	93	1451219
YJR143C_5_utr	54.045	78.431	4	51	1451219
YJR144W	269.860	391.626	318	812	1451219
YJR144W_3_utr	363.331	527.273	29	55	1451219
YJR144W_5_utr	1148.460	1666.667	10	6	1451219
YJR145C_3_utr	12090.149	17545.455	965	55	1451219
YJR145C_5_utr	13643.702	19800.000	99	5	1451219
YJR145C_intron	436.229	633.065	157	248	1451219
YJR147W	15.966	23.170	25	1079	1451219
YJR147W_3_utr	16.505	23.952	8	334	1451219
YJR148W	532.164	772.286	875	1133	1451219
YJR148W_3_utr	670.452	972.973	36	37	1451219
YJR148W_5_utr	475.790	690.476	29	42	1451219
YJR149W	27.744	40.263	49	1217	1451219
YJR150C	6.132	8.899	8	899	1451219
YJR152W	16.025	23.256	38	1634	1451219
YJR152W_3_utr	36.267	52.632	3	57	1451219
YJR152W_5_utr	19.465	28.249	5	177	1451219
YJR153W	3.800	5.515	6	1088	1451219
YJR154W	24.445	35.475	37	1043	1451219
YJR155W	42.026	60.990	53	869	1451219
YJR155W_3_utr	36.267	52.632	4	76	1451219
YJR155W_5_utr	29.364	42.614	15	352	1451219
YKL001C	228.940	332.242	203	611	1451219
YKL001C_3_utr	223.484	324.324	12	37	1451219
YKL001C_5_utr	393.758	571.429	8	14	1451219
YKL002W	269.770	391.496	267	682	1451219
YKL002W_3_utr	161.502	234.375	15	64	1451219
YKL002W_5_utr	144.484	209.677	13	62	1451219
YKL002W_intron	22.969	33.333	2	60	1451219
YKL003C	121.194	175.879	70	398	1451219
YKL003C_3_utr	91.877	133.333	8	60	1451219
YKL004W	70.733	102.649	124	1208	1451219
YKL004W_3_utr	270.118	392.000	49	125	1451219
YKL004W_5_utr	59.297	86.053	29	337	1451219
YKL005C	62.468	90.655	162	1787	1451219
YKL005C_3_utr	99.114	143.836	21	146	1451219
YKL005C_5_utr	84.509	122.642	13	106	1451219
YKL006C-A	398.022	577.617	160	277	1451219
YKL006C-A_3_utr	382.820	555.556	15	27	1451219
YKL006C-A_5_utr	1010.645	1466.667	22	15	1451219
YKL006C-A_intron	300.499	436.090	58	133	1451219
YKL006W_3_utr	4255.221	6175.258	599	97	1451219
YKL006W_5_utr	3387.956	4916.667	59	12	1451219
YKL006W_intron	282.698	410.256	160	390	1451219
YKL007W	157.576	228.677	185	809	1451219
YKL007W_3_utr	224.223	325.397	41	126	1451219
YKL008C	198.677	288.324	363	1259	1451219
YKL008C_3_utr	165.150	239.669	29	121	1451219
YKL008C_5_utr	147.659	214.286	12	56	1451219
YKL009W	782.821	1136.045	810	713	1451219
YKL009W_3_utr	2450.048	3555.556	288	81	1451219
YKL009W_5_utr	578.824	840.000	21	25	1451219
YKL010C	23.206	33.678	150	4454	1451219
YKL010C_3_utr	134.454	195.122	8	41	1451219
YKL010C_5_utr	13.782	20.000	2	100	1451219
YKL011C	74.477	108.083	115	1064	1451219
YKL011C_3_utr	90.668	131.579	10	76	1451219
YKL012W	81.715	118.586	208	1754	1451219
YKL012W_3_utr	92.437	134.146	11	82	1451219
YKL012W_5_utr	68.908	100.000	1	10	1451219
YKL013C	247.429	359.073	186	518	1451219
YKL013C_3_utr	205.694	298.507	40	134	1451219
YKL013C_5_utr	202.669	294.118	5	17	1451219
YKL014C	31.872	46.253	245	5297	1451219
YKL014C_3_utr	40.534	58.824	1	17	1451219
YKL014C_5_utr	3.938	5.714	1	175	1451219
YKL015W	25.764	37.390	110	2942	1451219
