Threshold +/-1.5 for log2(TE change) was used in the manuscript. Refer to the fig. S2b if you like to select a different threshold.
gene_name 5 min	5 min log2(TE change)	gene_name 30 min	30 min log2(TE change)
YAL038W	-0.425151699	YIL149C	-0.626982803
YMR149W	-0.425286052	YGR199W	-0.627043248
YOR237W	-0.427742171	YBL098W	-0.628071208
YDL100C	-0.427759767	YDL226C	-0.628073067
YIL004C	-0.427921493	YML069W	-0.628498898
YLR010C	-0.42833333	YLR372W	-0.628743192
YLR192C	-0.428391747	YGL140C	-0.629088958
YDR452W	-0.429302481	YOR067C	-0.630065096
YJL030W	-0.429517694	YIL005W	-0.63136557
YPL101W	-0.429948625	YEL066W	-0.632025947
YFR009W	-0.432491846	YMR079W	-0.632761818
YIL162W	-0.432655725	YOR153W	-0.633511405
YML074C	-0.432697585	YLL018C	-0.635380439
YMR157C	-0.432770703	YPR129W	-0.636109877
YFL007W	-0.433276334	YLR459W	-0.6363441
YOR123C	-0.434032131	YPL023C	-0.63642679
YJR125C	-0.434061621	YJL186W	-0.636451339
YBR287W	-0.434888409	YLR099C	-0.638109715
YLR298C	-0.434910351	YLR219W	-0.639265632
YLR447C	-0.435066115	YDL003W	-0.640441258
YLR214W	-0.435674109	YJR040W	-0.641861951
YGR241C	-0.435692969	YFR047C	-0.642330289
YKL085W	-0.436024918	YOR141C	-0.643810778
YPL156C	-0.436305121	YER089C	-0.644210468
YGR146C	-0.436365916	YMR125W	-0.644315024
YBR198C	-0.43671164	YNL258C	-0.644761124
YPL050C	-0.43672469	YBR094W	-0.644983397
YOR165W	-0.436812993	YGL071W	-0.645112764
YPR122W	-0.436937158	YLR071C	-0.645142374
YPR069C	-0.436973666	YLR231C	-0.645545515
YJL101C	-0.437379405	YHR149C	-0.648192358
YKL127W	-0.437501163	YLR228C	-0.648297637
YMR315W	-0.438030697	YGR244C	-0.648383745
YJL140W	-0.438906728	YFR037C	-0.648529236
YNL081C	-0.43922168	YPL101W	-0.648558646
YOR246C	-0.439383525	YDL029W	-0.648833469
YPL195W	-0.440144819	YFR051C	-0.649331701
YNL048W	-0.440275481	YCL010C	-0.649684182
YKL213C	-0.440867423	YGR080W	-0.649882796
YKL049C	-0.441344323	YOR023C	-0.650009956
YGR186W	-0.441989887	YMR135C	-0.65080749
YOR299W	-0.442569854	YCR011C	-0.650929235
YHR204W	-0.442739528	YJL212C	-0.650941312
YHR073W	-0.442879353	YDR538W	-0.652311939
YDR169C	-0.443538978	YGR161C	-0.65255767
YER167W	-0.443888505	YDR477W	-0.655759853
YKL196C	-0.443996224	YDR254W	-0.656464777
YNL139C	-0.444429891	YFR031C	-0.656753844
YBR161W	-0.444702458	YGL151W	-0.657880994
YGL238W	-0.444996156	YDL132W	-0.657903757
YGL237C	-0.445489437	YBR198C	-0.659909665
YKL087C	-0.445520483	YBR121C	-0.660545428
YDL126C	-0.445726508	YKL212W	-0.660860005
YOR322C	-0.447043056	YBL091C	-0.661650835
YEL037C	-0.447057066	YCR073W-A	-0.663243736
YPL217C	-0.447435936	YLL031C	-0.663523791
YGR237C	-0.447507722	YIL048W	-0.66370097
YER080W	-0.447824793	YEL051W	-0.66378372
YDR176W	-0.447836526	YBR049C	-0.663884989
YDR463W	-0.448037653	YKR072C	-0.664239556
YEL051W	-0.448382345	YFL018C	-0.664417733
YJL193W	-0.448583858	YDR330W	-0.664490465
YJR075W	-0.448584999	YPL084W	-0.665055568
YGR101W	-0.449186636	YHL007C	-0.665234773
YAL060W	-0.449339563	YGL150C	-0.666888933
YJR136C	-0.44988662	YPL057C	-0.667180872
YER083C	-0.450794082	YGR103W	-0.66764162
YLR005W	-0.45100288	YBR046C	-0.667740792
YGL066W	-0.451199588	YCL017C	-0.668458501
YNL239W	-0.451303059	YER049W	-0.668478419
YAR003W	-0.452689438	YOR038C	-0.669384646
YDR266C	-0.452714708	YOR332W	-0.669421417
YDR037W	-0.45278172	YMR092C	-0.669726281
YPL012W	-0.453192716	YLR335W	-0.670875473
YIL088C	-0.45337497	YGL122C	-0.672469025
YGL123W	-0.453555107	YPL063W	-0.672498325
YLR386W	-0.453602227	YNL193W	-0.674600518
YHR151C	-0.454016712	YLR239C	-0.674960356
YLR056W	-0.454640732	YGR285C	-0.675394739
YLR240W	-0.456601401	YDL093W	-0.675697753
YBR004C	-0.457223771	YLR077W	-0.676415719
YKL025C	-0.457777451	YNL154C	-0.676544158
YOR138C	-0.458065899	YJL190C	-0.677473921
YMR117C	-0.458444226	YHL011C	-0.67753824
YDL155W	-0.458491256	YKL113C	-0.677816863
YER149C	-0.458635956	YPR097W	-0.67808122
YHR112C	-0.458786046	YDR089W	-0.678257781
YGL093W	-0.459304954	YPL265W	-0.678768876
YMR161W	-0.460466755	YOL069W	-0.679439955
YFR018C	-0.461355204	YML063W	-0.680357511
YMR181C	-0.462059961	YEL040W	-0.684302137
YDR143C	-0.463248688	YLR056W	-0.684628333
YGL073W	-0.463355648	YIL131C	-0.685343455
YIL009W	-0.463947774	YHR039C	-0.685709631
YKL198C	-0.464022903	YML115C	-0.686063572
YOR110W	-0.464621824	YLR110C	-0.686738157
YOR355W	-0.465375561	YLL026W	-0.68908004
YNL138W	-0.465502237	YGR266W	-0.689322524
YCL010C	-0.46570505	YOR184W	-0.689837077
YEL052W	-0.466396045	YDL201W	-0.690290131
YGL228W	-0.467044631	YBL023C	-0.691114479
YKL157W	-0.467642585	YBL099W	-0.691155021
YIL048W	-0.468225365	YDL230W	-0.6911719
YNL327W	-0.468785271	YOR085W	-0.693007839
YEL004W	-0.468798572	YJL187C	-0.693174592
YOL016C	-0.468813915	YNR039C	-0.69333289
YGR198W	-0.46955819	YDR368W	-0.694451505
YBR173C	-0.469921849	YJL154C	-0.694971704
YMR226C	-0.470793343	YMR231W	-0.695113621
YGL049C	-0.471756173	YOL077W-A	-0.695413253
YGR102C	-0.471829042	YJR001W	-0.695555417
YKR087C	-0.472529862	YOR185C	-0.698179233
YEL071W	-0.47266824	YER122C	-0.699170396
YOR372C	-0.474402749	YHL031C	-0.699475633
YLR138W	-0.474582961	YHR073W	-0.700920575
YOR181W	-0.474986448	YHL034C	-0.701091684
YBR196C	-0.475098546	YGL084C	-0.701542391
YBR016W	-0.475103365	YER129W	-0.702044663
YDL226C	-0.47517418	YFL037W	-0.702232092
YER178W	-0.475752254	YBR011C	-0.703317962
YJL061W	-0.476192923	YFR044C	-0.706956392
YLR326W	-0.476710052	YDR077W	-0.707694043
YLR274W	-0.477188771	YDR027C	-0.708462536
YKL197C	-0.478660275	YGL021W	-0.709784338
YIL098C	-0.478848774	YKL039W	-0.710977398
YJR065C	-0.479191395	YHR007C	-0.711569087
YML124C	-0.479608092	YNR067C	-0.711573968
YJR006W	-0.48077449	YMR031C	-0.711951395
YKR052C	-0.481223702	YDL237W	-0.712287658
YLR399C	-0.481606297	YJR072C	-0.712697289
YMR150C	-0.481623295	YMR277W	-0.713115705
YBR235W	-0.481717926	YLR237W	-0.71336257
YML061C	-0.482241433	YHR200W	-0.714468101
YPL246C	-0.482992367	YHR108W	-0.714720436
YLL041C	-0.483356252	YOL086C	-0.714822345
YPR159W	-0.483829615	YBR073W	-0.716702711
YGL036W	-0.484393468	YKL213C	-0.717823432
YHR149C	-0.484452798	YDR430C	-0.71817305
YBR172C	-0.484738171	YDR356W	-0.718758977
YKR038C	-0.48482086	YKL080W	-0.719238387
YJL187C	-0.485200989	YLR435W	-0.720941747
YLR305C	-0.485293785	YGL216W	-0.721719964
YOR007C	-0.485489458	YDR359C	-0.723312437
YDR217C	-0.487946355	YOR099W	-0.723996888
YLR133W	-0.488180238	YHR183W	-0.72533015
YOR217W	-0.488371542	YLR027C	-0.726673936
YMR191W	-0.488383021	YML067C	-0.726979212
YNL102W	-0.488708332	YLR058C	-0.727056425
YLR330W	-0.490030999	YPL195W	-0.728432288
YDR407C	-0.490230955	YIL121W	-0.729305346
YLR359W	-0.49044795	YLR386W	-0.729335707
YOR096W	-0.491129715	YIL142W	-0.729711593
YPL031C	-0.491387355	YBR085W	-0.730133203
YDL040C	-0.492206004	YBL082C	-0.730933619
YPR033C	-0.49246836	YMR163C	-0.731376176
YLR372W	-0.492802095	YGR156W	-0.734189137
YGL025C	-0.493229739	YOR117W	-0.734786964
YJL109C	-0.493573519	YMR214W	-0.734814503
YNR032W	-0.493747206	YFL010C	-0.73602932
YBR105C	-0.493916826	YIL162W	-0.737903013
YMR258C	-0.494093992	YPL091W	-0.737912373
YMR038C	-0.494288822	YAR007C	-0.738273497
YGR159C	-0.494666953	YJR005C-A	-0.738676766
YNL154C	-0.494961166	YJR139C	-0.739041821
YLR055C	-0.495851753	YOR361C	-0.740130545
YOR038C	-0.496494584	YDR341C	-0.740737532
YLR396C	-0.498456448	YML101C	-0.741531902
YOR245C	-0.498549212	YOR123C	-0.744181349
YDL235C	-0.499011928	YML086C	-0.74536665
YMR041C	-0.49917449	YJL176C	-0.746142548
YMR171C	-0.499603639	YJL068C	-0.74809982
YER105C	-0.500284254	YBR202W	-0.748186943
YGR240C	-0.501215019	YDL102W	-0.748310379
YBR177C	-0.501511687	YGL120C	-0.748311168
YJR121W	-0.502088905	YPR029C	-0.750844569
YCL009C	-0.502302039	YHR028C	-0.751962504
YGL202W	-0.502734249	YER043C	-0.752822085
YBL085W	-0.503615153	YNL071W	-0.753843727
YBL103C	-0.504644999	YGR200C	-0.754193867
YKL081W	-0.505356108	YJR006W	-0.754449219
YCR065W	-0.505362219	YLR153C	-0.755670924
YPL249C	-0.506068938	YEL007W	-0.757084623
YCL028W	-0.506831796	YHR065C	-0.757494676
YJL154C	-0.507375562	YER086W	-0.757742401
YDL113C	-0.508377778	YOR109W	-0.758095192
YLR190W	-0.509056931	YPL166W	-0.758918753
YDL090C	-0.509233692	YMR226C	-0.760085225
YMR231W	-0.509380306	YML017W	-0.761807568
YFL016C	-0.509423492	YJL008C	-0.761950352
YPR124W	-0.509558801	YBL105C	-0.762060686
YML113W	-0.511456385	YGR270W	-0.762135921
YHL017W	-0.512080988	YNL186W	-0.763546113
YML013W	-0.512529086	YDR379W	-0.763633741
YNL152W	-0.513388916	YDL161W	-0.763698916
YEL022W	-0.513755298	YGR189C	-0.763928919
YPR036W	-0.515132003	YIR002C	-0.764812474
YJL177W	-0.515153876	YIL047C	-0.765559553
YKR076W	-0.51531993	YOR217W	-0.766182093
YCR043C	-0.516428743	YDL055C	-0.767286367
YLL048C	-0.516609853	YNL298W	-0.769230137
YMR243C	-0.51692325	YLR055C	-0.769330466
YDR518W	-0.517036491	YJR125C	-0.770823101
YNL068C	-0.517058961	YNL061W	-0.77087004
YGL043W	-0.517674348	YPL061W	-0.77274599
YLR020C	-0.519754046	YKL046C	-0.774373259
YDL133W	-0.520701638	YLR078C	-0.774587944
YCR088W	-0.521050488	YOR316C	-0.77475341
YHR020W	-0.521061114	YPL030W	-0.775454034
YOR070C	-0.52110219	YBR139W	-0.776310199
YLR353W	-0.52206988	YOR007C	-0.777171531
YDR208W	-0.523233736	YKL145W	-0.778932015
YOL090W	-0.523243508	YHR016C	-0.779464769
YOR124C	-0.524842313	YJL164C	-0.779623585
YPL254W	-0.525370266	YNL104C	-0.779664474
YGR060W	-0.525837972	YLR357W	-0.780523073
YNL080C	-0.526005369	YMR262W	-0.781022104
YJL149W	-0.52602567	YOR270C	-0.782067782
YKL176C	-0.526223092	YPR091C	-0.783057042
YOL013C	-0.526506769	YOL051W	-0.78331018
YIL137C	-0.527082108	YPR108W	-0.783376342
YLR110C	-0.528366348	YBR214W	-0.783658636
YOR132W	-0.528550347	YMR208W	-0.784675639
YLR096W	-0.529073045	YOL123W	-0.78571251
YGR061C	-0.52909098	YLR304C	-0.786126039
YKL185W	-0.529091336	YLR131C	-0.786901605
YPR089W	-0.529740176	YDL100C	-0.787283478
YMR262W	-0.530539336	YHR037W	-0.789213196
YDR310C	-0.530550272	YLR429W	-0.789244159
YGL201C	-0.531500181	YJR065C	-0.790311044
YDR001C	-0.532473533	YNL115C	-0.792044208
YML081W	-0.532622305	YJL115W	-0.79246914
YOL119C	-0.533154814	YPL070W	-0.793766794
YMR205C	-0.533975145	YGR097W	-0.794421925
YJR051W	-0.534377247	YDR217C	-0.795459404
YDL164C	-0.534649292	YCL011C	-0.79680637
YHL007C	-0.534686331	YHR104W	-0.797049668
YBR057C	-0.534778287	YMR037C	-0.798544237
YNL127W	-0.535085067	YPL048W	-0.798913577
YKR028W	-0.53520914	YMR203W	-0.798965666
YPL116W	-0.535516582	YNL189W	-0.799706597
YGR125W	-0.536901144	YDR212W	-0.801446456
YDR036C	-0.53754556	YKL081W	-0.801826528
YPR022C	-0.537718964	YHR058C	-0.802551627
YHR108W	-0.538285975	YGR261C	-0.802578119
YML067C	-0.538421144	YOR002W	-0.802684827
YLR188W	-0.53869175	YNR030W	-0.803073964
YOR324C	-0.5391837	YLR403W	-0.80332922
YGR223C	-0.540186414	YCL029C	-0.805501811
YGR252W	-0.54036498	YPR175W	-0.805519609
YER061C	-0.540566552	YLR090W	-0.805649724
YJL059W	-0.540640336	YNL016W	-0.808031762
YFL042C	-0.541136288	YHR072W	-0.808134224
YMR086W	-0.541611525	YGR130C	-0.808275136
YLR100W	-0.542691746	YKL135C	-0.809119314
YJR064W	-0.542850142	YDL130W-A	-0.809539528
YIL005W	-0.542886928	YHL035C	-0.811644237
YOR381W	-0.542923025	YBL035C	-0.812176382
YKR037C	-0.544014109	YPR137W	-0.813353252
YMR246W	-0.544116718	YMR309C	-0.81433997
YLR427W	-0.544604703	YNL313C	-0.817601508
YDL161W	-0.544898601	YJR051W	-0.817974123
YNR009W	-0.545562264	YPR145W	-0.818160532
YGL067W	-0.545616834	YDR107C	-0.818793508
YBR066C	-0.546489823	YDR456W	-0.820283479
YDR270W	-0.547496588	YDL103C	-0.82106394
YLR389C	-0.550507097	YGL233W	-0.821423599
YAL003W	-0.551180147	YOR239W	-0.821594023
YIL123W	-0.552568949	YAR003W	-0.822063205
YLR144C	-0.554110057	YJL148W	-0.822270869
YLL051C	-0.554141957	YHR158C	-0.822715977
YPR118W	-0.554652901	YER119C	-0.82286961
YJR116W	-0.555318123	YHR205W	-0.824128275
YDR507C	-0.556265328	YJR015W	-0.824509041
YBR112C	-0.558061041	YDR258C	-0.826106119
YER110C	-0.558394982	YCR053W	-0.826196089
YKR095W-A	-0.559533738	YGR047C	-0.82640231
YDR171W	-0.559689082	YLR389C	-0.828180512
YPR045C	-0.560129321	YLR095C	-0.829796634
YIL143C	-0.56023446	YGL211W	-0.831965955
YIL115C	-0.560553463	YDR221W	-0.834904191
YFR042W	-0.56090174	YGL228W	-0.835143652
YBR127C	-0.561229623	YKR002W	-0.835273601
YBR078W	-0.561866535	YLR163C	-0.836054507
YKL175W	-0.562138174	YLR189C	-0.838895723
YDL241W	-0.562162487	YGR263C	-0.840025438
YOR171C	-0.562627399	YEL071W	-0.840272342
YLR083C	-0.563046784	YNL283C	-0.841158345
YPL274W	-0.564234774	YDL125C	-0.841733175
YMR100W	-0.56437881	YKL064W	-0.841941477
YJR015W	-0.564687731	YHR041C	-0.84304464
YER008C	-0.565261743	YOL007C	-0.844044293
YER023W	-0.56549042	YLR410W	-0.84725458
YDR321W	-0.565839149	YGR245C	-0.847259923
YBR211C	-0.566273403	YDL144C	-0.847569061
YBL008W	-0.566621985	YAL026C	-0.848552989
YMR276W	-0.567170034	YAR042W	-0.848830552
YHL015W	-0.56990214	YGL039W	-0.852815977
YCR030C	-0.570627394	YOR138C	-0.852996983
YKL079W	-0.570670672	YLL022C	-0.855678297
YDL143W	-0.570852303	YCL028W	-0.855741352
YIL128W	-0.57113888	YHR117W	-0.85714865
YMR165C	-0.571155972	YCR077C	-0.85722835
YGR218W	-0.571186078	YOR014W	-0.859069557
YKL104C	-0.571224487	YFL045C	-0.860482477
YGL200C	-0.572060173	YBL032W	-0.860507151
YKL113C	-0.572319938	YAL016W	-0.861672019
YLR357W	-0.572404858	YPR185W	-0.863298857
YDR159W	-0.574122106	YER008C	-0.863474333
YOR260W	-0.574169053	YNL247W	-0.864709073
YOR197W	-0.57440169	YDR028C	-0.867270311
YBR133C	-0.575010801	YNL309W	-0.872372282
YGR161C	-0.575475456	YER023W	-0.872919269
YLR231C	-0.575750591	YML127W	-0.873670081
YOR002W	-0.575753225	YGR246C	-0.874610423
YIR003W	-0.575883495	YFL039C	-0.874853252
YOR185C	-0.576484615	YJL002C	-0.874864165
YAR042W	-0.576734396	YCR075C	-0.875133144
YDR232W	-0.576845656	YNL293W	-0.875786267
YMR296C	-0.577135851	YPR198W	-0.876143207
YIL036W	-0.577917668	YLR241W	-0.876175313
YEL031W	-0.578199696	YNL307C	-0.876361591
YDR466W	-0.578375026	YOL021C	-0.876778889
YDL132W	-0.579184503	YIR003W	-0.876826369
YOL007C	-0.579412298	YOR112W	-0.879097621
YMR006C	-0.579895134	YJR121W	-0.879385751
YCR028C	-0.581091011	YFL042C	-0.881130215
YFR040W	-0.5811439	YBR084W	-0.882351658
YPL115C	-0.58198626	YCR084C	-0.882609459
YPR154W	-0.582182176	YNL123W	-0.88352153
YHR041C	-0.582191752	YNL227C	-0.883888241
YGL148W	-0.583987502	YLR212C	-0.883909795
YKL039W	-0.584005961	YNR006W	-0.885185078
YER119C	-0.584213092	YPR086W	-0.887864388
YPR114W	-0.585325378	YBR177C	-0.8893282
YKL094W	-0.585623669	YCR042C	-0.890654187
YHR017W	-0.586309326	YNL130C	-0.891373639
YDL124W	-0.587818498	YIL147C	-0.891399662
YMR241W	-0.588738503	YPR023C	-0.891888775
YAL030W	-0.588852147	YPL245W	-0.892834281
YHR058C	-0.589559471	YER151C	-0.894007282
YGL198W	-0.58957697	YBR245C	-0.895602512
YDR388W	-0.59248528	YIL075C	-0.897878151
YLL024C	-0.592542707	YBR112C	-0.898680322
YGL195W	-0.59280151	YML123C	-0.899713266
YCL044C	-0.592873134	YLR086W	-0.901540931
YDL160C	-0.593736278	YHR064C	-0.902778655
YPR029C	-0.5939008	YLR005W	-0.904023586
YIL105C	-0.593936213	YHR190W	-0.906006796
YNL104C	-0.594385061	YGL093W	-0.906504591
YDR351W	-0.594653388	YMR276W	-0.906854146
YNR043W	-0.595033614	YLR144C	-0.906866814
YPR088C	-0.596701165	YEL042W	-0.906921869
YCL052C	-0.596985656	YEL060C	-0.907341862
YGL172W	-0.597446835	YOR306C	-0.907505096
YPR104C	-0.597822941	YAL043C	-0.909787707
YNL238W	-0.598126983	YGR280C	-0.910265963
YGR042W	-0.598705079	YHL015W	-0.910305446
YCR017C	-0.598752222	YGL049C	-0.911723385
YER142C	-0.599074159	YLR310C	-0.911797779
YML038C	-0.599735884	YNR033W	-0.912866799
YER090W	-0.60426442	YKR001C	-0.914978773
YBR125C	-0.60546674	YCR093W	-0.915015811
YNL297C	-0.606634139	YGR010W	-0.917814688
YKR070W	-0.607413465	YOR204W	-0.918418019
YLR286C	-0.607556473	YLR247C	-0.920106294
YDL189W	-0.609063947	YDR128W	-0.920702729
YBR215W	-0.609200402	YIR033W	-0.921078301
YNL169C	-0.610495123	YLR175W	-0.923303742
YDR432W	-0.611479081	YOR290C	-0.924569011
YFR034C	-0.611558043	YNL216W	-0.925736913
YGR170W	-0.611680128	YDL141W	-0.929198259
YDR074W	-0.611846654	YNL074C	-0.930303224
YGL026C	-0.612046146	YBR078W	-0.931599918
YGR156W	-0.613330662	YDL143W	-0.933276813
YLR097C	-0.613747044	YML049C	-0.933345273
YJR013W	-0.613917337	YLL001W	-0.935083954
YOR220W	-0.614023842	YDR172W	-0.93510501
YKR003W	-0.614172538	YPR089W	-0.935423494
YPL131W	-0.614725423	YER025W	-0.936460871
YML085C	-0.615257829	YEL047C	-0.941332897
YLR130C	-0.616667861	YDR518W	-0.943014064
YLR410W	-0.617011589	YCL009C	-0.943127294
YJR117W	-0.617277651	YGR170W	-0.943801222
YJL039C	-0.6176546	YNL308C	-0.944730643
YPR097W	-0.618411142	YJL012C	-0.945149004
YPL231W	-0.618890259	YOR383C	-0.948129163
YDR006C	-0.619551657	YDR407C	-0.948171421
YGL084C	-0.619557041	YCR067C	-0.948629874
YDR477W	-0.619888364	YPR105C	-0.948649557
YGR041W	-0.621032756	YGR141W	-0.949291994
YER125W	-0.621091243	YGL012W	-0.955180613
YHR102W	-0.621398012	YML085C	-0.95529541
YHR107C	-0.6217513	YER166W	-0.956738096
YNL176C	-0.621821034	YMR165C	-0.957013263
YOL057W	-0.622996828	YKL146W	-0.957944022
YDR476C	-0.623880616	YPL176C	-0.960180283
YBR222C	-0.624501048	YDR129C	-0.963106816
YKL210W	-0.625199342	YMR261C	-0.963535676
YOR144C	-0.62521032	YGR054W	-0.964293833
YMR179W	-0.625305938	YML070W	-0.964442968
YER031C	-0.626371518	YPR088C	-0.970091137
YDL230W	-0.62650813	YLR413W	-0.970334624
YPR105C	-0.626632223	YKR042W	-0.971171809
YEL059C-A	-0.62751139	YER114C	-0.971614079
YDR408C	-0.628285201	YDR211W	-0.972438144
YNL097C	-0.628489368	YJL111W	-0.975635394
YDR212W	-0.628953578	YML124C	-0.975656313
YDR141C	-0.629393984	YML013W	-0.975765609
YML015C	-0.630083927	YJL073W	-0.976334552
YGR080W	-0.630346232	YKR048C	-0.976830018
YOR360C	-0.630778332	YDR188W	-0.977053457
YFL009W	-0.630936243	YNL091W	-0.978204602
YEL056W	-0.631433121	YPL274W	-0.979319579
YML019W	-0.631948067	YOR243C	-0.979641381
YMR166C	-0.632083203	YGR162W	-0.980232133
YKR084C	-0.632515299	YDR422C	-0.980447063
YGR244C	-0.63275988	YOR375C	-0.981387458
YCL051W	-0.63292946	YBR212W	-0.981795395
YBR296C	-0.633026367	YLR375W	-0.98295624
YEL066W	-0.633050008	YOR191W	-0.984767722
YGR263C	-0.633600695	YPR153W	-0.98575823
YHR074W	-0.634911665	YDR238C	-0.98854652
YLR241W	-0.635476423	YPR036W	-0.989029437
YMR008C	-0.635510643	YDL164C	-0.990762752
YPL028W	-0.635947314	YIL128W	-0.993832684
YPL063W	-0.63678854	YCR030C	-0.995738562
YML006C	-0.638581973	YEL043W	-0.996902487
YML063W	-0.641494623	YGR210C	-0.997177566
YKR030W	-0.64150702	YEL002C	-0.998404496
YNL130C	-0.641542637	YFL008W	-0.999908766
YFL045C	-0.64162113	YAR014C	-1.00104654
YKL191W	-0.643236644	YLR088W	-1.002032928
YER019W	-0.644892134	YKR082W	-1.002212873
YCL037C	-0.645248232	YKL172W	-1.00361118
YLR384C	-0.64773958	YLR348C	-1.004909671
YGR004W	-0.647834116	YPL145C	-1.00896263
YML031W	-0.647893898	YLR045C	-1.01159148
YLR189C	-0.648566632	YMR246W	-1.012744728
YNL259C	-0.648678708	YPR115W	-1.014328141
YLR059C	-0.648900303	YLR383W	-1.014477394
YPL106C	-0.650444806	YNL241C	-1.015168054
YNR050C	-0.651298518	YBR080C	-1.015971827
YEL064C	-0.651366759	YCL045C	-1.016875032
YJR017C	-0.652661075	YLR039C	-1.018529815
YGR130C	-0.653035747	YDR164C	-1.018708071
YAL007C	-0.653335007	YNL066W	-1.020315445
YHR047C	-0.654008036	YDR434W	-1.021670044
YBR151W	-0.65426633	YLR203C	-1.021998893
YMR042W	-0.654524254	YOL057W	-1.022105511
YDR456W	-0.654775194	YLR133W	-1.025481053
YJL117W	-0.655991976	YGR281W	-1.028903262
YJR045C	-0.657447621	YGL148W	-1.029253354
YOR149C	-0.658392012	YOR197W	-1.029659163
YMR237W	-0.658890378	YGL241W	-1.030848273
YGR097W	-0.659312914	YLR207W	-1.031361235
YLL010C	-0.660038434	YNR013C	-1.031777291
YMR162C	-0.660591654	YBR017C	-1.037051541
YPL204W	-0.66206524	YER036C	-1.038443065
YCR033W	-0.663049433	YLL058W	-1.038445855
YDR027C	-0.663370426	YDR037W	-1.041980527
YJL168C	-0.66470606	YMR302C	-1.042219163
YIL046W	-0.665469046	YEL053C	-1.043589531
YDR264C	-0.665726271	YBR023C	-1.045535305
YNL307C	-0.666725084	YDL207W	-1.04565239
YIL062C	-0.667395002	YJR105W	-1.046588886
YFL044C	-0.66783282	YLR398C	-1.046760221
YJR090C	-0.667897478	YFL004W	-1.049191357
YJL197W	-0.668227991	YJL014W	-1.055183866
YPL094C	-0.66901725	YOR260W	-1.055333141
YHR158C	-0.671595359	YFL041W	-1.055383211
YLR019W	-0.671999299	YPR033C	-1.056771988
YAL013W	-0.672331814	YNR050C	-1.057536066
YGL022W	-0.673722912	YJR143C	-1.063022931
YHR115C	-0.674607972	YPL190C	-1.064018427
YKR095W	-0.675745419	YPL262W	-1.065119794
YNL006W	-0.675863469	YHR027C	-1.066771357
YDL087C	-0.676462242	YLR354C	-1.068567767
YJL183W	-0.67669997	YPL249C	-1.069096862
YDR528W	-0.676847883	YAL020C	-1.075688033
YHR119W	-0.677428925	YJL039C	-1.077220711
YDL224C	-0.677907616	YMR129W	-1.077325792
YCL045C	-0.678177704	YOR078W	-1.079556838
YGL207W	-0.678448606	YCL040W	-1.079750211
YOR127W	-0.679390446	YER090W	-1.081043582
YKL032C	-0.679721421	YEL055C	-1.081665661
YLR088W	-0.680145484	YER070W	-1.091068246
YNL090W	-0.681081319	YJL167W	-1.092804057
YFL004W	-0.68134774	YPL019C	-1.095293678
YHR036W	-0.681836314	YIL009W	-1.095884153
YBR135W	-0.682111722	YBR149W	-1.097200923
YAL009W	-0.68295454	YBR275C	-1.097547219
YJR131W	-0.683565773	YHR020W	-1.098717132
YOR018W	-0.683611367	YDR310C	-1.101434777
YOR048C	-0.683709704	YOR323C	-1.10285908
YMR144W	-0.683912741	YKL043W	-1.104148932
YPL049C	-0.685295029	YDR452W	-1.104534646
YOR017W	-0.686323525	YNL138W	-1.105299143
YOL026C	-0.688136315	YJL082W	-1.105748128
YDR254W	-0.68971476	YOR222W	-1.107761726
YOR116C	-0.689768008	YJR002W	-1.108731395
YFR024C-A	-0.689838435	YDL031W	-1.110832242
YLR354C	-0.690891564	YGR186W	-1.111536615
YPL076W	-0.691857645	YLR197W	-1.111963412
YER155C	-0.692105538	YJR076C	-1.114587623
YIL047C	-0.693401935	YHR019C	-1.115043441
YJR109C	-0.693741278	YDR097C	-1.116078945
YKR072C	-0.695914979	YPL184C	-1.11768353
YNR031C	-0.697103342	YJR064W	-1.11777073
YHR086W	-0.698547266	YKR018C	-1.118104794
YGR184C	-0.698829265	YOL145C	-1.11913853
YER144C	-0.69903555	YNL049C	-1.120934123
YJR031C	-0.69904129	YEL032W	-1.122682904
YML072C	-0.699099917	YDR395W	-1.123498143
YLR212C	-0.699174161	YJR117W	-1.123622359
YLR047C	-0.700225584	YDR200C	-1.125371761
YGR270W	-0.700917283	YNL139C	-1.125686525
YKL088W	-0.701006567	YDR502C	-1.128090582
YKL046C	-0.70101313	YOR127W	-1.128287093
YPR086W	-0.701016841	YML074C	-1.130703778
YBR074W	-0.702320702	YPL137C	-1.130920004
YOR033C	-0.703607357	YDR144C	-1.131572035
YIL135C	-0.705991157	YOR329C	-1.133128853
YER089C	-0.706208895	YCL043C	-1.133590312
YBL017C	-0.706872436	YKL010C	-1.137536688
YIR033W	-0.707089256	YBR133C	-1.139803993
YGL173C	-0.707162071	YLR114C	-1.14015915
YLR095C	-0.708177939	YBR162C	-1.141164704
YBL105C	-0.708184527	YKL165C	-1.142664906
YPR071W	-0.708552154	YDL014W	-1.142735664
YJL137C	-0.708926512	YER069W	-1.143827915
YLR259C	-0.708930579	YLR072W	-1.144395529
YMR080C	-0.709026072	YBR221C	-1.144920332
YKL165C	-0.71008151	YLR100W	-1.145373244
YNL271C	-0.710911098	YBR196C	-1.1466642
YLR203C	-0.712183894	YER155C	-1.147802271
YPR023C	-0.712487838	YJR147W	-1.149658784
YAL043C	-0.713555666	YIL126W	-1.149755901
