# Lee et al. "A dynamic model of proteome changes reveals new roles for transcript alteration in yeast" Molecular Systems Biology 7:514 (2011).
#Protein	Metrics	NA	NA	Quantitation	NA	NA	NA	NA	NA	NA	NA
#Protein	Probability Score	PSMs	Unique Peptides	"TMT-130 Intensity
#0 min"	"TMT-126 Intensity
#30 min"	"TMT-127 Intensity
#60 min"	"TMT-128 Intensity
#90 min"	"TMT-129 Intensity
#120 min"	"TMT-131 Intensity
#240 min"	Quantified PSMs	Quantified Unique Peptides
orf	probability.score	psms	unique.peptides	tmt.130.intensity.nacl.0min	tmt.126.intensity.nacl.30min	tmt.127.intensity.nacl.60min	tmt.128.intensity.nacl.90min	tmt.129.intensity.nacl.120min	tmt.131.intensity.nacl.240min	quantified.psms	quantified.unique.peptides
YJL054W	6.57E-79	15	6	1369694.327	1245180.4	1342216.87	1453391.341	1377768.09	1280384.451	3	2
YML054C	8.01E-79	36	6	14918103.32	17904190.91	16696268.37	14114427.32	13750887.18	11853007.85	17	5
YAR002C-A	9.03E-79	19	6	3294828.896	3330741.27	3016463.44	3208767.286	3308463.115	3074130.86	4	2
YFR051C	1.66E-78	23	6	8814745.911	9164845.236	9190131.582	9434900.673	8376774.022	7848906.688	9	5
YGR208W	1.87E-78	25	5	19381767.58	18607143.75	17514547.48	17889483.5	17646967.16	17798286.11	15	3
YKL112W	7.85E-78	16	6	248002.5773	378998.0706	305542.282	290367.6183	299752.8406	305536.5144	4	4
YMR278W	8.75E-78	14	7	3759887.11	4083184.976	4665635.475	4165179.183	4146299.339	3745501.915	7	4
YDL148C	1.46E-77	27	6	7242008.864	6421092.452	6515759.463	6751124.317	6160327.204	6072173.694	10	4
YPL195W	2.39E-77	16	7	373573.2244	268877.2158	283311.2874	504062.1952	278851.6104	324660.1193	2	2
YER042W	4.74E-77	18	7	6264389.842	6117341.301	5532618.905	5408815.59	4995697.368	4285636.088	9	2
YER021W	1.09E-76	19	6	2806580.775	3222512.301	2981823.189	2778682.643	2879122.513	2852299.705	5	4
YJL010C	1.10E-76	13	6	2653705.489	2565279.909	2642442.148	2549090.851	2582999.905	2381982.553	6	3
YER114C	1.26E-76	13	6	0	0	0	0	0	0	1	1
YDR429C	1.94E-76	29	6	8850616.753	9943633.9	9556459.052	8427410.004	8737046.933	7917188.489	13	6
YJL217W	2.07E-76	29	6	8006987.933	7317168.92	7060519.73	5958907.613	6288167.798	4838907.049	7	3
YHR205W	3.95E-76	20	5	6193363.039	5942200.394	6171778.639	5950869.404	6019680.174	6176455.244	10	1
YIL062C	4.36E-76	17	7	4942545.295	4932704.036	5531436.255	5434211.905	5602774.486	6193029.622	7	4
YPR029C	5.10E-76	27	6	4798755.668	4971256.983	5363193.064	5220965.724	5914790.189	5835812.722	11	2
YOR216C	5.57E-76	12	6	NA	NA	NA	NA	NA	NA	0	0
YDR099W	7.07E-76	239	20	5723824.699	6802986.43	7351188.817	7631719.965	7592592.117	7665243.809	8	4
YIL030C	8.36E-76	21	5	3840023.244	3673350.305	4375959.018	4224316.941	4463736.985	4102788.084	5	3
YPL184C	8.94E-76	14	6	3128270.731	3713562.211	3209079.005	3297546.871	3083422.103	3184616.763	3	3
YIL126W	1.61E-75	11	8	NA	NA	NA	NA	NA	NA	0	0
YGL252C	1.76E-75	18	6	740957.0465	626370.1157	788262.8734	685356.1879	771155.6978	891236.3407	4	2
YDR324C	1.91E-75	13	7	NA	NA	NA	NA	NA	NA	0	0
YNL182C	2.29E-75	11	6	4268846.04	4370424.032	4784017.563	4369047.182	4505069.901	3977552.856	2	1
YBR059C	2.77E-75	17	5	1368549.547	1363235.563	1463288.092	1451624.796	1427025.86	1472796.059	1	1
YJL136C	2.88E-75	38	5	30716509.54	28702607.57	28100520.99	29279505.98	29672299.88	29933105.53	11	4
YDR395W	5.54E-75	14	7	10440701.54	10972906.99	11215372.5	10253956.77	10585333.05	10453609.9	8	5
YLR441C	7.27E-75	725	28	168198393.4	160459930.6	159258335.8	161194282.2	160151072.3	164518380.8	85	5
YBR039W	7.85E-75	20	6	1604638.917	1837034.803	1295902.277	1336486.764	1147392.482	1839448.47	6	2
YJR143C	1.07E-74	41	6	4369969.442	3716532.613	3895672.072	4015573.836	4528542.513	4687907.255	12	2
YLR257W	1.15E-74	24	5	1854571.768	2134896.027	2328153.423	1841145.302	2033982.199	2097240.942	7	3
YIL118W	1.31E-74	18	5	6654718.265	6427349.871	6959926.236	6718124.876	6578748.39	7100639.2	6	3
YFR030W	4.71E-74	23	6	69358.72872	-1036.109495	117857.6756	55519.87015	60255.33103	91514.56853	7	2
YLR401C	7.07E-74	11	7	NA	NA	NA	NA	NA	NA	0	0
YNL049C	7.58E-74	34	6	9337111.661	9748782.539	13627361.11	14131700.04	16246498.35	14625344.27	7	2
YFR002W	1.38E-73	13	6	2483043.237	3152927.211	3019675.18	2592796.58	2611893.813	2428165.408	1	1
YKL128C	1.38E-73	29	6	-3620.133705	81396.98673	120038.7415	156797.599	-13797.81461	106466.7121	3	2
YMR304W	1.58E-73	14	6	280086.4035	365406.4038	313550.6454	397002.7149	379844.2679	403031.2495	1	1
YJL128C	2.06E-73	29	5	1943459.108	1795566.068	1988032.882	1850217.942	1996199.5	1875579.012	13	5
YER094C	2.10E-73	30	5	14361096.78	14212250.15	14917353.97	14368251.98	14000451.08	14743086.39	10	3
YMR241W	2.64E-73	31	6	51820503.38	47780226.62	48445039.36	46700151.34	46826908.58	47601802.8	21	4
YMR076C	2.66E-73	11	6	334958.8267	272436.9612	234949.475	328598.1562	247682.8768	404650.3314	3	3
YGL040C	4.68E-73	20	5	10020687.66	10168892.34	10360748.36	10263293.04	10802815.31	10912212.5	10	4
YLR083C	5.99E-73	18	6	4490840.312	5272233.68	4628019.874	4338063.326	4310523.359	4114792.534	3	2
YLL011W	8.25E-73	12	7	911782.9106	892463.0608	771024.5989	853512.3181	781747.2086	837196.4711	2	1
YMR047C	8.32E-73	15	6	1803747.034	1875036.888	2022015.252	2030713.498	2011972.41	1781184.577	1	1
YKL191W	9.69E-73	14	5	4832175.342	4987838.856	3956560.61	3922634.809	3894109.591	3738699.95	3	2
YNL139C	1.22E-72	12	6	NA	NA	NA	NA	NA	NA	0	0
YIR012W	1.67E-72	12	6	4537564.047	3852086.027	3856864.798	3961160.264	3939290.52	3822424.05	2	2
YLR301W	1.96E-72	23	5	6093916.556	6047497.58	6690674.254	6537719.455	6009100.998	5876169.865	11	4
YNL330C	2.01E-72	16	5	2819499.922	3211649.356	3173413.281	3211466.307	3147313.724	3096832.456	7	3
YLR022C	2.79E-72	24	6	4311809.622	4635891.978	4304602.017	4558292.034	4437990.067	4300874.142	9	3
YOR109W	2.94E-72	10	7	1791178.726	1667618.17	1866132.435	1865619.402	1568161.733	1880692.364	2	2
YGR267C	3.19E-72	15	6	3049048.421	2801587.757	3124111.569	3101132.854	3266113.119	3039009.59	7	4
YDR500C	3.21E-72	25	6	26943931.54	26025388.69	24080834.19	22139455.07	22846496.4	20024747.3	10	2
YIL015W	3.24E-72	9	5	2048259.39	1692304.976	1714172.523	1660294.39	2169341.006	2036674.95	3	2
YIL108W	3.44E-72	15	6	1545923.651	1638986.872	1721713.8	1629008.939	1895292.58	1886621.27	5	3
YFL048C	4.00E-72	14	6	1539666.239	1452106.982	1373236.216	1313190.4	1472253.861	1356428.804	3	2
YLR231C	4.20E-72	18	5	1420183.507	1472462.877	1644408.793	1615717.428	1786187.826	1449665.872	4	3
YGL122C	7.08E-72	12	7	3592665.372	3871533.413	3556998.071	3418722.375	3119619.93	3006224.857	4	3
YGR020C	8.76E-72	42	5	900487.8418	717862.7879	689798.0003	576801.8872	544415.1438	731215.3495	21	4
YPL084W	1.75E-71	12	6	4657295.282	5185916.342	5456237.828	5212364.108	5279159.561	4836773.435	2	1
YDR354W	1.97E-71	14	5	3064737.833	3199047.688	3329634.018	3421526.055	3506745.546	3435551.06	2	2
YBR072W	2.02E-71	24	5	3681542.189	7391409.329	11776196.53	12825113.24	12608567.78	10614566.31	14	3
YPR190C	2.12E-71	11	5	302080.99	230083.1158	329570.9087	244087.2137	288174.9072	307808.1921	1	1
YGL039W	7.31E-71	23	7	16275637.97	16176438.15	15456594.33	14653056.17	14755468.01	12715543.61	5	2
YGR119C	9.32E-71	13	6	3661715.392	3769987.014	3666851.195	3859831.833	3689735.715	3457521.647	4	2
YJL164C	9.73E-71	8	6	255217.822	278113.9145	373532.2496	423321.6212	407639.995	361881.5989	1	1
YLR248W	1.04E-70	19	5	11689894.75	10281139.22	11916270.11	11455675.98	12188600.76	11260105.63	9	2
YJR068W	1.05E-70	12	5	2217392.96	2028998.562	2116027.435	2148913.032	2001998.953	2318588.896	2	2
YKR082W	1.36E-70	20	6	1284866.719	1235290.813	1146716.014	1485053.249	1393603.696	1412267.338	6	3
YJR117W	1.61E-70	26	5	4529477.961	4384534.975	4736295.028	4959516.737	4860912.158	4415235.928	11	2
YOR122C	1.78E-70	47	4	4746235.676	4930118.751	5079766.007	4907749.002	5052027.868	5298748.636	17	3
YBL068W	2.05E-70	33	6	5098373.411	4149433.198	4304228.099	4300171.198	4256359.812	4166965.552	8	3
YOL016C	2.35E-70	15	7	281756.2518	396203.9822	406528.2842	548132.3887	472206.3015	461436.3247	2	2
YOR112W	3.36E-70	15	5	812635.4997	673409.1547	827169.6935	799112.5148	837145.3476	712821.1417	2	2
YGR186W	3.48E-70	15	6	2201293.978	2159845.163	1889826.151	2034354.429	1927951.756	1971756.67	9	4
YKR026C	4.14E-70	26	5	10869681.32	9154606.864	10856538.9	11335444.39	10927450.52	10888246.65	9	3
YDR189W	4.47E-70	20	6	570896.0696	635371.6077	599621.6968	568321.8693	590242.1652	640829.329	2	1
YGR181W	5.39E-70	8	5	5072273.397	5334008.447	5559165.212	5947032.688	6217492.361	5360540.903	2	2
YBL056W	5.70E-70	9	5	4741976.156	5139348.985	5338171.212	4859231.037	4492499.612	4500086.073	5	4
YLR337C	7.86E-70	21	5	1282337.304	1480621.274	1641556.896	1610729.824	1577150.525	1490855.419	9	3
YDL131W	9.13E-70	194	23	1537978.386	1616487.368	1819740.083	1802697.316	1864402.626	2306789.577	12	3
YKR008W	9.70E-70	13	5	-2537.837195	1.246259832	-33.39625235	-817.9244142	41830.0819	56.16926721	7	2
YAL044C	1.20E-69	35	4	11910872.4	10825071.25	12022871.37	12784797.06	12744776.41	13467790.91	16	3
YPR154W	2.30E-69	20	4	10028327.54	12851722.86	14526615.78	14155869.85	14255631.73	13091676.49	13	4
YKR071C	2.96E-69	20	5	7862628.369	8087129.119	7779400.598	7379066.127	6954822.32	7045687.258	8	4
YMR297W	3.42E-69	30	5	3345679.011	3639402.729	4235948.35	4878459.791	5201849.885	5536963.116	8	5
YGR136W	5.00E-69	28	5	12225077.84	10886473.12	12809643.82	12175457.1	12211111.67	12098987.68	10	4
YBR111C	5.05E-69	28	5	6533170.654	6786591.425	6635909.325	7186675.158	7379347.267	7598563.061	11	5
YGR281W	5.58E-69	13	7	209490.2364	161032.0829	114107.5473	174502.6053	144421.5138	178611.6614	1	1
YOL027C	6.07E-69	19	5	3273373.497	3433751.502	3503051.898	3494778.756	3586143.555	3505144.78	4	3
YLR305C	6.20E-69	15	5	2214034.798	1990332.042	2061571.996	2052473.038	1981604.686	1873399.686	3	3
YOR098C	1.35E-68	10	7	1165592.707	1014273.215	1148119.157	956614.0616	1136807.104	908538.4345	3	2
YER063W	1.45E-68	26	6	8549863.581	8383193.772	8178789.576	8697976.345	8590882.288	8449529.147	13	4
YOR164C	1.48E-68	27	5	3222801.236	2774830.433	3313582.994	3595719.002	1831445.516	3641530.34	7	2
YGR145W	2.45E-68	11	6	1116878.132	1182616.198	922282.2454	874019.837	783933.098	790447.7801	2	1
YNL062C	3.97E-68	14	6	7513951.136	7033212.147	6865317.417	6766256.973	6762581.59	6496183.182	10	4
YMR039C	5.16E-68	15	6	571510.1871	805701.0543	720531.1101	699355.1462	699680.1463	577424.5165	3	2
YNL131W	1.25E-67	40	5	10181503.26	9622592.677	9466887.752	10056936.36	9927866.171	10698430.03	17	4
YDR519W	1.39E-67	16	5	8624731.117	8846945.508	8898831.779	9336431.822	9169904.107	8700430.668	7	3
YAL019W	1.70E-67	14	6	9624208.307	9690923.926	9748297.374	9924785.094	9631417.858	9318567.656	6	3
YDL213C	1.70E-67	17	5	8633729.783	8093212.781	7771388.986	7625961.309	7539711.446	6723784.728	10	5
YPL169C	2.30E-67	15	5	6109588.843	6172779.664	6533753.772	6578899.698	6597972.853	6813812.221	6	1
YPR086W	2.62E-67	18	5	4458693.081	4534178.418	4821885.459	4812982.827	4812381.316	4840576.872	7	4
YOL124C	3.47E-67	18	6	1894409.055	1700780.143	1645384.66	1749588.719	1909160.537	2039754.521	4	2
YJL101C	3.71E-67	9	5	249910.3333	80558.42472	275189.3921	285240.4968	382972.207	344052.0837	4	1
YBR052C	5.09E-67	21	5	5400651.834	5888326.356	6750233.509	7261927.803	7509478.046	7569160.156	3	2
YEL032W	5.60E-67	18	6	662572.2967	512959.074	588769.3997	573710.7684	561081.714	508777.3979	2	2
YDL174C	5.78E-67	12	6	1216654.747	1424326.688	1727279.786	1233290.851	1353995.653	1085932.334	2	1
YBR279W	1.05E-66	15	6	5480815.004	6276918.01	5825793.788	5622712.875	5894469.008	5465687.477	4	4
YNL001W	1.12E-66	13	5	278371.2696	290045.5137	281012.1595	200671.2929	245735.2593	185039.9048	2	2
YOR340C	1.91E-66	17	5	7236444.454	6922721.832	6688550.699	7112842.758	6693225.65	6717699.184	6	1
YHR099W	2.14E-66	14	6	664599.0958	644009.5097	631183.9685	646427.9256	647474.7151	559509.4605	3	2
YDR348C	3.88E-66	7	5	3311930.699	3081297.659	3254953.395	3603501.751	3341026.424	3267010.921	2	1
YPL211W	3.93E-66	31	5	6745324.699	6102496.045	6518315.612	6038373.976	5897204.26	5924992.2	11	5
YDL015C	5.07E-66	23	6	1484923.717	1873645.596	1572579.309	1753486.919	1646300.185	1616926.722	6	2
YLR330W	6.31E-66	18	6	3642279.98	3605661.616	3408391.046	3400107.075	3360466.741	3449998.74	8	5
YKR081C	6.34E-66	19	6	3161143.748	2786657.748	3192166.635	2994377.702	3165884.858	2536545.149	7	3
YKR014C	6.48E-66	19	6	7230904.825	7846924.121	7647155.289	7769862.224	8048127.76	8032759.2	7	3
YOR251C	1.27E-65	13	5	2899483.151	2740112.619	3139049.696	3204250.295	3214277.106	3333305.034	5	4
YNL284C-B	1.62E-65	219	38	NA	NA	NA	NA	NA	NA	0	0
YNL102W	2.99E-65	9	5	33274.85117	2.730116432	-71.35235657	-1804.310158	90086.90957	58533.21084	4	2
YLL008W	3.53E-65	20	6	3528869.468	3424620.92	3361817.632	3397251.88	2982205.878	3390095.271	9	4
YDL215C	3.78E-65	13	5	8612377.46	12080057.61	9806757.149	8109756.1	8137574.72	8001499.055	8	4
YHR001W	4.39E-65	27	8	348024.0889	46280.0276	219514.8289	153091.0315	226397.8323	157428.7754	5	1
YDL178W	4.41E-65	22	6	2213925.256	2438678.054	2688273.536	2541476.116	2602264.494	2496429.986	4	2
YIL083C	4.68E-65	21	4	3395424.625	3194500.093	3588455.201	3664840.725	3409424.276	3518876.544	4	2
YML004C	5.61E-65	23	4	4258686.257	6043388.951	7034270.222	6940726.985	6746236.738	6868664.85	7	3
YBR273C	7.81E-65	16	5	1325421.283	1193013.713	959190.6724	1273427.664	1282411.942	1122731.569	6	3
YIL091C	9.45E-65	15	5	1529141.116	1510840.151	1326736.314	1455179.415	1389722.282	1594933.84	9	3
YNL021W	1.45E-64	9	4	368256.2625	370551.1545	316414.3176	351667.1256	460623.5168	351288.6842	1	1
YBR234C	1.54E-64	24	4	938846.5526	1124107.214	1188517.109	1039189.014	1017935.951	1044572.839	11	2
YMR178W	1.99E-64	17	4	6321090.735	5740130.302	6881364.566	6913140.675	7183386.592	6915122.764	4	1
YDR345C	2.04E-64	50	4	10346270.92	8974234.947	9118744.535	9996048.962	9332031.336	9349808.552	22	4
YHR121W	2.24E-64	9	5	2868277.389	2683466.242	2773308.759	3133351.27	3447299.165	3339251.928	3	3
YLR413W	3.92E-64	32	5	8527971.649	8072853.949	6865429.917	7219468.552	6953446.975	7302247.717	11	4
YIR026C	6.15E-64	16	5	747229.5297	759052.2478	537100.9083	622312.2751	557658.2458	496436.6036	3	1
YPR129W	7.05E-64	16	4	5120866.545	5283534.124	5682850.336	5807694.714	5530242.233	5468565.858	9	3
YOR048C	7.27E-64	10	6	2176482.821	2232898.122	2073977.911	1823311.068	1854723.023	1734667.51	2	2
YKL120W	9.05E-64	15	5	12785690.9	10550697.98	11282304.62	10370985.66	9817659.375	8844430.88	6	2
YPR172W	1.11E-63	16	4	1688291.251	1887589.422	1622992.225	1846582.364	1944106.832	1791544.435	3	2
YGL125W	1.55E-63	13	6	603845.6763	573163.3326	583950.5664	694557.1168	653541.9935	676759.4698	1	1
YJL140W	2.64E-63	11	5	NA	NA	NA	NA	NA	NA	0	0
YOR056C	3.48E-63	11	4	8368909.976	8263711.312	8315631.512	7420026.413	7336067.616	7314546.061	6	3
YEL038W	4.31E-63	20	5	4709583.258	5232761.455	5043138.787	5201716.944	5187287.21	5383102.237	5	3
YIL035C	4.53E-63	21	6	9030444.172	10345399.55	9942531.964	9272223.173	9407606.254	8732388.142	6	4
YDR117C	4.86E-63	22	5	14142321.49	18412970.4	16446730.86	13862103.07	14027479.43	12729052.86	9	2
YKL068W	5.43E-63	9	5	NA	NA	NA	NA	NA	NA	0	0
YDR182W	5.72E-63	9	5	1303620.145	1331045.521	1261145.015	1259860.26	1155167.848	1323785.5	4	2
YOR197W	6.98E-63	18	4	22346707.57	23605987.28	24590614.96	25312920.52	25403570.07	24444434.9	10	3
YBR256C	7.01E-63	14	4	2293412.777	2663453.115	2590770.767	2769420.684	2941104.869	3395080.479	3	2
YHR030C	9.35E-63	6	6	323887.7209	414817.9794	404800.1272	473961.859	446784.1988	445794.6251	1	1
YHL007C	9.67E-63	6	5	632008.8707	627179.1337	542973.0678	620261.3135	514730.9878	445018.5835	1	1
YDR507C	1.09E-62	9	5	180619.191	53046.24262	258122.6304	196275.7365	214757.5195	169238.1994	2	1
YML124C	1.21E-62	55	8	6811221.504	6305197.054	6834645.321	7342956.881	7798493.934	6875421.896	19	5
YER168C	1.23E-62	13	6	599998.4911	548380.6088	579546.4392	738459.1604	569433.4137	612358.7872	4	3
YKL148C	1.29E-62	12	5	506324.6866	751101.9812	714643.3527	760370.3629	601393.6936	457269.4231	2	2
YLR061W	1.99E-62	291	4	62559063.87	57065445.9	58356169.36	58949445.36	60365752.63	62454976.43	106	5
YKR074W	6.14E-62	12	5	3882226.399	4061137.014	4068754.076	4010071.566	3968835.438	3860651.13	3	2
YDL061C	7.50E-62	71	5	36352934.82	35880470.68	34308238.76	34432172.94	34887046.75	34209278.91	26	4
YLR390W-A	7.58E-62	25	4	6449314.764	5987209.106	7702840.632	7736855.402	8440566.344	8596344.22	16	4
YLR096W	8.36E-62	11	5	NA	NA	NA	NA	NA	NA	0	0
YER012W	9.73E-62	22	5	3562585.375	3399265.764	3753963.986	3244638.962	3499791.344	3219816.559	3	2
YKL094W	2.08E-61	28	4	9902308.353	10876183.36	11008350.2	11792750.12	11560270.14	12219128.18	15	5
YPL049C	2.24E-61	17	4	4242837.638	4743714.518	4656820.08	4174654.97	4336559.625	4165765.607	5	3
YGR231C	2.44E-61	12	4	11678206.46	11766888.49	12563488.94	12447365.62	13004490.63	13110485.16	6	3
YOL149W	3.16E-61	15	5	332970.2463	262802.5853	361535.0499	377097.4969	298160.8331	337603.768	2	1
YMR046C	4.98E-61	70	9	3508477.961	3340565.014	2928101.537	2911835.054	2845848.574	2384627.322	6	3
YLR229C	6.57E-61	19	5	2178243.173	2326248.052	2407824.313	2174162.516	2276124.129	2326982.89	5	3
YDL190C	1.48E-60	13	4	1007314.629	812738.0087	1013090.252	943102.2522	953832.4575	929836.5905	2	2
YKR028W	1.79E-60	6	5	536000.8234	572145.7783	591145.8069	509778.4822	628790.3745	605457.9473	2	2
YOR175C	2.14E-60	11	5	3002372.351	3108581.736	2996183.22	2962098.465	2926490.855	2893535.754	2	1
YGL187C	2.42E-60	13	5	2552554.651	2818160.313	2530449.154	2654842.627	2859042.675	3029470.734	5	3
YKL007W	2.72E-60	15	5	929371.6664	1070727.561	948667.9466	919107.5572	1058242.306	973010.9833	2	1
YJR088C	3.41E-60	12	5	10039257.84	10411687.84	12448092.97	12274974.99	11833034.83	10548776.79	5	2
YBR154C	3.47E-60	17	4	6592365.908	5650227.963	6330197.331	6120076.724	6651421.624	6707404.01	4	2
YER004W	7.63E-60	18	4	2050272.212	2001793.144	2091256.118	2084165.852	2304761.959	2095177.519	5	3
YDL141W	8.60E-60	10	5	4731226.769	5355506.535	5459991.342	4695443.857	4764795.324	4098110.272	3	2
YDL065C	8.85E-60	14	4	693162.7218	583245.1156	600849.9932	661851.3277	572242.0623	416921.5688	1	1
YLR285W	9.82E-60	23	4	3849994.119	4261510.247	3801145.082	4021857.473	3726744.568	4380519.796	6	3
YLR017W	9.94E-60	16	5	11810943.99	11205920.57	11790144.81	12074729.69	11690779.34	11258698.49	7	2
YPL199C	1.03E-59	12	5	6594071.071	6715718.672	6579239.011	6507287.82	6591263.736	6298291.766	4	3
YDR513W	1.42E-59	30	4	20594239.24	27673613.66	30414697.4	32139166.51	33530525.31	36178728.5	16	4
YPL232W	2.32E-59	11	6	3094415.874	3389209.088	3217605.167	3052806.372	3263821.203	2969818.643	4	2
YBR267W	3.04E-59	12	5	2807046.626	2597550.479	2552067.601	2596317.733	2437143.894	2571352.263	3	1
YLL050C	3.79E-59	17	4	21483637.65	19366367.22	22361421.88	22493843.88	23701433.79	23903577.28	12	2
YKL117W	4.41E-59	22	5	20176533.96	21640284.13	22031242.26	22134842.79	22340792.6	21209839.42	15	4
YHR009C	4.71E-59	11	6	1559949.506	1337143.683	2066694.244	2235205.252	2335512.752	1965649.502	3	1
YOR039W	5.89E-59	16	5	3871119.498	3804111.409	3893530.375	4088140.589	3843818.26	3556242.692	9	5
YNL168C	5.98E-59	13	4	3560617.856	3505816.668	3433712.767	3288364.583	3363013.047	2928141.063	4	2
YMR022W	6.88E-59	15	4	2261368.325	2362315.111	2372460.746	2380745.494	2587339.837	2476840.252	3	2
YER107C	6.91E-59	13	4	3248437.162	3450084.167	3157833.042	3060447.969	2963467.6	2974649.604	5	3
YGR111W	1.00E-58	8	5	1158263.22	1257179.653	1535501.562	1596962.288	1486279.807	1530897.279	3	2
YIL063C	1.04E-58	8	4	3038650.539	2844248.272	3261008.695	3183771.2	3245099.608	2927812.849	3	1
YLL029W	1.13E-58	14	5	2310300.658	2799206.837	2809558.303	2609825.634	2645944.956	2470661.651	1	1
YJL176C	1.53E-58	10	4	419293.4463	399268.4355	443755.3583	372339.4267	420694.8617	391460.5842	1	1
YKL027W	1.90E-58	11	5	2473025.097	2858103.015	2635254.504	2523441.784	2297539.362	2150123.416	1	1
YJR096W	2.32E-58	9	5	NA	NA	NA	NA	NA	NA	0	0
YDL204W	7.72E-58	9	5	NA	NA	NA	NA	NA	NA	0	0
YGL190C	9.44E-58	11	4	685245.4645	724970.6504	744023.2144	666991.5659	806376.5799	790399.7647	3	1
YJR072C	1.01E-57	10	5	7035892.748	7631883.299	7386207.795	6788216.17	6529216.407	5922587.781	6	3
YER176W	1.11E-57	12	6	9618983.832	12436958.9	11692758.66	9627948.491	9995595.026	8429977.501	6	2
YML001W	1.22E-57	15	4	1878688.412	1951994.556	1600053.598	1481449.583	1315769.232	1591955.832	3	2
YHR033W	1.39E-57	15	4	219459.825	929698.9286	1340056.022	1253443.306	1322710.424	1393425.28	2	1
YKL114C	1.50E-57	14	5	2858269.886	2807943.874	3327703.013	2952919.905	3200811.31	3145507.049	2	1
YOR276W	1.52E-57	40	4	3681634.438	3311214.621	3135576.112	3059370.712	3165116.704	3628087.623	16	4
YBR171W	1.80E-57	16	4	5361364.75	5370580.948	5490775.217	5802262.745	6016148.536	5660341.774	8	1
YLR114C	3.27E-57	9	5	124668.1499	70192.58295	171884.578	111593.5954	-12825.5721	36541.44076	3	1
YLR056W	3.40E-57	15	5	3229960.559	2734109.576	2624884.41	2638428.569	2586210.107	2504811.837	4	3
YMR110C	5.09E-57	10	5	2018769.512	2173234.182	2485732.94	2482005.928	2638307.608	2246610.701	3	2
YDL031W	6.15E-57	11	5	1207624.642	1188347.724	1238516.51	1037378.666	1019503.768	1002848.992	3	2
YOL005C	7.11E-57	17	5	2615098.738	2045937.842	2443588.966	2466709.724	2378221.327	2272907.295	5	1
YDR517W	7.29E-57	12	4	0	0	0	0	0	0	1	1
YJL074C	7.45E-57	8	4	NA	NA	NA	NA	NA	NA	0	0
YOL045W	1.30E-56	9	4	283852.8191	294897.1713	226156.9313	198610.4424	235239.7041	232495.122	1	1
YHR072W-A	1.85E-56	14	4	17629115.66	19605390.98	18547316.43	16630938.05	16438389.55	15211825.82	10	4
YGR005C	1.87E-56	17	5	5123676.683	4945464.988	5409899.244	5674452.218	5470764.862	5261457.59	8	2
YER100W	2.96E-56	10	4	1366831.184	1724189.422	1592927.37	1316313.039	1415484.703	1116936.601	2	2
YDL198C	3.26E-56	7	5	3486718.713	3705577.393	3641519.607	3583121.869	3887776.667	3933534.203	3	3
YPL228W	5.20E-56	6	5	2892644.513	3747238.173	3301472.687	3123968.624	3292837.413	2932758.968	1	1
YGL100W	1.07E-55	8	5	5421899.685	4891443.567	5555457.121	5333850.175	5273500.858	5205005.079	3	2
YLR206W	1.53E-55	10	4	613591.3349	841098.9434	860120.0336	724431.718	755725.3277	718313.159	3	2
YDR083W	1.65E-55	16	4	3056559.126	2923305.673	2872409.648	2775442.913	3007193.646	2678249.202	8	3
YDL099W	1.70E-55	9	4	833240.8697	840028.4755	937917.2159	950157.249	758063.6405	754790.5095	3	3
YPR184W	1.95E-55	11	4	615372.2212	1084725.172	1383632.157	1339649.606	1349367.956	1120764.562	2	1
YOR356W	2.59E-55	7	5	270265.3088	308731.4872	271441.5884	293333.0148	304448.7324	388700.2933	1	1
YBR162C	3.75E-55	9	4	20087218.91	21792818.54	20841566.16	20088815.24	21124956.74	23335616.33	5	2
YNR013C	4.83E-55	6	5	1192967.411	1382994.822	1271459.761	1138905.186	1198181.133	1216408.767	2	2
YAL054C	4.83E-55	9	5	1601370.064	2067228.965	1749288.024	1549827.61	1208485.994	1239610.288	4	3
YDL110C	5.71E-55	10	5	3671617.825	4881025.62	5446621.419	5507527.939	5511511.21	4964186.501	6	4
YKL143W	5.93E-55	14	5	889082.0533	853822.4268	983178.3249	923022.5564	888802.6503	805045.1538	3	2
YLR291C	7.70E-55	14	5	2101234.734	2207245.308	2004829.77	2074244.477	2011137.825	2062809	6	4
YHR051W	9.87E-55	10	4	1526470.937	1326095.002	1501407.451	1300120.679	1433271.181	1439031.195	2	2
YAR042W	1.02E-54	8	5	NA	NA	NA	NA	NA	NA	0	0
YKL113C	1.07E-54	9	5	NA	NA	NA	NA	NA	NA	0	0
YOR294W	1.22E-54	29	4	4837995.829	4427029.026	4579636.803	4554315.245	4260737.708	3949262.452	13	3
YFL041W	1.48E-54	12	4	NA	NA	NA	NA	NA	NA	0	0
YBR172C	1.48E-54	7	4	1815542.253	1744836.92	1675652.365	1643851.962	1673680.637	1516427.908	1	1
YDL102W	1.50E-54	9	5	392508.7043	397637.138	391286.5823	448764.9653	348286.6385	322726.6761	2	2
YIL010W	1.54E-54	10	5	6265081.399	7039725.436	7157507.734	7193671.667	6889694.867	6345626.118	6	4
YNL108C	2.09E-54	35	5	2341925.903	2136130.068	2096755.295	1990864.881	1997202.907	2237406.682	16	5
