orf sd.mrna sd.prot mean.mrna mean.prot
YIL024C 0.261614147322349 0.288446239846795 -0.665318672367493 -0.485308652139297
YIL026C 0.255031616240778 0.267668919194021 -0.0930629464671531 0.126030344624226
YIL027C 0.271057700726859 0.282089092241822 0.632166289141762 0.538334807520653
YIL029C 0.289981042385735 0.434871190573249 -0.906290192066867 -1.06720556454997
YIL030C 0.282142599809933 0.341889767635422 0.327384810230314 0.0727014018224521
YIL031W 0.253448342178475 0.26228966357576 -0.219214746894676 -0.384115981420064
YIL033C 0.290176326345845 0.28921418577258 0.521539071996238 0.543887156748467
YIL034C 0.246180796499914 0.327933921448388 0.945506930041771 0.848154749677675
YIL035C 0.215826098584707 0.272966256979772 0.737536740490933 0.646803640006972
YIL036W 0.281581702019786 0.2614790010591 0.148611133729989 0.0954376533107971
YIL037C 0.332080321887677 0.399042725973506 -1.4229666628 -1.52237329519115
YIL038C 0.282122457637049 0.325570328770653 0.287368040670201 0.27065570275305
YIL039W 0.250086758676904 0.287329189323964 0.601434735367959 0.313535551709232
YIL040W 0.260334421839434 0.35730261387796 0.251565994778536 -0.194593185741361
YIL041W 0.281310177230297 0.28354380883375 1.19504074670139 0.990505641585754
YIL042C 0.298428011079039 0.288844747031853 -0.285691407262162 -0.0470914271851666
YIL043C 0.251107564766751 0.281704401510449 1.47653543802487 1.08539827177667
YIL044C 0.243452326102418 0.300692317020348 0.358200557718644 0.397436775092467
YIL045W 0.271691260528659 0.2878369421231 -0.367560777625926 -0.327798081175357
YIL046W 0.269278010241983 0.314113836809494 -0.284745304431255 -0.567650245059762
YIL046W-A 0.380345742150955 0.464478995147526 -2.67132779449796 -2.51912720035153
YIL047C 0.278340662422563 0.333298376089878 0.418141043019368 0.117515615047975
YIL048W 0.277696449255303 0.354117739752206 -0.207183738058325 -0.342826110393528
YIL049W 0.289677633897492 0.310849769187531 -0.211083586869817 -0.486364692264625
YIL050W 0.283410729192317 0.279335759669552 -0.113754739563595 0.0582917406301519
YIL051C 0.263412919097386 0.323181559639463 2.03013890685535 1.8900640440161
YIL052C 0.25738533362756 0.288187733181733 1.91378057079668 1.46077560855679
YIL053W 0.263947400541645 0.288445368331631 2.49850958292 2.38667158425016
YIL055C 0.309704152872846 0.409554437846601 -0.918946451119801 -1.14311103393282
YIL056W 0.257836393520277 0.315905461299471 -0.119679964949482 -0.276756775113517
YIL057C 0.295207442707286 0.312053990932958 -1.35079679348989 -0.474104821064397
YIL060W 0.302673537438842 0.436188552005063 -1.19452306808801 -1.26044098195445
YIL061C 0.27516316669531 0.34263422997788 -0.599193234284452 -0.448181259648125
YIL062C 0.254228227974853 0.285626892186744 0.972179585643495 0.694922781595997
YIL063C 0.229780770499083 0.293096333251445 0.21895245571191 0.346698142936269
YIL064W 0.244524059317801 0.276746368325503 0.195681337760915 0.154948653549824
YIL065C 0.232217470888606 0.296479892481966 0.316568768027111 0.247000420123586
YIL066C 0.277399112706538 0.284680242087408 -0.494771810418013 -0.317907252975341
YIL067C 0.275869892397246 0.375887985402318 -0.415946572449268 -0.570448420828646
YIL068C 0.265163108003818 0.296648063915757 -0.0760779548946495 -0.0919951793725085
YIL069C 0.259770070905293 0.344833141023968 1.54393904706273 1.01142816704313
YIL070C 0.23418955538307 0.263336030300144 0.448221925534914 0.475655814314912
YIL071C 0.278847171850471 0.353889126346312 -0.797552759171465 -0.726607859210191
YIL072W 0.293414990135416 0.38343947058429 -1.60352764349881 -1.59840737898682
YIL073C 0.283972296811173 0.405729160908295 -1.30183395544057 -1.34119428000035
YIL074C 0.265612904883164 0.289524697752529 0.5545993430371 0.447965105689229
YIL075C 0.239412298197951 0.283284432171994 1.11309592343164 0.833272696735024
YIL076W 0.283507958633519 0.301433980781883 1.04803895286726 1.09739552038411
YIL077C 0.263789411729978 0.29145069736234 -0.175928748437032 -0.164815361820214
YIL078W 0.255892851489204 0.251240955026731 1.70976743361174 1.52831754482137
YIL079C 0.245231061717413 0.234221701621811 -0.0289322001557403 -0.0210234763004493
YIL082W-A 0.326203149406529 0.400939693544163 -1.45461664740542 -1.5175257684886
YIL083C 0.278915713568349 0.293383435765515 0.409933676671153 0.425563606330103
YIL084C 0.295603910187711 0.310017720451511 -0.714441093953521 -0.841077754813753
YIL085C 0.304330749109761 0.293165855470318 0.231182763487602 0.190424783557251
YIL087C 0.29692795844915 0.359822663036614 -0.370173326957582 -0.407270953123142
YIL088C 0.262926005225483 0.295033011857724 0.139249558980209 -0.249502390897055
YIL089W 0.301669720339075 0.400123818996114 -1.0724625100503 -1.16389669394943
YIL090W 0.222822900273824 0.2742430419272 0.220608702886837 -0.104448641630304
YIL091C 0.2780319252116 0.359335622793531 0.0243891533015522 -0.223001838195745
YIL092W 0.241715742700877 0.364418134884657 -0.851285267363971 -0.978840003288932
YIL093C 0.247718917061678 0.311254269765494 -0.0826652456051047 0.0311365761641565
YIL094C 0.242814007575686 0.299475825269028 1.15240809585705 1.06021578747932
YIL095W 0.244657479375435 0.249567228172638 -0.401160293491352 -0.229261689190992
YIL096C 0.25345619033231 0.302176997390198 0.0172328501016481 -0.00534775000268734
YIL097W 0.26715473112029 0.342215099741445 -0.845358314232658 -0.62032429284395
YIL098C 0.260263450777283 0.292977896440097 -0.155092360182124 -0.214843766151315
YIL099W 0.286537260470857 0.397794038947129 -1.4151770918578 -1.52027660909423
YIL101C 0.287924219993918 0.329306140644439 -0.656840660982243 -0.817368358984601
YIL102C 0.28067783013709 0.373986182275409 -2.08722784826406 -2.08297149303999
YIL102C-A 0.319310687595424 0.485917212837114 -1.67966240360371 -1.66359737881686
YIL103W 0.251789868312664 0.28818825989323 0.115434182300214 0.178590025976788
YIL104C 0.2463760855414 0.293153167740359 -0.093175554753514 0.255788468874034
YIL105C 0.270751794638475 0.262672261841115 0.0796387615224842 0.251151799894016
YIL106W 0.262315081987026 0.237939047579256 0.0297022833931854 0.204393924427702
YIL107C 0.248057472234223 0.269762243370991 -0.0191186081689525 0.0294058429824254
YIL108W 0.245717334839249 0.327180244009549 -0.0265810848011881 -0.236803249653496
YIL109C 0.272934102068955 0.340941473362149 0.883869381419134 0.502161092824722
YIL110W 0.258276795351636 0.368152322441943 -0.0101575962439391 -0.197507208620974
YIL111W 0.267817611814427 0.282517246697284 0.523820381276695 0.397189934723462
YIL112W 0.264207620651224 0.399985645284019 -0.0279023507309212 -0.255385512926227
YIL113W 0.317711267634458 0.420484440864081 -1.22332776363487 -1.33324192426088
YIL114C 0.267858094931502 0.427717091136456 -0.163706466834987 -0.361229334757664
YIL115C 0.294907973385908 0.282635092731259 0.397800839677741 0.237387834199994
YIL116W 0.251409391548238 0.290598372360209 0.548196388279593 0.356933966284266
YIL117C 0.273063211245272 0.3677271970806 0.111094764797219 -0.19181006749435
YIL118W 0.270092560844045 0.26215615125201 0.900917890904781 0.748371434030922
YIL119C 0.251347657353885 0.263296475841894 0.076205449033879 0.0641936533513705
YIL120W 0.313572185462108 0.402228962012132 -1.14262123288057 -1.24467767861991
YIL121W 0.2673070961622 0.38145035199971 0.071697732528334 -0.303309528997605
YIL122W 0.267015030620716 0.323761145708235 -0.600390261185475 -0.579006868908878
YIL123W 0.25707696726894 0.2770099299296 1.32821572349041 0.634950616794893
YIL124W 0.240738832650589 0.289729308668991 0.632222769139244 0.491431977499846
YIL125W 0.274127794498129 0.258056946539344 0.522419943138114 0.707481308546574
YIL126W 0.297956227151021 0.277649753220683 0.241396488567864 0.303277472915619
YIL127C 0.250223362155365 0.307256717229206 0.415565545374676 0.371966866823128
YIL128W 0.257337543647606 0.28599774399788 0.012065209061717 0.136053304663428
YIL129C 0.262699011451982 0.327515802685766 -0.22512217614797 -0.424661236938547
YIL130W 0.277696151401512 0.321339236015643 -0.0725148798537315 -0.166329040430365
YIL131C 0.259715390412834 0.33017082698413 0.195429169020941 0.076378082965981
YIL132C 0.273180750140776 0.320622188593847 -0.88154544126295 -0.74540535484392
YIL133C 0.245916445492572 0.290890762610019 1.89577709189205 1.63789451054512
YIL134C-A 0.394759777466768 0.470787737207023 -2.45753427441683 -2.37342970140497
YIL134W 0.282034827575069 0.401484391078338 -0.496322427063705 -0.790174103350071
YIL135C 0.254034206700782 0.258208324692183 0.23865422597203 0.101905641968875
YIL136W 0.247151941749664 0.275399488379044 0.0690224879106839 0.554150479281967
YIL137C 0.258964255071861 0.321973435156462 0.280645669142176 0.365797125993558
YIL138C 0.245392937922996 0.289377931711086 0.5430627311833 0.72154523571034
YIL139C 0.261088016351892 0.434034053180884 -1.00190024179254 -1.16531052192589
YIL140W 0.27467921800273 0.346457892488255 -0.132165006634085 -0.286067790950581
YIL142W 0.285629226567186 0.322407336795264 0.957460697530077 0.62176443674733
YIL143C 0.30291268085873 0.276160194243923 0.0308838278920314 -0.0611629592131738
YIL144W 0.257546001647156 0.303910114802272 -0.286206997718235 -0.18235789039419
YIL145C 0.27673560414704 0.321902290358861 0.321270835885695 0.285178938198769
YIL146C 0.326547949500997 0.389644144943849 -0.730335395538198 -0.752219832154243
YIL147C 0.244456312724377 0.302234920490117 -0.0630312371499979 -0.129686694697383
YIL148W 0.257503728591721 0.330202285757507 2.14308529112662 1.28340563553524
YIL149C 0.249950528005533 0.301240199691508 0.225914056778858 0.257270599652297
YIL150C 0.26335713371481 0.290128875225624 -0.629898406620964 -0.256529743290976
YIL151C 0.273707448979765 0.297278575103243 -0.309223002315986 -0.340362377365491
YIL152W 0.283925884651607 0.385698875230251 -0.371820837983363 -0.710513037677385
YIL153W 0.250790945977943 0.26634473023594 -0.0117102268343352 0.12083007866983
YIL154C 0.253157188214801 0.318526962233091 0.42951498226458 0.332166159839348
YIL155C 0.28559278388161 0.291743900566154 -0.0382676267569537 0.0369448953427039
YIL156W 0.258567841730098 0.290689498776097 -0.167368495788363 -0.275186712719393
YIL156W-B 0.318427411225457 0.438501549682229 -1.21469153095677 -0.996494955116844
YIL157C 0.256481552900567 0.314348303385012 0.47241468954306 0.218178219468222
YIL158W 0.247510749119824 0.262100836283145 0.407376752594954 0.149376860878727
YIL159W 0.25031846407081 0.339931576647331 -0.678888073830444 -0.658110869066442
YIL160C 0.320371302626726 0.454507207818027 -1.47480192379294 -1.51805493178342
YIL161W 0.245006814996034 0.236821358435674 -0.166904255949679 0.0532239940487793
YIL162W 0.279565005916494 0.321249408573063 0.0535396687292958 0.101580508223219
YIL164C 0.293541110001251 0.38823667970241 -0.749088359444347 -0.946159629595294
YIL165C 0.314584269056026 0.379811805604752 -0.546168444089647 -0.732487087642404
YIL166C 0.281842743012785 0.41296438050286 -0.853455984722805 -1.00792501716362
YIL169C 0.305330598798034 0.358427454313547 -0.218959239438548 -0.470244008104541
YIL172C 0.292212244641721 0.331304449758684 -1.31620506813346 -1.20176618728454
YIL173W 0.291349301981878 0.313952420677127 -0.855705758457672 -0.759124405380793
YIL176C 0.289573697680562 0.394645506550809 -1.30176371340739 -1.37446798498834
YIL177C 0.334549221565526 0.426918195030686 -0.712807839584766 -1.00218417101544
YIR001C 0.244859242182894 0.282946149173868 0.0669325806591628 0.343472579934142
YIR002C 0.250983917947398 0.322481398063077 -0.413027771151346 -0.587973246208431
YIR003W 0.241909497522628 0.224333514567875 0.103428650985956 0.235488716739929
YIR004W 0.244466564427247 0.224766552056293 0.557068953242959 0.808157206528161
YIR005W 0.282803631702984 0.274790128403606 -0.522519135882522 -0.405822803315898
YIR006C 0.267904502943125 0.281319919408491 0.722297830263982 0.967751632200058
YIR007W 0.268746142880076 0.337657604050759 -0.362833364866334 -0.340165129176021
YIR008C 0.300436577040888 0.328411559714046 -0.186243620205997 -0.255735294136253
YIR009W 0.274766630947289 0.298097951486791 -0.360013303986219 -0.367794458948722
YIR010W 0.278527167117601 0.22392177646569 -0.115742928173864 -0.0645261262129184
YIR011C 0.251850140071251 0.306634671800654 0.440309646476414 0.0483766538466238
YIR012W 0.261135161644643 0.258655380878012 0.795771755570301 1.13613333158377
YIR013C 0.306544013677895 0.423548111758153 -1.41081653194862 -1.4700317331183
YIR014W 0.320447883816567 0.456072686192512 -1.05398997418286 -1.26877208682531
YIR015W 0.264257527373919 0.29342753356304 -0.241130334372886 -0.0561037564286963
YIR016W 0.293368725232605 0.38758099472699 -0.222670346646941 -0.666357012576134
YIR017C 0.258054830850937 0.398358851858538 -0.725677490105225 -0.810674379388234
YIR018C-A 0.352106076589101 0.415688910367738 -1.913904101602 -1.87043746821218
YIR018W 0.244544199047825 0.330601999622051 -0.621054826839901 -0.7054898718861
YIR019C 0.296808094553925 0.431875774122635 -0.929902199948396 -1.04190584943338
YIR021W 0.233494240457993 0.289116659546435 -0.070166672275262 0.0833158767979398
YIR021W-A 0.366573324018086 0.492456929795806 -2.1721009712801 -2.12125045043714
YIR022W 0.287038336827755 0.287643378986247 0.727398014761801 0.480608303676897
YIR023W 0.290213710018825 0.283631204925236 -0.0775003930545972 -0.131169842132082
YIR024C 0.249939826145521 0.305940498763378 -0.412666688361089 -0.337637481080089
YIR025W 0.27014015312087 0.415584049618333 -0.965006096402887 -1.13096098640205
YIR026C 0.290728831560982 0.249837115017088 0.542975782279207 0.756492058246866
YIR027C 0.35050681535079 0.425193300097868 -1.6454828148314 -1.4205424399709
YIR028W 0.29870570011558 0.426221705966914 -1.23244760419742 -1.38877280969945
YIR029W 0.256888102325009 0.367918557198284 -0.674311903687222 -0.678962265936091
YIR030C 0.282874038062206 0.39299151727811 -1.22367879099991 -1.20914491940207
YIR031C 0.29818021115413 0.406399539703147 -0.854797135265863 -0.755520759169235
YIR032C 0.306013774988975 0.361066846435877 -1.03395789807443 -1.06793246949302
YIR033W 0.269847182513241 0.320142598434385 -0.106609815467527 -0.265717898510228
YIR034C 0.260629902516156 0.251144937016188 1.02396544478457 1.63582341167532
YIR035C 0.255107632403824 0.268967392122407 0.335333186105384 0.292108572573046
YIR036C 0.258366111980606 0.274095592014021 -0.0596826973181701 0.106065065591809
YIR037W 0.241794408860401 0.221060742817589 1.12176732603911 0.96759670940477
YIR038C 0.280157956207793 0.32209615319614 0.260892978504426 0.101540536426088
YIR039C 0.30272906935288 0.390386494678059 -1.02098633683666 -1.16001736329614
YIR041W 0.308150875125941 0.467721948825785 -1.65983404437935 -1.72048653147899
YIR042C 0.303035204147004 0.442217913054323 -1.43140879073209 -1.58646209903929
YJL001W 0.254247444921099 0.237214466528563 1.45868493079319 1.40727375133565
YJL002C 0.233194083588352 0.222984626009476 1.35442268165355 1.33308744664594
YJL003W 0.282898927903153 0.250074631115602 -0.37955367704888 -0.319612779637271
YJL004C 0.252463226867629 0.266137354975599 0.53618122280437 0.0916887649004695
YJL005W 0.21803993787636 0.261613993534379 -0.0744753529296988 0.058314072846725
YJL006C 0.270228398498772 0.231426144590158 -0.047227999996367 0.143415846776345
YJL008C 0.285610825937516 0.325724217323463 1.01185437147459 0.858913586506267
YJL010C 0.215558538870465 0.209443064458361 0.2409710467273 0.586713137780337
YJL011C 0.212235169251702 0.253922552723683 0.417357595121968 0.461969412775681
YJL012C 0.262703301878244 0.324441079232777 1.12951546867879 0.737634259629814
YJL013C 0.255742049253014 0.337065582158195 -0.393289606888966 -0.132151701098569
YJL014W 0.280139597828049 0.342362116645033 0.907249557678524 0.662786598144545
YJL016W 0.260736384679463 0.2805979007787 0.00631452785096676 0.0804292827878162
YJL019W 0.279186400921505 0.368762117902087 -0.519414950093203 -0.498921460046043
YJL020C 0.282565690410416 0.354805990400545 0.277865619586877 0.230899806812258
YJL023C 0.291601192717406 0.313282329253795 -0.774629506274487 -0.638600502896946
YJL024C 0.271834670881902 0.189937966012406 0.0584735616472099 0.419684276411643
YJL025W 0.252512462909282 0.290508303437371 -0.489523621958182 -0.500968048639843
YJL026W 0.248140858074553 0.208580303874594 1.64181178518588 1.76415181604525
YJL027C 0.295247277476797 0.432067689239719 -1.42947375131276 -1.5509017635594
YJL028W 0.319635597136196 0.455016413701681 -1.92011561648299 -1.89837975540548
YJL029C 0.240564001649131 0.22726810495474 0.150373277955979 0.119811045952254
YJL030W 0.274207871186781 0.277412675836006 0.00944080118877239 -0.0869106598024902
YJL031C 0.269818401201771 0.310978539666278 -0.0623075529974826 -0.161868772846079
YJL033W 0.277186768952121 0.235213190492935 0.46101547205819 0.757915477095588
YJL034W 0.232087086990815 0.247579871699828 1.83221714653177 1.65315120138861
YJL035C 0.256540680674842 0.28636122939164 -0.273004514670865 -0.333237607777363
YJL036W 0.264118312121901 0.259307496022083 0.259973386127283 0.0873030170068336
YJL037W 0.29951476671426 0.418532392602439 -1.71314074463417 -1.72799261110969
YJL038C 0.277269481156847 0.413266070201175 -1.64123911418982 -1.73809161987328
YJL039C 0.231331697489386 0.254121992930001 0.278920065908817 0.498926470119364
YJL041W 0.233032468867688 0.218084254208109 0.689602503283974 0.913321092458839
YJL042W 0.262089219676064 0.250927517829643 0.351892232707961 0.266719473743585
YJL043W 0.332315319290499 0.434224998837822 -1.89631098145974 -1.93798547914393
YJL044C 0.266098322825493 0.198613423954287 0.326526053999818 0.350387934995948
YJL045W 0.250061817152599 0.349910123479213 -1.11323357032048 -1.02459362545915
YJL046W 0.286728591412209 0.337460011008657 -0.459361483263045 -0.540285636307987
YJL047C 0.287846373376088 0.361146925140755 -0.946189537299374 -0.893652455203967
YJL047C-A 0.363987408840553 0.448071405050711 -1.66648773013126 -1.63870249559606
YJL048C 0.254330661987285 0.266716320663607 -0.008729133312004 -0.0718578580681774
YJL049W 0.255152766361664 0.299355252100176 -0.288792133886336 -0.108913794058834
YJL050W 0.235770098596403 0.238765683193575 0.462023199252946 0.866982899398253
YJL051W 0.27950523495323 0.383311754705543 -0.625340388008605 -0.867244110031732
YJL052C-A 0.371862737962765 0.501464576133339 -2.70880634627836 -2.49888944768491
YJL052W 0.234762817105296 0.234252922287489 2.28108911683126 2.11939269781062
YJL053W 0.232246086155664 0.282755848653788 0.452475377830292 0.348334460388976
YJL054W 0.248175640753703 0.253693967633667 0.48054719504048 0.371472461784119
YJL055W 0.248054481920725 0.209740925989234 0.819423913268567 0.836690266224353
YJL056C 0.25492227716509 0.341647562368589 -0.5604033202452 -0.728368925998156
YJL057C 0.272171880419902 0.310269959580399 -0.255010032194354 -0.314510256994769
YJL058C 0.24983889736241 0.316767398585745 -0.685797153428476 -0.44756549829306
YJL059W 0.253308352557507 0.360591583545311 -0.404111592997673 -0.67373648659677
YJL060W 0.262855689680974 0.317627331305307 0.194227046927118 0.271385609224399
YJL061W 0.25285536064784 0.237546860648762 0.542345559661085 0.783618416837513
YJL062W 0.260678450617847 0.216234775276012 0.0861386966168842 0.0958949980984612
YJL062W-A 0.275557845647217 0.231847512365072 -0.0735451305094546 0.0911496027912252
YJL063C 0.250139905954068 0.236468129583699 0.376458136914282 0.536287967464495
YJL065C 0.239393233056042 0.226826520373091 0.352762042016427 0.269494859465193
YJL066C 0.235871274511645 0.256877609260612 0.0667558007013706 0.23666235277273
YJL068C 0.281442870332183 0.280284763822051 0.270704722416609 0.276540967263719
YJL069C 0.251249098859199 0.269126630781629 0.415221097663662 0.760589768257056
YJL070C 0.274961803084883 0.302112236473564 -0.651250375565721 -0.359796445889826
YJL071W 0.259820137039409 0.327159932312918 -0.52263893757766 -0.629989718115406
YJL072C 0.272931772141966 0.37191202083217 -0.0962355940674635 -0.273933850279865
YJL073W 0.269651910155624 0.310158697909117 -0.0578633515556497 0.0476118342806581
YJL074C 0.25112914093687 0.244097150952722 -0.0214122218036522 0.318215046746367
YJL076W 0.223245378105268 0.226837369902349 0.245707612537967 0.546976889426158
YJL077C 0.32911197524906 0.433319680294368 -0.800695291364096 -1.00094658518614
YJL077W-B 0.349756106779183 0.421684035230268 -1.61379755684059 -1.62026073603214
YJL078C 0.243248018201549 0.278330676546654 0.643449443466376 0.576633802046249
YJL079C 0.259852523720524 0.219767688860863 0.661599949367936 0.351360591033314
YJL080C 0.280731502479183 0.279188724577839 1.39533222963168 1.62928474813407
YJL081C 0.282525817449642 0.304802926088791 0.0962656156244168 0.0778372897750315
YJL082W 0.249336861414744 0.25579830184428 0.0864344952428727 0.403974166969309
YJL083W 0.284615277995323 0.287398842154876 -0.713316467999231 -0.696565619380089
YJL084C 0.275098408394418 0.260519106364094 -0.446522730968551 -0.363218673462448
YJL085W 0.272353246602668 0.218866538484995 -0.399855222780706 0.189125375116722
YJL087C 0.291690025247101 0.227974764648632 -0.171276683936615 0.376261027326581
YJL088W 0.250979843490685 0.281924693066529 -0.718767160724205 -0.277220112232066
YJL089W 0.335382725833272 0.39548131123699 -1.93783217631669 -1.91414454458014
YJL090C 0.271677084591746 0.302934918811783 -0.406007442249133 -0.375412383356509
YJL091C 0.242952576518795 0.242044872963133 0.206903663053723 0.277024068159976
YJL092W 0.242011880464608 0.308625053067271 0.0732168256364743 0.104554605107448
YJL093C 0.288033803283936 0.35289701309862 -0.175663957704247 -0.571376008300901
YJL094C 0.265023438963643 0.310298240816345 -0.517813289432983 -0.764038785688357
YJL095W 0.295960185246512 0.26703364431525 -0.486339403296759 -0.64463945653586
YJL096W 0.289113495209672 0.227093732172436 0.061547056589532 0.306329925700269
YJL097W 0.248495780658494 0.24960115387747 0.877356854461607 0.874497791633521
YJL098W 0.225908416737833 0.245193038076067 0.0421399402562435 0.451713947371774
YJL099W 0.300605688770504 0.33614434919874 -0.446182463110571 -0.317845026126626
YJL100W 0.279948149571407 0.342556481474119 -0.680353317076337 -0.950662938335026
YJL101C 0.250237418695018 0.272774039568139 0.347135833523605 0.40516665203217
YJL102W 0.272272466970049 0.289914948490034 -0.667023991763898 -0.30159877967801
YJL103C 0.300944917957982 0.440379277774507 -1.02353270668924 -1.07104486353657
YJL104W 0.226986451820329 0.243610296217526 0.490932952176829 0.770668062925873
YJL105W 0.279140907431506 0.41101980593599 -1.55218489704161 -1.64162171899076
YJL106W 0.288360346983873 0.38734799525691 -1.04223644128189 -1.09823138816587
YJL107C 0.266301160480118 0.309766082044762 -1.20340749422062 -0.771911868659091
YJL108C 0.284262092952601 0.439006037125237 -0.960386907892087 -1.11441954212546
YJL109C 0.246332086678243 0.218403415746926 0.436317418909464 0.976929222941135
YJL110C 0.255352271566955 0.269595289956119 -0.110950024155195 -0.312473124555822
YJL111W 0.262700672828469 0.333793133026719 0.946818517162862 0.664332680550338
YJL112W 0.260879822313232 0.212299006216094 0.0271903581578183 0.351657434008305
YJL113W 0.313920661554411 0.406728559682952 -1.10908038663537 -1.28949006240907
YJL114W 0.367595165291468 0.471021717470633 -2.3109165735329 -2.2757071067287
YJL115W 0.272272617198414 0.23767637092373 0.483607423183289 0.675567030530213
YJL116C 0.320928379477543 0.404335689219306 -0.84829136759429 -1.02823861000987
YJL117W 0.256497783458098 0.268257754767183 0.987736675001579 1.13580836599981
YJL118W 0.275441003971063 0.362807832763573 -0.525797597109494 -0.774144017686073
YJL121C 0.241930852762279 0.223266421492898 0.800270814686491 0.706674703892229
YJL122W 0.246132553891424 0.236323801759545 0.659286969123525 0.816908363291426
YJL123C 0.240018527773279 0.262317931665221 0.776442189913431 0.762460538251564
YJL124C 0.246892515894541 0.232889088313593 0.624862338718919 0.816093514576741
YJL125C 0.241571040135381 0.256909562265991 0.241713783267196 0.348261941183034
YJL126W 0.244051336097825 0.320900201724603 -0.370991919928739 -0.493619523889344
YJL127C 0.304767534162113 0.310630267533316 -0.450738078536078 -0.300939059625592
YJL127C-B 0.302961768999408 0.397229132628867 -0.980331963780903 -1.07074218454346
YJL128C 0.277210976171188 0.225195675743721 0.413041699178713 0.546158313048939
YJL129C 0.261932235192591 0.337066666909593 -0.0181613803004994 -0.357603468290395
YJL130C 0.24220055449303 0.232140603641613 1.36535834646877 1.49526604370527
YJL131C 0.250605363574293 0.319107556080892 -0.434534129821893 -0.39936926766669
YJL132W 0.251001110404251 0.362789598537535 -0.602142270969081 -0.723957192814068
YJL133C-A 0.252488726539495 0.373703662200458 -0.92350541819953 -0.815650543382578
YJL133W 0.252493502778145 0.295779967623474 0.0576624837072164 -0.0702580487794429
YJL134W 0.231653902453656 0.350309089633373 0.141240141297667 -0.18248902685165
YJL136C 0.2572710352892 0.20949840221807 2.53810983071593 2.14100154125746
YJL136W-A 0.405758335635421 0.488870401510002 -2.29683077392356 -2.30017581848824
YJL137C 0.304509841811181 0.312489341265227 -0.418986748753975 -0.286604283488199
YJL138C 0.256865346844785 0.244594525250246 2.20847279467727 2.17390437148124
YJL139C 0.240004239199294 0.266103157856415 -0.335543029857303 -0.0824043700889075
YJL140W 0.271551896046909 0.250963819299919 0.828182842257425 0.887974599888226
YJL141C 0.268955026137187 0.354076036732935 -0.322587495658144 -0.334500190184179
YJL143W 0.24599194183708 0.229825902639019 1.11252252409133 0.953763339697203
YJL144W 0.277373652582796 0.317272456783302 -0.636516305449331 -0.813237945268684
YJL145W 0.249787320370905 0.258724621618129 0.357595629593679 0.651568670167307
YJL146W 0.250472071383985 0.219385821116245 -0.326508699462763 0.00603532584302566
YJL147C 0.284533338119319 0.315962317050156 -0.615312011174685 -0.438280665770645
YJL148W 0.2036376865916 0.193214368016536 1.12667575171376 1.01789466171984
YJL149W 0.260761135635837 0.315554221308819 -0.659198447736832 -0.705767394557047
YJL151C 0.266861858060531 0.258514109401112 1.43694784858057 1.29742913460593
YJL153C 0.320373122789497 0.36071045979132 -1.00701001303388 -0.799641037316875
YJL154C 0.216929221253378 0.225279640955036 0.516154212731256 0.634457477542698
YJL155C 0.269933070213988 0.276097756842866 -0.239255183286277 -0.0453445186970172
YJL156C 0.250608120780318 0.379082035684553 -0.297760889550739 -0.495017305520036
YJL157C 0.256197764371959 0.295689834855262 0.258010498423548 -0.174030577193734
YJL158C 0.258632102195429 0.306314756033073 2.18702569093039 1.44149942442722
YJL159W 0.249169788626065 0.311558160685367 1.76378454549404 1.18823567972683
YJL160C 0.268600061801957 0.356385885341997 -1.29173807938104 -1.25688748122147
YJL161W 0.277152365805025 0.360875856384293 -0.497085012279479 -0.609985704247163
YJL162C 0.26371063240643 0.303042697743788 -0.707983283957843 -0.738105862616659
YJL163C 0.298354090602382 0.444744225228934 -0.880458058533248 -1.07648009711865
YJL164C 0.234035335603495 0.226885332820599 0.172970093148634 0.318377035999879
YJL165C 0.274508338865228 0.357404582980742 0.00135984329826922 -0.117627913705816
YJL166W 0.240144561138419 0.234347454259987 1.12332123760412 0.829222331116326
YJL167W 0.244441496955378 0.339530246195631 1.3532378418244 1.26752264818558
YJL168C 0.236984701467282 0.240713048225248 -0.0618507083564918 -0.0596178100459042
YJL170C 0.268372310626917 0.366159780231415 -0.723610076774597 -0.745347732508336
YJL171C 0.245429098327636 0.202238785614421 0.852637718974207 0.758094583179825
YJL172W 0.27767201375933 0.323662786076848 0.469208161520107 0.283783369282702
YJL173C 0.258362682256407 0.243470884012695 0.767205883730432 0.993018930581679
YJL174W 0.270130538596443 0.368716013878323 0.703214705237578 0.306821420323016
YJL176C 0.269806281212621 0.237614022177789 0.0583447169001349 0.181872186613837
YJL177W 0.285319525310439 0.210017238007825 1.84360249110839 1.77919032693076
YJL178C 0.267004447723895 0.242331833356007 0.76760201248221 0.852077079164943
YJL179W 0.224322593022029 0.193780878384922 0.24870192228701 0.294066203212867
YJL180C 0.273807036325499 0.307264058575956 0.00443071740470481 0.180231846235805
YJL181W 0.301774022937001 0.400470663319744 -0.479611436470458 -0.667090773670979
YJL183W 0.234997530664902 0.221734835542523 0.586556940856214 0.647412904958723
YJL184W 0.255572739580692 0.260853260234185 0.326998830659468 0.314188560897745
YJL185C 0.297540511369695 0.444601349784375 -1.06559908617325 -1.24172569312897
YJL186W 0.249927856934161 0.237790672313987 0.663033558842338 0.724391806774508
YJL187C 0.284372289956649 0.354692311599383 -0.453313809690822 -0.624720392898746
YJL189W 0.275697722070585 0.341069828263262 1.76903898869451 1.01878423099658
